"","id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"1","WBGene00000001",711.684780195913,448.723784878797,974.64577551303,2.17203947808625,1.11905032520565,0.00487710995360837,0.0245982554729223
"2","WBGene00000002",1015.99342497019,1800.10601684439,231.880833095994,0.128815098069882,-2.95662639713362,1.65520864934066e-20,4.62643141495548e-19
"3","WBGene00000003",196.345091270722,288.002693277031,104.687489264413,0.363494827333833,-1.45999326068176,0.00713783381122451,0.0343938157242672
"4","WBGene00000004",492.442667445607,600.360611415017,384.524723476196,0.64048959269645,-0.642752966455032,0.157767806205773,0.453705626308436
"5","WBGene00000005",329.96714463806,653.953670694303,5.98061858181728,0.00914532458464169,-6.77274990983924,1.04867378447074e-35,5.46766859292104e-34
"6","WBGene00000006",911.270384466998,970.057925249523,852.482843684474,0.878795813626485,-0.186400097764652,0.268890476248767,0.669646510608917
"7","WBGene00000007",244.369988100673,368.559099887673,120.180876313674,0.326083052488195,-1.61668863303005,0.000243402005680163,0.00165947257351262
"8","WBGene00000008",67.4055712380933,26.0104145634521,108.800727912734,4.1829678511012,2.0645269099506,0.00957747037925413,0.0445227385643323
"9","WBGene00000009",116.304522047664,25.4280920279814,207.180952067347,8.14771913832001,3.02639624972738,0.000137209929551342,0.000985593020601206
"10","WBGene00000010",1057.11809514208,769.97004742935,1344.26614285481,1.74586809882128,0.803944566776849,0.00762970364593928,0.03644008586114
"11","WBGene00000012",1.46096208154574,2.67691999240525,0.245004170686225,0.0915246519811321,-3.44969580702529,0.771720053961604,1
"12","WBGene00000013",257.391795922883,63.1731887134116,451.610403132354,7.1487669425887,2.83769441962209,2.71131155463639e-08,3.19376686677998e-07
"13","WBGene00000014",2.44817589792639,2.93631843036298,1.9600333654898,0.66751389945385,-0.583130216942056,0.975981899096156,1
"14","WBGene00000015",12.890757125617,22.3011966189529,3.48031763228109,0.156059681090086,-2.67983023793505,0.032090067373516,0.125646619701727
"15","WBGene00000016",402.110456882205,330.348164323696,473.872749440713,1.43446460618556,0.520512371654486,0.41128052179397,0.891345236015157
"16","WBGene00000017",665.029322164812,568.301121102998,761.757523226627,1.34041179040463,0.42267628180981,0.893842675281759,1
"17","WBGene00000018",435.387329771562,567.445262038745,303.329397504378,0.534552701020997,-0.903595906055566,0.0952634400192541,0.305657225497675
"18","WBGene00000019",3.67319675135752,2.93631843036298,4.41007507235206,1.50190627377116,0.586794784500256,0.897854477595884,1
"19","WBGene00000020",405.054107053211,402.527930414986,407.580283691435,1.01255155951847,0.0179953724592098,0.802926901911981,1
"20","WBGene00000021",0,0,0,NA,NA,NA,NA
"21","WBGene00000022",692.127179678452,1065.77237842729,318.481980929617,0.298827392580381,-1.74261569331805,0.0231337826461222,0.09549778892709
"22","WBGene00000023",4.03770742019892,4.25272057342439,3.82269426697346,0.898882068777762,-0.153796244942864,1,1
"23","WBGene00000024",1.89761619223333,1.83519901897686,1.9600333654898,1.06802223912616,0.0949416881705816,1,1
"24","WBGene00000025",1.63008771617192,2.52516292028516,0.735012512058676,0.29107528316457,-1.78053575755604,1,1
"25","WBGene00000026",0,0,0,NA,NA,NA,NA
"26","WBGene00000027",0,0,0,NA,NA,NA,NA
"27","WBGene00000028",0,0,0,NA,NA,NA,NA
"28","WBGene00000029",2.32474090811535,4.40447764554447,0.245004170686225,0.0556261582878209,-4.16809271766321,0.790912772824545,1
"29","WBGene00000030",3.97921873859832,3.30335823415836,4.65507924303828,1.40919600995813,0.494872295059217,0.965380664215585,1
"30","WBGene00000031",48.1389247207321,47.5581216215414,48.7197278199227,1.02442498060847,0.034814338603016,0.994449310677841,1
"31","WBGene00000032",0,0,0,NA,NA,NA,NA
"32","WBGene00000033",15.6523693203563,16.257392732834,15.0473459078785,0.925569441247998,-0.111586861911008,0.95840482347303,1
"33","WBGene00000034",42.9341478996648,53.1272443380272,32.7410514613024,0.61627610972977,-0.698351229535231,0.910045630828836,1
"34","WBGene00000035",247.181635801282,315.615387420187,178.747884182378,0.566347178581651,-0.820241378816564,0.130795911338268,0.391553310338005
"35","WBGene00000036",1375.25615023026,1388.88381761228,1361.62848284824,0.980376087316723,-0.0285927995140145,0.799297135118036,1
"36","WBGene00000037",167.108343340112,195.761016050431,138.455670629793,0.707268859874147,-0.499669352167743,0.550378239821495,1
"37","WBGene00000038",48.188361322688,26.2945187544195,70.0822038909565,2.66527805834732,1.41428605173591,0.100318539171145,0.318443173450645
"38","WBGene00000039",7339.26063109515,14523.9282724205,154.592989769789,0.0106440204654099,-6.55381300040897,6.56370302123626e-115,3.8133551766949e-112
"39","WBGene00000040",4378.98596933866,7706.23149175542,1051.74044692189,0.136479217896206,-2.87324681056062,4.23987858693293e-34,2.09427687044029e-32
