"","id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"1","WBGene00000001",720.492478006991,466.339180500952,974.64577551303,2.08999332731606,1.06349833624712,0.000967979775697055,0.00583323953469153
"2","WBGene00000002",669.969138774364,1108.05744445273,231.880833095994,0.209267880701365,-2.25657719709583,3.02003209950969e-11,4.71611738585234e-10
"3","WBGene00000003",238.76475043707,372.842011609727,104.687489264413,0.280782438686108,-1.832475388635,8.15827494327073e-06,7.12933602788428e-05
"4","WBGene00000004",391.345007802759,398.165292129322,384.524723476196,0.965741442253345,-0.0502911065599632,0.819707876877821,1
"5","WBGene00000005",701.166328502144,1396.35203842247,5.98061858181728,0.00428303065219419,-7.86715228251828,1.77003582037581e-53,1.59569053389264e-51
"6","WBGene00000006",762.144097596011,671.805351507547,852.482843684474,1.26894321661994,0.343627512099649,0.434249645374978,0.899151777075852
"7","WBGene00000007",357.926351130022,595.671825946369,120.180876313674,0.201756858523126,-2.30931037757207,2.59351601048206e-09,3.42798187615327e-08
"8","WBGene00000008",78.3443209767192,47.887914040704,108.800727912734,2.27198720370771,1.18395470931468,0.134025828882639,0.399722452088054
"9","WBGene00000009",127.720720890225,48.260489713104,207.180952067347,4.29297243560899,2.10197690953443,0.00795377290442776,0.0379604554915927
"10","WBGene00000010",1192.93791386083,1041.60968486685,1344.26614285481,1.2905660943683,0.368004028743488,0.267388302959538,0.655440603890039
"11","WBGene00000012",0.441371689790557,0.637739208894888,0.245004170686225,0.38417611347871,-1.38016027405443,1,1
"12","WBGene00000013",242.103422188693,32.5964412450317,451.610403132354,13.8545922770384,3.79229234965834,1.47776724782847e-09,2.00381982018218e-08
"13","WBGene00000014",1.29888628719235,0.637739208894888,1.9600333654898,3.07340890782968,1.61983972594557,0.909703629342591,1
"14","WBGene00000015",9.07415971843176,14.6680018045824,3.48031763228109,0.237272784572047,-2.07538146344375,0.0930957872034164,0.302226674431247
"15","WBGene00000016",258.61237371388,43.3519979870474,473.872749440713,10.9308168353001,3.4503293092736,5.25536337776724e-14,1.00263370612581e-12
"16","WBGene00000017",463.297736852442,164.837950478256,761.757523226627,4.6212508770977,2.20828341223116,8.16031026392671e-06,7.12933602788428e-05
"17","WBGene00000018",375.006804638382,446.684211772386,303.329397504378,0.679068992165195,-0.558369937798583,0.522012072843108,1
"18","WBGene00000019",14.4475301645239,24.4849852566957,4.41007507235206,0.180113446102488,-2.47302220736182,0.549885407518208,1
"19","WBGene00000020",343.67402067351,279.767757655585,407.580283691435,1.45685223739469,0.542854558124216,0.46788558453253,0.939147197010285
"20","WBGene00000021",3.82286819891807,7.64573639783614,0,0,-Inf,0.673035674245938,1
"21","WBGene00000022",433.423079335295,548.364177740973,318.481980929617,0.580785532420494,-0.783922579165911,0.422907373187497,0.884522253889479
"22","WBGene00000023",23.9850914317528,44.1474885965322,3.82269426697346,0.0865891670964436,-3.52966964465898,0.150417443882703,0.43534631246553
"23","WBGene00000024",1.75390471433851,1.54777606318723,1.9600333654898,1.26635461815687,0.340681460229894,0.94135831303169,1
"24","WBGene00000025",0.367506256029338,0,0.735012512058676,Inf,Inf,0.941163433271606,1
"25","WBGene00000026",0,0,0,NA,NA,NA,NA
"26","WBGene00000027",0,0,0,NA,NA,NA,NA
"27","WBGene00000028",0,0,0,NA,NA,NA,NA
"28","WBGene00000029",5.36056457920095,10.4761249877157,0.245004170686225,0.0233869079429196,-5.41815505875124,0.782257991901147,1
"29","WBGene00000030",4.8784964570987,5.10191367115911,4.65507924303828,0.912418269511937,-0.132232760610844,0.963728638042224,1
"30","WBGene00000031",52.4096879379827,56.0996480560426,48.7197278199227,0.868449794395367,-0.203485646608503,1,1
"31","WBGene00000032",0,0,0,NA,NA,NA,NA
"32","WBGene00000033",19.3648532230934,23.6823605383083,15.0473459078785,0.635382012850368,-0.654303845784779,0.978897706569455,1
"33","WBGene00000034",47.5194689394982,62.297886417694,32.7410514613024,0.525556376692792,-0.928082563787317,0.920764988643174,1
"34","WBGene00000035",213.156589296019,247.565294409661,178.747884182378,0.722023192340494,-0.469882915756592,0.414819136894826,0.874292521890774
"35","WBGene00000036",1344.63081855296,1327.63315425768,1361.62848284824,1.02560596538399,0.0364765584546941,1,1
"36","WBGene00000037",154.860676230841,171.26568183189,138.455670629793,0.80842623664499,-0.306811951220933,0.6415764644048,1
"37","WBGene00000038",50.6084394409992,31.134674991042,70.0822038909565,2.25093738447954,1.17052592513623,0.0935420500353339,0.303253757587639
"38","WBGene00000039",5709.33668426375,11264.0803787577,154.592989769789,0.0137244217522921,-6.18711082398138,1.01021638909446e-100,2.73213577494547e-98
"39","WBGene00000040",3725.5698286289,6399.39921033591,1051.74044692189,0.164349872910443,-2.60515775408548,4.18784064575128e-24,1.42357660404123e-22
"40","WBGene00000041",15708.5922552286,16792.6227312224,14624.5617792348,0.870892058573047,-0.199434177683914,0.601889949812496,1
"41","WBGene00000042",70.0473285698048,49.1776606762988,90.9169964633108,1.84874585763142,0.88654691477191,0.275542930018354,0.670031326023288
"42","WBGene00000043",46.4031533680768,73.7415216332894,19.0647851028642,0.258535282166699,-1.95156691711881,0.0947426867827368,0.306199903402487
"43","WBGene00000044",68.9760126091197,53.8998645661555,84.0521606520839,1.55941320685361,0.641003258049403,0.233202190202789,0.595367126875606
"44","WBGene00000045",16.4698434589575,10.1966932334157,22.7429936844993,2.23042835200416,1.15732080519802,0.566373944863979,1
"45","WBGene00000046",37.1687175023823,28.4116985370675,45.9257364676972,1.61643755327686,0.692817773892708,0.590420099681004,1
"46","WBGene00000047",154.096558998469,275.604417274329,32.5887007226097,0.118244478970639,-3.08015527155634,1.93841985041085e-08,2.33740572946896e-07
"47","WBGene00000048",37.7947091177943,52.8966837937631,22.6927344418254,0.429001079355017,-1.2209468173766,0.220247809833817,0.572872421033616
"48","WBGene00000049",14.3082570511708,16.0223559226672,12.5941581796745,0.786036600388916,-0.347331604324319,1,1
"49","WBGene00000050",58.8683674827066,72.7454749697996,44.9912599956136,0.618475032492287,-0.693212739340715,0.528586156230044,1
"50","WBGene00000051",106.077564267548,104.087840123749,108.067288411347,1.03823163476989,0.054128352224305,0.947275888863836,1
"51","WBGene00000053",42.825574316736,30.9555212637445,54.6956273697274,1.76691023561563,0.821228748479405,0.378733169799193,0.827430274472077
"52","WBGene00000054",188.487057560091,194.747486316193,182.226628803988,0.935707218875852,-0.0958709111813849,0.951810064983543,1
"53","WBGene00000055",240.216388891032,378.875364461886,101.557413320179,0.268049661831194,-1.89942777987547,1.18372677952047e-05,0.000100840082280298
"54","WBGene00000056",51.983135625312,31.7795483088394,72.1867229417847,2.27148360449497,1.18363489209985,0.120949983655577,0.37092835485949
"55","WBGene00000057",47.2216597111349,33.3273243720266,61.1159950502432,1.8338104303849,0.874844508464505,0.283432482777109,0.683607776594894
"56","WBGene00000058",67.1721895960092,39.7978603790755,94.5465188129429,2.37566838800843,1.24833346898195,0.146251658953585,0.426469144372829
"57","WBGene00000059",63.0127287106391,47.2644430496142,78.761014371664,1.66639040449472,0.736726437105368,0.419491792639413,0.880161960064635
"58","WBGene00000060",51.338362931655,35.7780031806037,66.8987226827064,1.86982829491653,0.902905794473362,0.219002584644594,0.570958606443208
"59","WBGene00000061",34.2768529586472,4.09873289876678,64.4549730185276,15.7255851040991,3.97504179155175,0.000884637167023717,0.00538296835066679
"60","WBGene00000062",45.132660549913,40.5216093971679,49.7437117026581,1.22758479839981,0.295822685644145,0.705250183589571,1
"61","WBGene00000063",5748.5584544866,9862.80695759972,1634.30995137348,0.16570434343888,-2.59331667593931,1.01857496719419e-25,3.73593867624684e-24
"62","WBGene00000064",16441.8720597092,19675.4121468601,13208.3319725583,0.671311577819535,-0.574945570723692,0.000458871146736679,0.0029555817305251
"63","WBGene00000065",8611.0844197649,13872.5101408902,3349.65869863962,0.24146017300548,-2.05014284763116,1.60722078462446e-18,4.11605730805335e-17
"64","WBGene00000066",39586.1372235446,67681.7655525531,11490.5088945361,0.169772593854899,-2.55832450938153,4.94129096000889e-29,2.11128666348574e-27
"65","WBGene00000067",29086.3508911833,54818.317141905,3354.38464046164,0.0611909452050186,-4.03053800539106,8.89699963562511e-19,2.31707997917851e-17
"66","WBGene00000068",444.488814808122,432.209631912906,456.767997703338,1.05682049629885,0.0797303520360937,0.521063955994759,0.999680778062598
"67","WBGene00000069",83.9383572622039,57.9985974649222,109.878117059485,1.8944961061505,0.921814174608756,0.125136528058017,0.380402061763323
"68","WBGene00000070",615.162798268383,916.756283106241,313.569313430526,0.342042175449358,-1.5477538675535,1.1318376262468e-05,9.67210271512504e-05
"69","WBGene00000071",147.656003669912,141.370814714125,153.941192625699,1.08891777229263,0.122895015593311,0.45327561587488,0.922252495229553
"70","WBGene00000072",251.234900848072,375.823017491294,126.646784204851,0.336985172037221,-1.56924298329925,0.0524429282670635,0.189693255082407
"71","WBGene00000073",971.788913382878,466.66855101757,1476.90927574819,3.16479281178855,1.66211105441214,5.6444018789248e-08,6.45812992292972e-07
"72","WBGene00000074",461.222379865757,489.283523803363,433.16123592815,0.885297000318024,-0.175766561720743,0.801620936026673,1
"73","WBGene00000075",293.295708186501,449.607343777998,136.984072595005,0.304674900200569,-1.71465744241042,0.000132712743904099,0.000953573370281034
"74","WBGene00000079",1364.27450535127,1485.77901085054,1242.769999852,0.836443367941085,-0.25766023012447,0.561074156370076,1
"75","WBGene00000080",1008.49227248134,846.404414073798,1170.58013088887,1.38300333909508,0.467804639706116,0.078484239276169,0.263265041955267
