"","id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"1","WBGene00000001",507.591329784895,548.843479068838,466.339180500952,0.849676088512773,-0.235015129587063,0.358323887492008,0.827623273342382
"2","WBGene00000002",728.880718348603,349.703992244472,1108.05744445273,3.1685581778492,1.66382650507697,1.27818786044765e-07,2.70122928622256e-06
"3","WBGene00000003",870.654279566307,1368.46654752289,372.842011609727,0.272452411996933,-1.87592383186571,2.93965813884983e-08,6.87986257194674e-07
"4","WBGene00000004",633.948496837727,869.731701546131,398.165292129322,0.457802436569231,-1.12720295349444,0.00027767968624587,0.00299523992891774
"5","WBGene00000005",874.928488322871,353.504938223272,1396.35203842247,3.95002130787927,1.98186043574261,8.30416550239855e-08,1.80737719758086e-06
"6","WBGene00000006",892.083112131243,1112.36087275494,671.805351507547,0.603945507219896,-0.727509710916836,0.0398731768201964,0.186494513352088
"7","WBGene00000007",877.07406590563,1158.47630586489,595.671825946369,0.514185592688195,-0.959638907991736,0.00139011631027934,0.0122001548164952
"8","WBGene00000008",61.7872117299292,75.6865094191545,47.887914040704,0.632713998943975,-0.660374578719089,0.390469429198022,0.866636515646121
"9","WBGene00000009",35.0942681781888,21.9280466432735,48.260489713104,2.20085676112459,1.13806525302602,0.134178675548339,0.445923143289391
"10","WBGene00000010",852.748005449041,663.886326031228,1041.60968486685,1.56895788333779,0.649806625527654,0.0183548336373734,0.101675658765963
"11","WBGene00000012",0.318869604447444,0,0.637739208894888,Inf,Inf,0.932533429108324,1
"12","WBGene00000013",20.4408919489802,8.28534265292869,32.5964412450317,3.93422971269747,1.97608119648126,0.00208840741398046,0.0172933487814865
"13","WBGene00000014",0.520997958998093,0.404256709101298,0.637739208894888,1.57755998734726,0.657694865304791,1,1
"14","WBGene00000015",43.3581004209126,72.0481990372428,14.6680018045824,0.203585960517907,-2.29629001967006,0.140250181712506,0.458582092259575
"15","WBGene00000016",238.767061565902,434.182125144756,43.3519979870474,0.0998474959617323,-3.32412994246491,1.48542370239219e-13,7.05198095779264e-12
"16","WBGene00000017",516.699422202178,868.5608939261,164.837950478256,0.189782836909856,-2.39757856735786,2.6988715038241e-07,5.35410168120339e-06
"17","WBGene00000018",669.901095484301,893.117979196217,446.684211772386,0.500140207875324,-0.999595502298265,0.018673849559593,0.10295120354071
"18","WBGene00000019",12.4446209828985,0.404256709101298,24.4849852566957,60.5679131736074,5.92048180005449,0.0808279983477554,0.3138598436592
"19","WBGene00000020",561.250462370923,842.73316708626,279.767757655585,0.331976678481611,-1.5908461997631,0.0558928960176364,0.24020343034128
"20","WBGene00000021",3.82286819891807,0,7.64573639783614,Inf,Inf,0.599580320564403,1
"21","WBGene00000022",892.109445338235,1235.8547129355,548.364177740973,0.443712494681884,-1.17230291571663,0.153787126656174,0.485873939056033
"22","WBGene00000023",26.9323668755826,9.71724515463311,44.1474885965322,4.54321033317586,2.18371209817595,0.261568745726729,0.689826003208746
"23","WBGene00000024",84.7248963165311,167.902016569875,1.54777606318723,0.00921832920656493,-6.76127899429303,0.519273221316379,1
"24","WBGene00000025",0,0,0,NA,NA,NA,NA
"25","WBGene00000026",0,0,0,NA,NA,NA,NA
"26","WBGene00000027",0.8840715657031,1.7681431314062,0,0,-Inf,0.945657436199754,1
"27","WBGene00000028",0,0,0,NA,NA,NA,NA
"28","WBGene00000029",227.51809115582,444.560057323924,10.4761249877157,0.0235651512436313,-5.40720124902249,0.6448698753839,1
"29","WBGene00000030",252.802038990189,500.502164309218,5.10191367115911,0.0101935896285297,-6.61619400997502,0.624283135775851,1
"30","WBGene00000031",1146.9211743881,2237.74270072016,56.0996480560426,0.0250697490993885,-5.31790863217005,0.491520081808071,0.976754740575119
"31","WBGene00000032",0,0,0,NA,NA,NA,NA
"32","WBGene00000033",534.794676069696,1045.90699160108,23.6823605383083,0.0226428934202411,-5.46479786515997,0.55006126622407,1
"33","WBGene00000034",516.756003176264,971.214119934834,62.297886417694,0.0641443376274988,-3.96253427344311,0.562656498299257,1
