"","id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"1","WBGene00000001",462.27710846061,475.830432042422,448.723784878797,0.943032968599182,-0.0846198862318274,0.795831333728676,1
"2","WBGene00000002",1521.53201773361,1242.95801862282,1800.10601684439,1.44824361714073,0.534304306618759,0.0263467261075317,0.335050286850623
"3","WBGene00000003",417.891392662469,547.780092047907,288.002693277031,0.525763344557333,-0.927514531989532,0.000386369245470078,0.0117884778258444
"4","WBGene00000004",657.421123507805,714.481635600593,600.360611415017,0.840274377255833,-0.251067602625193,0.350865782383418,1
"5","WBGene00000005",1026.45949998309,1398.96532927187,653.953670694303,0.467455237818274,-1.09709987163983,1.68070238932426e-06,9.81497159446169e-05
"6","WBGene00000006",909.334376857588,848.610828465653,970.057925249523,1.14311282947385,0.192967809929213,0.338486913261791,1
"7","WBGene00000007",501.045243616107,633.531387344542,368.559099887673,0.581753496748589,-0.781520117616536,0.00154874666174779,0.0380524599705767
"8","WBGene00000008",21.4851348936321,16.9598552238121,26.0104145634521,1.5336460258772,0.616965539137743,0.600456280490092,1
"9","WBGene00000009",16.8675266894657,8.30696135094998,25.4280920279814,3.0610581840583,1.6140304676204,0.0969199897817287,0.763642984311697
"10","WBGene00000010",894.388528940493,1018.80701045164,769.97004742935,0.755756526535898,-0.404006562204982,0.170498117252975,1
"11","WBGene00000012",2.29030298819855,1.90368598399184,2.67691999240525,1.40617728707127,0.491778497009588,0.964543666214766,1
"12","WBGene00000013",71.9088754289714,80.6445621445311,63.1731887134116,0.783353359897877,-0.352264860710415,0.23788524667803,1
"13","WBGene00000014",1.92245992855994,0.908601426756903,2.93631843036298,3.23169031424886,1.69228895443136,0.874899110042113,1
"14","WBGene00000015",18.3975246625434,14.4938527061339,22.3011966189529,1.5386658793293,0.621679985033469,0.521902274944529,1
"15","WBGene00000016",217.633638727511,104.919113131325,330.348164323696,3.14859851998754,1.65470981014104,1.2334968172422e-05,0.000580549551528963
"16","WBGene00000017",408.841640131806,249.382159160614,568.301121102998,2.27883631698362,1.18829730320934,0.00209977257496854,0.0488330670859612
