NCBI gene ID
177388
180780
179235
180767
175489
181022
173358
181504
175691
178680
185679
176056
177735
180728
184091
175376
181163
172553
186194
180589
174537
178016
175801
177595
174375
174140
180251
180947
179211
179209
174399
181576
179709
176465
172373
175778
174401
175461
177671
186608
176374
172240
173405
180628
179743
176953
178636
177473
185112
177225
177901
178612
180931
171829
176316
176437
176102
172915
173399
177870
174941
178969
172370
175410
181584
180889
191146
172183
172603
179590
180486
181027
174569
177530
181062
175922
178043
173065
173278
172409
176132
174107
181013
180785
174106
172410
191628
178105
180713
179045
177701
181641
176908
176376
174334
179461
177821
177787
190207
179510
181557
181228
178293
266822
191634
181604
179788
179845
181348
181646
174648
174358
174438
178402
175436
176364
176112
178661
176647
179437
3565504
176318
181300
184079
190533
190048
179777
179152
185037
190707
175703
185409
180088
190223
175166
174924
171639
190115
179339
179340
173805
180851
178208
175562
186113
180872
175521
180539
180393
172799
180423
191688
3564850
171943
173282
174161
178942
176750
180617
180615
174798
174964
175212
179034
177420
174564
191600
180825
174830
179782
176808
180912
175753
179673
172037
179477
172520
171981
177393
174301
179428
179429
186491
178087
173944
187916
173073
178071
175936
181036
175419
181004
176615
181248
179575
180860
3565555
176050
174960
187322
181202
191285
179899
176430
181698
180914
181457
187045
180426
172506
181208
182354
173138
181432
177350
178813
191722
191723
184026
181621
173033
178821
178126
179770
3565444
180581
179095
176957
176754
174696
172917
187684
176931
177528
179493
178943
175175
173168
171975
180301
180724
172433
174819
179963
180460
178215
172262
185024
181166
173914
24104835
179056
177893
177617
174955
175970
177915
174366
176024
181538
178980
173631
191746
171950
180876
173898
171609
173150
174940
191751
179616
174385
174319
181759
176470
175794
179010
176301
175525
179204
177455
172009
174715
178988
175925
172238
176661
171756
180317
178078
181231
180843
181455
173269
176857
180993
188888
181032
179693
179484
174145
173296
187393
174368
181859
188703
266858
175426
181640
180571
172215
174471
182257
183860
172831
173167
174680
176501
175519
174327
173277
174844
184505
173811
180472
192063
180761
183714
180163
177855
180223
174289
185872
180961
176257
177112
171736
176472
180631
173301
180827
192084
181093
174223
180597
181931
188041
181018
178045
180344
181891
181169
181927
181942
179797
181681
181682
176333
174472
182078
180016
172459
182092
182119
182243
259726
174740
174624
174485
179544
180170
174599
179407
174543
182456
182463
181179
182524
181537
182525
182568
174633
174636
174637
180188
181234
182626
182681
181209
181597
174429
174428
181383
172882
259317
181561
179665
181464
183091
178244
183129
183141
183149
183196
181306
181311
181313
179465
183223
181343
175124
175123
176313
174309
181553
183462
175467
178339
173171
177856
183561
3564935
179813
353455
179342
181420
183768
183771
183833
183902
3565729
183917
179495
183946
172510
172514
3564922
181385
184024
184025
175049
175050
175052
175053
177906
177909
177907
172631
178374
174778
174782
173163
173164
181330
179951
181226
181607
181605
178267
179653
178149
178530
3565677
3564887
177937
174802
181268
172475
172477
177997
177998
184446
184447
184470
174342
179784
173182
179514
181399
181439
174945
180319
181213
175122
181591
179870
184757
184792
184794
184798
184847
184848
173180
179945
179695
172535
185048
178187
178190
3565680
185080
179490
172776
172778
173377
3565295
185194
177845
179511
179507
172715
173372
173369
174929
179866
179865
181191
185416
3564874
185435
259687
181317
173346
185552
181237
176469
185707
181230
177862
179716
176766
174411
185844
174409
185875
181195
185897
181281
179567
186024
177756
177758
186046
174341
172482
172486
178364
178365
186110
172846
178324
179523
3565738
181676
176326
174773
179610
181493
186318
176740
173028
186416
179400
186438
175112
180097
186478
176355
179633
186556
186606
181657
181669
181670
181256
186672
181638
186752
179537
179853
181603
186839
179698
186873
172589
187007
176315
187047
177953
177955
178211
178311
181652
172452
175106
175107
181490
181497
181498
187440
174357
187453
187458
187470
174671
181380
174493
181633
174681
179690
178370
172649
172652
173076
187644
187646
187647
179658
181242
181240
175573
178025
181301
187789
174553
177961
187940
179915
179914
259608
187997
177868
181352
180136
188189
173140
188198
176442
3565877
179766
188242
179901
181611
180070
188408
188431
176796
178140
188476
174360
174363
259589
174414
177891
188552
179778
188574
179550
179551
179553
179558
188590
259674
172897
188685
181499
181417
188810
174457
172529
172527
188838
174465
188930
176566
178511
172438
180352
189108
174746
189110
189149
3565636
180299
181295
189208
174455
189280
179789
173203
180099
173234
176499
173231
181666
189434
181572
174847
259466
178084
189552
178359
176698
176712
174893
174897
189663
174942
180345
178317
180259
180250
175047
175048
176603
176606
189854
259544
180286
180290
3565953
174908
174922
175073
175002
173220
176666
176671
190117
180205
180202
190141
178466
173079
175163
175164
175161
176616
174863
174864
174877
174881
178407
180305
178298
178304
259465
173279
190510
190530
180219
178435
190712
176785
176786
180236
190748
178448
260216
173299
173311
173316
172926
180327
180329
191073
176299
259478
172894
191148
179917
179916
172903
191171
179755
179753
181210
3565740
191282
191349
191357
176397
174607
191390
178128
178238
181171
191493
175503
191515
176344
191563
174526
260268
4927037
181858
174252
178916
3564966
175998
181914
180974
180579
173414
174245
177432
177428
177284
3565008
182148
182152
181108
173430
177108
182208
173877
179120
175777
182255
175858
182274
177355
181720
180997
177545
182439
182538
175940
182577
176144
181054
180897
180605
180885
175908
182698
182699
182700
182712
173942
173667
182755
177447
180651
182767
178940
173389
173391
175226
178737
178934
182857
182889
182894
180816
173963
182923
182931
180804
180805
175661
181131
175833
175836
183000
174041
183062
183081
174053
171951
172161
173574
177567
172969
172261
180886
176963
177168
183396
180546
183426
183430
174128
180451
180447
180449
172071
180877
180737
180736
180735
172421
183607
183610
173396
183674
183717
183725
171619
177010
183803
183851
174078
183882
179191
183898
174215
183949
172378
171998
171999
179320
175366
180838
179048
179146
173927
184174
181021
181019
173911
173908
184263
176167
181765
173835
173837
184408
177516
181083
184416
174040
180965
180829
184583
184587
180739
174084
259628
184652
184653
184767
184781
180927
180925
180928
184811
173610
180868
184862
184873
171800
184902
178960
184918
178958
175843
175844
184924
184927
184931
172104
179234
179236
181025
178975
184995
181026
181029
179247
172115
177185
175207
185152
177534
177552
185276
185277
185310
178763
178764
177627
178691
185391
177145
177147
3565269
185452
185455
180432
180433
175187
185554
185572
181094
3564882
175868
175872
175874
180754
185709
178965
179041
185873
180664
185892
185911
185934
185941
173503
172178
186033
186035
180855
180400
3565082
180596
180595
180598
186116
178644
178643
186131
180525
180526
186152
171679
186235
186236
178854
178742
175787
180456
186315
186324
186361
176037
175769
177151
172376
266653
186486
175277
172206
181103
177254
173524
181788
175383
178597
180474
186816
3565272
173418
173419
186885
180552
186903
186911
180740
187030
172351
187070
179201
187110
173457
180621
187194
187225
174054
187247
178889
187304
180940
180941
187311
176894
171704
176133
187337
176136
173629
172208
181123
181121
180590
177375
181016
175756
187540
187565
173848
177524
187624
187664
187696
3565845
180757
178604
187727
178587
187813
187814
174012
172008
175423
175339
180973
187927
173403
187981
3565206
171968
171965
171967
188029
188034
173453
180425
172309
178673
171669
175961
172310
24104866
178666
175886
188454
188466
174117
259991
188473
180888
180566
188512
188527
175228
179275
179273
174097
171977
181736
176023
24104914
180830
178615
180832
177456
188745
188746
3564822
188757
259996
188817
188845
188895
181758
181760
180649
180650
180835
172392
172395
189114
177198
189157
178543
171777
175361
171638
175171
180478
179009
178613
173450
173448
171850
173702
175247
171666
189504
173656
173654
178662
180797
171764
171773
178994
178565
189771
189785
178684
176983
176965
176964
177604
3565323
178815
178734
178733
177152
172033
171919
259487
173518
175429
190236
171897
171876
175368
177075
177074
190285
177067
175409
176929
190314
171644
176874
177088
190583
171860
171867
171729
171740
190607
175387
175400
177411
177407
177408
190658
178757
178756
190665
171726
173802
178630
259559
190814
180516
190865
191041
180439
171671
191128
175727
180775
260026
178563
191209
181038
177217
177220
191258
176187
191306
175987
191330
191331
180627
176089
176111
191513
174155
191531
188309
3565704
259573
3564775
3564911
3565458
259570
184345
3564876
3564801
173777
3565525
3565961
3565007
3565843
3564846
3565813
3565674
3565131
3896742
3896763
3896850
3896777
180821
3565831
186277
3896758
4363121
4363007
4363067
4363095
4927067
24104913
6418729
6418730
24104176
6418868
7040175
7040195
13213356
13187507
13188188
13185826
13196380
13220956
13222215
13184830
13218533
13184298
24105269
