id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
WBGene00011427,399.2697274,0,798.5394548,Inf,Inf,1.00E-66,2.03E-64
WBGene00011595,44.08269965,0,88.1653993,Inf,Inf,6.50E-08,7.47E-07
WBGene00013050,41.80856529,0,83.61713059,Inf,Inf,1.20E-18,3.64E-17
WBGene00013351,5627.435231,0,11254.87046,Inf,Inf,2.95E-183,8.92E-180
WBGene00013474,10.19516222,0,20.39032444,Inf,Inf,0.000295784,0.001830771
WBGene00013771,8.676450965,0,17.35290193,Inf,Inf,0.000143945,0.000952175
WBGene00013961,69.23648687,0,138.4729737,Inf,Inf,3.04E-18,8.91E-17
WBGene00014049,172.4539511,0,344.9079022,Inf,Inf,3.80E-14,8.30E-13
WBGene00014050,61.36021272,0,122.7204254,Inf,Inf,2.47E-09,3.39E-08
WBGene00014180,23.45051706,0,46.90103412,Inf,Inf,2.83E-07,2.95E-06
WBGene00014818,32.27459973,0,64.54919946,Inf,Inf,0.001427468,0.007590963
WBGene00015252,26.70938713,0,53.41877426,Inf,Inf,0.001657656,0.008690734
WBGene00015406,17.3489694,0,34.69793881,Inf,Inf,2.50E-09,3.43E-08
WBGene00015583,28.49901868,0,56.99803737,Inf,Inf,3.62E-09,4.88E-08
WBGene00015596,76.38400201,0,152.768004,Inf,Inf,6.85E-08,7.83E-07
WBGene00015722,11.12570617,0,22.25141233,Inf,Inf,3.26E-09,4.42E-08
WBGene00015724,5.930359339,0,11.86071868,Inf,Inf,3.14E-05,0.000235088
WBGene00015825,92.61944157,0,185.2388831,Inf,Inf,3.79E-13,7.56E-12
WBGene00015830,835.9551711,0,1671.910342,Inf,Inf,1.59E-66,3.21E-64
WBGene00016881,535.0899338,0,1070.179868,Inf,Inf,1.44E-57,2.30E-55
WBGene00017192,31.33855025,0,62.6771005,Inf,Inf,0.000628855,0.00362751
WBGene00017345,70.93893198,0,141.877864,Inf,Inf,2.93E-13,5.91E-12
WBGene00018105,7.89117921,0,15.78235842,Inf,Inf,0.001005106,0.005534364
WBGene00018618,136.4587101,0,272.9174201,Inf,Inf,7.39E-40,6.40E-38
WBGene00019179,17179.69706,0,34359.39412,Inf,Inf,9.80E-266,5.92E-262
WBGene00019202,89.61265422,0,179.2253084,Inf,Inf,1.70E-17,4.76E-16
WBGene00019815,49.15554439,0,98.31108878,Inf,Inf,2.26E-06,2.05E-05
WBGene00019861,36.56295922,0,73.12591845,Inf,Inf,5.75E-05,0.000408193
WBGene00019880,6.860116779,0,13.72023356,Inf,Inf,0.000225681,0.001436604
WBGene00020535,308.2812746,0,616.5625492,Inf,Inf,1.11E-28,6.25E-27
WBGene00020840,7.473413711,0,14.94682742,Inf,Inf,0.000986404,0.005444375
WBGene00020982,13.4775889,0,26.95517781,Inf,Inf,2.22E-07,2.35E-06
WBGene00021114,56.24340077,0,112.4868015,Inf,Inf,7.55E-07,7.40E-06
WBGene00021368,35.43609734,0,70.87219468,Inf,Inf,1.20E-09,1.71E-08
WBGene00021398,16.56841668,0,33.13683336,Inf,Inf,1.94E-05,0.000151457
WBGene00021703,147.0229901,0,294.0459802,Inf,Inf,5.08E-21,1.83E-19
WBGene00022751,27.05805581,0,54.11611162,Inf,Inf,8.02E-06,6.70E-05
WBGene00022818,14.06811573,0,28.13623146,Inf,Inf,0.000681962,0.00390496
WBGene00023483,48.42839693,0,96.85679387,Inf,Inf,4.28E-06,3.73E-05
WBGene00044086,20.14296075,0,40.28592151,Inf,Inf,3.90E-06,3.42E-05
WBGene00044113,44.16359405,0,88.3271881,Inf,Inf,6.90E-21,2.47E-19
WBGene00044189,155.1780111,0,310.3560221,Inf,Inf,2.59E-16,6.59E-15
WBGene00044193,31.78144537,0,63.56289074,Inf,Inf,3.90E-30,2.32E-28
WBGene00044194,37.61600525,0,75.23201051,Inf,Inf,1.54E-31,9.67E-30
WBGene00044246,142.1802059,0,284.3604119,Inf,Inf,2.80E-15,6.70E-14
WBGene00044359,796.4114563,0,1592.822913,Inf,Inf,1.93E-63,3.67E-61
WBGene00044518,1075.206501,0,2150.413003,Inf,Inf,1.23E-68,2.65E-66
WBGene00044545,41.58633123,0,83.17266245,Inf,Inf,1.31E-06,1.24E-05
WBGene00044708,72.56838629,0,145.1367726,Inf,Inf,2.44E-06,2.20E-05
WBGene00045164,17.64030029,0,35.28060058,Inf,Inf,2.17E-06,1.97E-05
WBGene00045459,8201.573201,0,16403.1464,Inf,Inf,1.30E-208,4.49E-205
WBGene00077548,48.547753,0,97.09550599,Inf,Inf,5.06E-07,5.10E-06
WBGene00077766,33.03395536,0,66.06791072,Inf,Inf,0.000173994,0.001133259
WBGene00189948,7.032878107,0,14.06575621,Inf,Inf,0.000140063,0.000929291
WBGene00195034,18.55043365,0,37.10086729,Inf,Inf,7.65E-05,0.000531184
WBGene00195181,33.74541126,0,67.49082252,Inf,Inf,6.59E-09,8.60E-08
WBGene00195182,7.793020241,0,15.58604048,Inf,Inf,1.18E-07,1.31E-06
WBGene00195232,42.33939481,0,84.67878963,Inf,Inf,5.55E-06,4.75E-05
WBGene00206478,28.38202214,0,56.76404427,Inf,Inf,2.65E-11,4.51E-10
WBGene00206495,109.8993142,0,219.7986283,Inf,Inf,2.00E-18,5.93E-17
WBGene00206499,1207.674321,0,2415.348641,Inf,Inf,1.13E-78,3.38E-76
WBGene00206510,69.2474594,0,138.4949188,Inf,Inf,5.01E-07,5.06E-06
WBGene00206520,27.1232201,0,54.24644021,Inf,Inf,0.000117224,0.000789247
WBGene00219296,54.30141848,0,108.602837,Inf,Inf,2.06E-05,0.000159633
WBGene00219324,28.01058335,0,56.02116671,Inf,Inf,8.40E-25,3.86E-23
WBGene00219445,342.8810159,0,685.7620318,Inf,Inf,2.18E-30,1.31E-28
WBGene00219446,124.832771,0,249.665542,Inf,Inf,3.06E-17,8.40E-16
WBGene00219447,685.0050357,0,1370.010071,Inf,Inf,3.30E-62,6.09E-60
WBGene00219624,31.17050795,0,62.3410159,Inf,Inf,0.000371409,0.002249303
WBGene00219646,33.17844104,0,66.35688209,Inf,Inf,0.000488797,0.002884938
WBGene00219714,230.6856223,0,461.3712447,Inf,Inf,8.00E-20,2.64E-18
WBGene00235324,566.7340877,0,1133.468175,Inf,Inf,1.50E-45,1.63E-43
WBGene00019178,28093.74735,0.404256709,56187.09045,138988.6406,17.08460745,1.13E-287,2.74E-283
WBGene00019016,26709.23754,1.178762088,53417.29633,45316.43568,15.46774677,1.33E-279,1.61E-275
WBGene00002013,20043.04034,2.391532215,40083.68914,16760.67288,14.03279245,5.10E-253,2.05E-249
WBGene00009892,27202.56436,3.536286263,54401.59243,15383.82031,13.9091262,9.85E-276,7.93E-272
WBGene00004996,3939.974478,0.589381044,7879.359575,13368.87173,13.70659009,1.81E-165,3.36E-162
WBGene00000660,1019.418484,0.404256709,2038.432711,5042.421473,12.299901,2.40E-136,2.52E-133
WBGene00020063,740.1784693,0.404256709,1479.952682,3660.922994,11.83799171,1.53E-77,4.40E-75
WBGene00022713,2646.893721,1.583018797,5292.204423,3343.109023,11.70697469,1.90E-141,2.56E-138
WBGene00045398,1131.683163,0.808513418,2262.557813,2798.417147,11.45039532,1.88E-77,5.28E-75
WBGene00019964,556.3704787,0.404256709,1112.336701,2751.560272,11.42603422,8.92E-59,1.50E-56
WBGene00235092,2550.633781,2.795788924,5098.471774,1823.625428,10.83259372,9.40E-133,8.74E-130
WBGene00015597,297.2941441,0.404256709,594.1840314,1469.818603,10.5214224,6.86E-28,3.69E-26
WBGene00022189,281.2031902,0.404256709,562.0021237,1390.211,10.44108815,7.53E-22,2.87E-20
WBGene00000627,753.818611,1.212770127,1506.424452,1242.135189,10.27860648,1.50E-118,9.77E-116
WBGene00011052,679.1189644,1.212770127,1357.025159,1118.946722,10.12792563,1.09E-57,1.76E-55
WBGene00000617,1141.330032,2.425540255,2280.234524,940.0934574,9.876660376,8.39E-137,9.21E-134
WBGene00202498,1753.03725,3.823434717,3502.251065,915.9960415,9.839197553,1.55E-111,8.69E-109
WBGene00077445,739.9627711,1.617026836,1478.308515,914.2139648,9.836388046,8.02E-51,1.05E-48
WBGene00189932,1745.396634,3.974551012,3486.818717,877.2861908,9.776903749,2.23E-97,9.80E-95
WBGene00020946,3494.821829,8.168234398,6981.475424,854.7104655,9.739291977,1.22E-119,8.45E-117
WBGene00017465,344.4758414,0.808513418,688.1431695,851.12152,9.733221319,1.22E-25,5.88E-24
WBGene00022013,10402.35362,26.96425149,20777.74298,770.5662807,9.589775246,1.32E-178,2.65E-175
WBGene00021478,1771.86663,4.597940095,3539.13532,769.721929,9.588193539,1.76E-93,7.23E-91
WBGene00000758,291.5479006,0.808513418,582.2872877,720.1949586,9.49224369,4.06E-81,1.32E-78
WBGene00020832,2652.428374,7.612861394,5297.243888,695.8282325,9.442587406,9.69E-141,1.17E-137
WBGene00003473,10893.99232,32.08355655,21755.90107,678.1012898,9.405356978,5.85E-179,1.29E-175
WBGene00009600,1666.30059,5.372445474,3327.228734,619.3136348,9.274526399,1.30E-79,3.99E-77
WBGene00219909,124.6642471,0.404256709,248.9242374,615.7578386,9.266219278,1.19E-30,7.31E-29
WBGene00189961,1521.481691,4.934180725,3038.029201,615.7109701,9.266109463,5.37E-127,4.06E-124
WBGene00016923,121.6880949,0.404256709,242.971933,601.0337678,9.231302238,2.44E-16,6.23E-15
WBGene00016670,3943.907432,13.69179617,7874.123067,575.0978887,9.167663731,1.10E-124,8.04E-122
WBGene00011919,229.3764229,0.808513418,457.9443323,566.4028846,9.145684803,1.77E-18,5.28E-17
WBGene00009001,797.4451598,2.946905219,1591.943414,540.2085565,9.077372681,1.34E-111,7.71E-109
WBGene00016669,843.4506909,3.166037593,1683.735344,531.811545,9.054771287,1.30E-56,2.01E-54
WBGene00005005,888.0065305,3.385169968,1772.627891,523.6451664,9.03244573,4.41E-104,2.17E-101
WBGene00050906,366.2107564,1.397894462,731.0236184,522.9462153,9.030518764,9.46E-53,1.31E-50
WBGene00018034,100.8305707,0.404256709,201.2568848,497.8442664,8.959550705,6.64E-19,2.05E-17
WBGene00044589,95.59047021,0.404256709,190.7766837,471.9196476,8.882397427,6.51E-47,7.52E-45
WBGene00000648,188.892649,0.808513418,376.9767845,466.2591566,8.864988248,1.39E-59,2.39E-57
WBGene00000621,274.0178232,1.212770127,546.8228762,450.887488,8.816623666,5.07E-78,1.49E-75
WBGene00000614,821.424481,3.638310382,1639.210652,450.5417294,8.815516925,3.48E-119,2.34E-116
WBGene00000593,1823.808153,8.085134182,3639.531172,450.150992,8.814265189,3.29E-141,4.18E-138
WBGene00017509,2511.457463,11.67051262,5011.244414,429.3936844,8.746157162,3.30E-115,2.05E-112
WBGene00001732,1207.545814,5.776702183,2409.314926,417.074457,8.704161149,2.33E-134,2.25E-131
WBGene00004742,521.4599416,2.57665655,1040.343227,403.757042,8.657343612,1.07E-67,2.29E-65
WBGene00004932,317.958663,1.617026836,634.3002991,392.2633099,8.61567859,1.43E-43,1.42E-41
WBGene00018135,79.4139029,0.404256709,158.4235491,391.8884845,8.61429937,3.64E-19,1.15E-17
WBGene00018062,810.635517,4.159675346,1617.111359,388.7590314,8.602732381,3.40E-62,6.22E-60
WBGene00021337,711.724945,3.755418637,1419.694471,378.0389375,8.562391027,1.82E-67,3.87E-65
WBGene00086565,519.3403106,2.761780884,1035.91884,375.0908865,8.551096401,1.77E-37,1.37E-35
WBGene00007655,73.57934301,0.404256709,146.7544293,363.0228664,8.503916615,1.51E-06,1.42E-05
WBGene00013935,380.7396416,2.20640788,759.2728753,344.1217202,8.426775145,2.76E-25,1.30E-23
WBGene00195016,66.57391549,0.404256709,132.7435743,328.3645547,8.359154594,1.81E-28,1.01E-26
WBGene00044237,65.53895909,0.404256709,130.6736615,323.2442617,8.336480949,4.21E-06,3.67E-05
WBGene00008792,621.3773753,4.008559051,1238.746192,309.025307,8.271581179,1.92E-48,2.34E-46
WBGene00008889,124.1345089,0.808513418,247.4605044,306.0685189,8.257710852,5.99E-11,9.84E-10
WBGene00235093,354.7188875,2.391532215,707.0462428,295.6457113,8.207725539,3.23E-22,1.25E-20
WBGene00194902,139.9348657,0.993637753,278.8760937,280.661733,8.132688562,1.47E-13,3.06E-12
WBGene00077439,233.2038673,1.768143131,464.6395914,262.7839246,8.037733214,2.25E-26,1.12E-24
WBGene00017673,358.3188276,2.795788924,713.8418662,255.3275249,7.996205262,1.79E-40,1.58E-38
WBGene00010432,253.0556327,2.021283546,504.0899819,249.3910283,7.962265756,4.12E-21,1.49E-19
WBGene00000682,298.3058329,2.391532215,594.2201336,248.4683793,7.956918453,2.89E-87,1.09E-84
WBGene00086560,1994.990572,16.21936054,3973.761784,245.0011377,7.936644638,3.14E-110,1.73E-107
WBGene00019331,97.98662502,0.808513418,195.1647366,241.3871338,7.91520497,7.18E-14,1.54E-12
WBGene00006650,362451.0458,3006.455487,721895.6361,240.1151919,7.907582874,4.45E-182,1.20E-178
WBGene00007134,95.61747772,0.808513418,190.426442,235.5266316,7.879746388,1.54E-07,1.67E-06
WBGene00010183,542.527738,4.597940095,1080.457536,234.9873016,7.876438987,3.14E-53,4.44E-51
WBGene00012312,198.5271255,1.768143131,395.286108,223.5600167,7.804518378,5.67E-18,1.64E-16
WBGene00045338,623.5071774,5.742694143,1241.271661,216.1479664,7.755875453,1.49E-45,1.63E-43
WBGene00000676,389.6722218,3.604302342,775.7401412,215.2261568,7.749709612,1.08E-76,2.91E-74
WBGene00011159,125.196024,1.178762088,249.2132859,211.4194955,7.723964607,3.69E-15,8.74E-14
WBGene00022476,163.6609752,1.617026836,325.7049235,201.4220891,7.654078096,1.89E-14,4.24E-13
WBGene00004877,301.5853272,2.980913259,600.1897411,201.3442489,7.653520454,6.89E-27,3.54E-25
WBGene00009077,81.64516144,0.808513418,162.4818095,200.9636523,7.650790779,5.30E-14,1.15E-12
WBGene00001852,8013.096766,80.83982252,15945.35371,197.2462731,7.623854231,4.08E-136,4.10E-133
WBGene00044014,118.7541987,1.212770127,236.2956272,194.8395841,7.606142998,4.08E-11,6.81E-10
WBGene00219297,117.5864771,1.212770127,233.960184,192.9138744,7.591813096,1.42E-08,1.77E-07
WBGene00021479,517.7468629,5.406453513,1030.087272,190.5292018,7.573868321,1.10E-38,9.19E-37
WBGene00015549,1913.887832,20.05787939,3807.717784,189.8365081,7.568613658,2.85E-75,7.26E-73
WBGene00219308,1613.80042,17.73436326,3209.866478,180.9969961,7.499821944,1.49E-73,3.59E-71
WBGene00008872,36.74231747,0.404256709,73.08037824,180.7771562,7.498068574,2.65E-18,7.81E-17
WBGene00020140,67.63281049,0.808513418,134.4571076,166.3016402,7.377658587,2.86E-16,7.25E-15
WBGene00005165,33.28241043,0.404256709,66.16056415,163.6597802,7.354556009,5.70E-05,0.000404646
WBGene00012398,921.4931115,11.33427199,1831.651951,161.6029642,7.336309851,5.27E-59,8.97E-57
WBGene00001734,1096.747047,13.92985244,2179.564243,156.467145,7.289715942,1.01E-111,5.93E-109
WBGene00019376,136.8321021,1.802151171,271.8620531,150.8541889,7.237010947,5.49E-35,3.95E-33
WBGene00012091,75.21447793,0.993637753,149.4353181,150.3921501,7.232585456,6.82E-08,7.80E-07
WBGene00010469,30.12641836,0.404256709,59.84858001,148.0459784,7.20990149,8.40E-13,1.63E-11
WBGene00195025,29.84920602,0.404256709,59.29415533,146.6745115,7.196474377,3.45E-05,0.000255558
WBGene00008680,231.3896689,3.200045633,459.5792922,143.6164808,7.166077506,2.36E-17,6.55E-16
WBGene00195165,71.53941537,0.993637753,142.085193,142.9949623,7.159820511,3.92E-06,3.43E-05
WBGene00013060,1644.324378,23.22391699,3265.42484,140.6061192,7.135515572,3.32E-75,8.36E-73
WBGene00005362,126.121802,1.802151171,250.4414528,138.9680604,7.11860953,4.05E-12,7.38E-11
WBGene00015700,923.5908025,13.3215475,1833.860057,137.6611882,7.104978058,5.26E-101,2.44E-98
WBGene00189981,27.76588406,0.404256709,55.12751142,136.3675857,7.091356949,0.000356921,0.002170263
WBGene00016929,80.12360904,1.212770127,159.034448,131.1332167,7.034889364,4.84E-11,8.01E-10
WBGene00001729,525.7901524,8.085134182,1043.495171,129.0634326,7.011936491,1.20E-86,4.39E-84
WBGene00015071,125.236707,1.987275506,248.4861384,125.0385957,6.96622967,3.88E-10,5.84E-09
WBGene00020386,1238.051069,19.94077114,2456.161367,123.1728377,6.944540335,1.00E-73,2.44E-71
WBGene00022547,84.1676596,1.397894462,166.9374247,119.420621,6.899908166,6.50E-07,6.45E-06
WBGene00044013,48.51304711,0.808513418,96.21758081,119.005546,6.894884999,5.22E-05,0.000374075
WBGene00044479,152.9577461,2.57665655,303.3388356,117.7257542,6.879286155,4.25E-10,6.36E-09
WBGene00017507,3985.097449,67.82050761,7902.374391,116.5189508,6.864420806,2.63E-104,1.32E-101
WBGene00009805,380.6988256,6.770339936,754.6273112,111.4607713,6.800392232,1.79E-31,1.12E-29
WBGene00008640,617.2470374,11.08113158,1223.412943,110.4050552,6.786662421,2.10E-62,3.90E-60
WBGene00235118,66.10811207,1.212770127,131.003454,108.0200205,6.755154917,1.56E-12,2.94E-11
WBGene00006416,87.56043898,1.617026836,173.5038511,107.2980653,6.745480253,7.12E-21,2.54E-19
WBGene00044379,179.8146267,3.385169968,356.2440834,105.2366903,6.717493971,2.24E-11,3.84E-10
WBGene00012311,101.9283161,1.987275506,201.8693566,101.5809615,6.666486225,3.53E-09,4.76E-08
WBGene00044659,141.3869209,2.829796964,279.9440447,98.92725462,6.628296135,2.87E-14,6.34E-13
WBGene00219298,492.8818838,10.1555099,975.6082578,96.06689049,6.585967386,1.07E-33,7.21E-32
WBGene00012521,235.0216657,4.934180725,465.1091506,94.26269051,6.558614955,4.08E-18,1.19E-16
WBGene00011699,2179.938649,46.14560138,4313.731697,93.48088588,6.546599501,1.84E-75,4.73E-73
WBGene00219660,282.3010461,6.180958892,558.4211334,90.34538866,6.497379061,1.14E-16,2.99E-15
WBGene00010018,1108.113226,24.31957886,2191.906873,90.12931046,6.493924448,8.86E-59,1.50E-56
WBGene00005105,54.54029729,1.212770127,107.8678245,88.94333891,6.474814659,0.00025346,0.001596612
WBGene00015694,332.0186566,7.612861394,656.4244518,86.22571959,6.430046358,2.11E-28,1.16E-26
WBGene00014192,257.0395697,6.029842597,508.0492968,84.25581408,6.396704338,1.20E-36,9.15E-35
WBGene00022982,50.13022222,1.212770127,99.04767431,81.67060853,6.351745072,0.001040703,0.00571146
WBGene00009338,41.00418795,0.993637753,81.01473814,81.53347425,6.349320586,4.89E-15,1.15E-13
WBGene00000612,245.0003958,5.961826517,484.0389652,81.18970986,6.343224984,3.57E-61,6.39E-59
WBGene00016280,48.19951155,1.178762088,95.22026101,80.77988087,6.335924113,0.000177527,0.001153145
WBGene00018352,81.82827547,2.021283546,161.6352674,79.96664681,6.321326488,3.47E-06,3.08E-05
WBGene00021081,312.8696534,8.085134182,617.6541726,76.39380605,6.255383765,2.61E-21,9.55E-20
WBGene00007656,60.4932442,1.583018797,119.4034696,75.42770172,6.237022563,8.08E-06,6.75E-05
WBGene00008842,106.7308888,2.795788924,210.6659887,75.35117795,6.23555816,1.80E-06,1.67E-05
WBGene00012684,15.39710597,0.404256709,30.38995523,75.17489393,6.232179022,0.000153931,0.00101241
WBGene00009486,277.8281061,7.32571294,548.3304993,74.85012091,6.225932742,2.91E-29,1.67E-27
WBGene00020871,22.32780132,0.589381044,44.06622159,74.76694755,6.224328729,1.27E-06,1.21E-05
WBGene00011018,2839.502042,75.55431703,5603.449767,74.16452146,6.212657296,2.21E-98,9.90E-96
WBGene00022546,67.68201521,1.802151171,133.5618793,74.11247258,6.211644453,5.50E-09,7.28E-08
WBGene00007466,175.9995689,4.71504835,347.2840895,73.65440685,6.202699941,2.48E-14,5.51E-13
WBGene00007169,42.76781211,1.178762088,84.35686213,71.56394239,6.161160961,1.57E-08,1.95E-07
WBGene00017660,1944.887713,54.26858337,3835.506842,70.67637672,6.143156176,1.58E-75,4.12E-73
WBGene00009226,2038.289869,58.28838679,4018.29135,68.93811223,6.107229888,1.34E-75,3.51E-73
WBGene00044385,40.07276623,1.178762088,78.96677037,66.99127093,6.065901217,2.59E-24,1.15E-22
WBGene00016092,163.5527482,4.851080509,322.254416,66.42940997,6.053750195,9.73E-27,4.97E-25
WBGene00022597,5612.514184,167.0520905,11057.97628,66.19477938,6.048645535,1.70E-95,7.21E-93
WBGene00021496,60.40491944,1.802151171,119.0076877,66.03646221,6.045190927,1.96E-23,8.31E-22
WBGene00009033,146.1856834,4.41281576,287.9585511,65.25505861,6.02801784,1.04E-08,1.32E-07
WBGene00021594,40.08033219,1.212770127,78.94789425,65.09716266,6.024522758,2.78E-05,0.000210214
WBGene00000851,382.1940487,11.68943652,752.698661,64.39135534,6.008795112,4.42E-67,9.13E-65
WBGene00009061,237.4652613,7.32571294,467.6048096,63.83062146,5.996176789,3.90E-21,1.41E-19
WBGene00015024,12.94706426,0.404256709,25.48987182,63.05367664,5.978508591,0.001003585,0.005527837
WBGene00001728,76.55316417,2.425540255,150.6807881,62.12256746,5.957045551,2.27E-29,1.30E-27
WBGene00007659,55.75639279,1.768143131,109.7446424,62.06773677,5.955771635,0.000247351,0.001561387
WBGene00010651,12.62903074,0.404256709,24.85380478,61.48025306,5.942051198,0.001554955,0.008194967
WBGene00011508,308.580835,10.07240969,607.0892602,60.27249477,5.913427876,2.08E-52,2.84E-50
WBGene00194848,30.24756105,0.993637753,59.50148434,59.88247142,5.904061859,0.000796408,0.004485876
WBGene00020474,192.8325643,6.400091266,379.2650374,59.25931704,5.888970094,2.51E-11,4.28E-10
WBGene00019909,861.1326914,29.91115671,1692.354226,56.5793641,5.822204057,6.69E-56,1.00E-53
WBGene00010217,114.9182461,4.008559051,225.8279331,56.33643667,5.81599641,2.23E-10,3.45E-09
WBGene00021553,283.7489367,10.07240969,557.4254637,55.34181799,5.790298132,1.54E-17,4.34E-16
WBGene00000013,229.9478729,8.285342653,451.6104031,54.50714859,5.768373546,1.17E-17,3.32E-16
WBGene00018345,531.4383152,19.16626576,1043.710365,54.45559285,5.767008323,1.14E-26,5.82E-25
WBGene00015044,1372.829369,50.1390763,2695.519662,53.76085603,5.748484205,6.93E-51,9.10E-49
WBGene00011429,660.3070363,24.2024706,1296.411602,53.56525882,5.7432257,3.37E-57,5.29E-55
WBGene00008267,32.95480065,1.212770127,64.69683117,53.34632649,5.737317023,0.000794887,0.004478354
WBGene00235309,98.62254379,3.638310382,193.6067772,53.21337568,5.733717021,6.46E-06,5.48E-05
WBGene00013244,881.8510681,32.82405389,1730.878082,52.73200222,5.720606871,6.14E-38,4.94E-36
WBGene00017611,41.98048572,1.583018797,82.37795264,52.03851831,5.70150798,6.51E-05,0.000457656
WBGene00219493,101.1509906,3.823434717,198.4785464,51.91105933,5.697970024,1.79E-11,3.10E-10
WBGene00014698,334.7741059,12.80018253,656.7480294,51.30770813,5.681103678,4.91E-17,1.33E-15
WBGene00011244,871.523687,33.60239903,1709.444975,50.87270624,5.668819937,1.62E-40,1.43E-38
WBGene00016694,61.08936037,2.357524175,119.8211966,50.82501288,5.66746677,1.91E-06,1.76E-05
WBGene00020136,258.2685366,9.970385569,506.5666877,50.8071312,5.6669591,1.62E-16,4.20E-15
WBGene00015225,577.6463426,22.44941161,1132.843274,50.46204745,5.657126838,1.81E-28,1.01E-26
WBGene00045188,307.5288211,11.95766107,603.099981,50.43628326,5.65639006,7.74E-22,2.95E-20
WBGene00018803,4251.359803,166.2775851,8336.44202,50.13569336,5.647766169,5.67E-77,1.54E-74
WBGene00002012,236.376122,9.26389627,463.4883478,50.03168584,5.64477016,2.28E-14,5.10E-13
WBGene00021135,500.2435431,19.83874702,980.6483391,49.43096145,5.627343063,3.32E-23,1.37E-21
WBGene00018232,886.659092,35.2155861,1738.102598,49.35606049,5.625155341,3.15E-38,2.59E-36
WBGene00015224,72.97411468,3.014921298,142.9333081,47.40863655,5.567077997,4.79E-05,0.000345427
WBGene00007658,62.30773737,2.57665655,122.0388182,47.36324606,5.565696055,0.000129179,0.000863005
WBGene00022403,9.760437033,0.404256709,19.11661736,47.28831192,5.563411737,4.74E-05,0.00034263
WBGene00016440,38.86977331,1.617026836,76.12251978,47.07560695,5.556907791,5.62E-08,6.54E-07
WBGene00012816,1146.850053,49.432587,2244.26752,45.40056785,5.504638437,9.18E-51,1.19E-48
WBGene00016119,590.5140343,25.93660569,1155.091463,44.5351823,5.476873594,1.94E-28,1.08E-26
WBGene00011733,3870.204219,170.8264331,7569.582004,44.31153814,5.469610501,1.92E-69,4.22E-67
WBGene00017228,45.73963303,2.021283546,89.45798251,44.2580076,5.4678666,7.54E-20,2.50E-18
WBGene00019597,4606.036823,204.5497801,9007.523866,44.03585211,5.460606678,8.17E-75,2.03E-72
WBGene00008591,138.8005844,6.214966932,271.3862019,43.66655605,5.448456846,2.22E-07,2.35E-06
WBGene00008027,1758.206581,79.29081176,3437.12235,43.34830573,5.437903702,1.61E-56,2.48E-54
WBGene00000659,585.9002938,26.59400282,1145.206585,43.06258793,5.428363119,1.32E-72,3.13E-70
WBGene00021964,66.18073521,3.014921298,129.3465491,42.9021312,5.422977412,2.43E-24,1.08E-22
WBGene00044547,514.4758198,23.44304936,1005.50859,42.8915443,5.422621356,1.69E-65,3.31E-63
WBGene00018931,710.185704,32.97517018,1387.396238,42.07396748,5.394855962,5.05E-49,6.29E-47
WBGene00008360,94.01102814,4.378807721,183.6432486,41.93909856,5.390223947,2.54E-13,5.13E-12
WBGene00003529,296.9240664,13.86183636,579.9862965,41.84050953,5.386828516,4.44E-38,3.63E-36
WBGene00021862,59.82041665,2.795788924,116.8450444,41.79322815,5.385197293,2.11E-05,0.000162997
