id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
WBGene00011212,112.8661789,31.48794047,194.2444173,6.168851132,2.625001831,2.07E-09,5.24E-08
WBGene00009963,218.2371922,61.13420988,375.3401745,6.13960948,2.618146894,0.000574642,0.006194587
WBGene00020140,78.20656298,21.95601841,134.4571076,6.123929443,2.614457661,0.000475536,0.005213469
WBGene00206374,78.08282094,21.99443676,134.1712051,6.100233737,2.608864522,0.00070973,0.007470729
WBGene00013609,90.4661403,25.70479681,155.2274838,6.038852784,2.594274503,0.000799422,0.008299068
WBGene00013643,59.57089196,16.9404385,102.2013454,6.032981107,2.592871064,0.000255454,0.002991486
WBGene00012783,2647.983664,764.5031525,4531.464175,5.927332229,2.567382923,5.98E-22,4.93E-20
WBGene00013351,6583.640582,1912.410701,11254.87046,5.885174379,2.557085163,1.41E-20,1.06E-18
WBGene00011070,635.9561015,185.5900659,1086.322137,5.853342053,2.549260588,2.22E-08,5.01E-07
WBGene00003856,370.8303747,108.9482969,632.7124525,5.807456111,2.537906346,8.90E-06,0.000135141
WBGene00011157,413.296835,122.5755658,704.0181042,5.743543584,2.521941109,0.00020268,0.002422828
WBGene00020620,158.0896361,47.22580887,268.9534633,5.695052551,2.509709154,0.00043069,0.004774426
WBGene00015756,212.5861221,63.73124103,361.4410033,5.671331633,2.503687521,1.48E-09,3.84E-08
WBGene00017304,6470.590155,1947.30181,10993.8785,5.645698291,2.497152032,8.47E-20,6.07E-18
WBGene00009638,2369.359393,715.8474764,4022.87131,5.619732475,2.490501453,8.76E-17,4.91E-15
WBGene00008127,111.9574526,33.89368312,190.0212221,5.606390471,2.487072228,0.000169832,0.002053553
WBGene00000832,2069.815875,630.6966682,3508.935082,5.563585887,2.47601504,3.99E-21,3.16E-19
WBGene00012443,5778.556767,1766.86161,9790.251923,5.541040603,2.470156939,1.59E-18,1.02E-16
WBGene00010327,31.11108834,9.532122881,52.69005379,5.527630566,2.466661198,1.04E-06,1.84E-05
WBGene00008139,542.3717632,166.7173094,918.0262169,5.506484121,2.461131455,1.60E-06,2.73E-05
WBGene00219308,1899.10723,588.3479817,3209.866478,5.455727864,2.447771683,3.99E-12,1.43E-10
WBGene00009476,5556.488443,1721.664343,9391.312543,5.454787154,2.447522904,2.38E-20,1.77E-18
WBGene00009423,465.9263705,144.7606886,787.0920525,5.437194726,2.442862497,1.70E-07,3.33E-06
WBGene00003812,1409.566288,438.6853618,2380.447213,5.426320139,2.439974166,2.59E-14,1.15E-12
WBGene00019068,1208.331761,376.6041017,2040.05942,5.416986726,2.437490556,5.61E-14,2.38E-12
WBGene00001398,6195.03947,1954.232886,10435.84606,5.340124062,2.416873259,1.83E-11,6.16E-10
WBGene00017429,385.3648785,121.7683788,648.9613783,5.32947375,2.413993084,5.72E-15,2.71E-13
WBGene00018052,676.2861111,213.7248119,1138.84741,5.328569015,2.41374815,0.000225234,0.00266473
WBGene00077445,878.881362,279.4542087,1478.308515,5.289984796,2.403263576,2.23E-06,3.72E-05
WBGene00001852,9487.780003,3030.206296,15945.35371,5.262134704,2.39564818,1.98E-17,1.17E-15
WBGene00018610,4966.658222,1604.192394,8329.124049,5.192097957,2.376317602,9.53E-21,7.35E-19
WBGene00022440,944.9849006,306.0658301,1583.903971,5.175043456,2.371570977,4.01E-08,8.75E-07
WBGene00018763,423.4105747,137.7489609,709.0721885,5.147568327,2.363891075,2.07E-11,6.89E-10
WBGene00008357,201.2215473,66.59720062,335.8458939,5.042943109,2.33426595,5.68E-08,1.21E-06
WBGene00019962,160.8263398,53.25206794,268.4006116,5.040191339,2.333478503,5.91E-11,1.85E-09
WBGene00019388,563.070019,186.4858916,939.6541463,5.038741206,2.33306336,5.81E-05,0.000774071
WBGene00007007,4126.657085,1379.837748,6873.476423,4.981365697,2.316541327,5.05E-18,3.13E-16
WBGene00019589,53.64474177,17.93831155,89.35117199,4.981024649,2.31644255,0.000348687,0.003952932
WBGene00009729,206.4947673,69.8343368,343.1551979,4.913846306,2.296852734,0.00041911,0.00465299
WBGene00019468,574.3021858,194.8138379,953.7905338,4.89590752,2.291576307,4.42E-06,7.03E-05
WBGene00017247,1139.490129,388.2604334,1890.719824,4.869720582,2.283838995,1.50E-12,5.63E-11
WBGene00017440,1227.535821,420.7838621,2034.28778,4.834519486,2.273372504,1.43E-10,4.28E-09
WBGene00022781,8187.763613,2814.074491,13561.45273,4.819152009,2.268779308,3.18E-20,2.34E-18
WBGene00002107,374.1778014,129.2927527,619.0628502,4.788070772,2.259444477,0.000172434,0.00208087
WBGene00006419,23910.88747,8298.803146,39522.9718,4.762490579,2.251716239,1.89E-19,1.32E-17
WBGene00017386,5.845023199,2.034365257,9.655681142,4.746286888,2.246799306,0.000774869,0.008071939
WBGene00010049,3174.831991,1105.30807,5244.355912,4.744700643,2.246317066,3.13E-18,1.98E-16
WBGene00008510,313.600242,109.2426367,517.9578472,4.741352484,2.245298651,9.63E-08,1.98E-06
WBGene00011823,381.7899019,133.0409287,630.5388751,4.739435311,2.244715177,6.52E-07,1.18E-05
WBGene00219316,2195.764217,767.9734093,3623.555025,4.71833397,2.238277538,7.52E-15,3.55E-13
WBGene00016417,478.6516596,167.8304375,789.4728817,4.703991084,2.233885326,0.000567089,0.006132328
WBGene00021691,6636.897146,2329.933978,10943.86031,4.697068851,2.231760741,6.21E-19,4.12E-17
WBGene00005003,741.944846,260.6696894,1223.220003,4.69260544,2.230389162,1.33E-11,4.50E-10
WBGene00010125,159.895631,56.37394906,263.4173128,4.672678023,2.22424963,8.27E-07,1.47E-05
WBGene00007055,2843.234542,1005.162952,4681.306132,4.657260919,2.21948171,1.43E-15,7.19E-14
WBGene00044696,942.4665293,335.7112962,1549.221762,4.614744216,2.206250685,1.52E-12,5.73E-11
WBGene00001803,634.5748982,226.917476,1042.23232,4.593001556,2.199437272,2.57E-06,4.25E-05
WBGene00002026,650.3484961,233.6344621,1067.06253,4.567230879,2.191319722,1.56E-06,2.68E-05
WBGene00020297,23894.43267,8599.972977,39188.89236,4.556862268,2.188040765,6.88E-19,4.53E-17
WBGene00020156,522.0457154,188.0716411,856.0197897,4.55156229,2.186361825,1.12E-10,3.37E-09
WBGene00017789,187.6913146,67.91482497,307.4678043,4.527256081,2.178636914,1.59E-14,7.21E-13
WBGene00008607,2671.507256,968.1113788,4374.903133,4.519008069,2.176006133,2.10E-14,9.45E-13
WBGene00015346,3826.531817,1388.524667,6264.538967,4.511651192,2.173655533,5.77E-16,2.98E-14
WBGene00015044,1649.137039,602.7544156,2695.519662,4.472003178,2.160921214,1.55E-08,3.57E-07
WBGene00009813,608.0685659,222.7076774,993.4294543,4.460687956,2.157266229,5.23E-12,1.85E-10
WBGene00004993,8026.601616,2940.211563,13112.99167,4.459880315,2.157004994,4.34E-15,2.08E-13
WBGene00015878,226.4372034,83.06401362,369.8103932,4.452113221,2.154490282,7.76E-05,0.001009212
WBGene00219445,420.6807344,155.599437,685.7620318,4.407226948,2.139871189,0.000442696,0.004887878
WBGene00018811,2793.569491,1038.867354,4548.271628,4.378106222,2.130306958,7.45E-17,4.22E-15
WBGene00003693,359.0281044,133.6676251,584.3885836,4.371953067,2.128277914,4.03E-06,6.46E-05
WBGene00010630,113.7385226,42.54278638,184.9342588,4.347018014,2.120026074,3.08E-06,5.03E-05
WBGene00011213,720.3011805,269.5621089,1171.040252,4.344231676,2.119101043,1.95E-07,3.79E-06
WBGene00018696,176.2124178,66.1876057,286.2372299,4.324634904,2.112578342,0.000387823,0.004339558
WBGene00020658,1020.758739,385.4959187,1656.021559,4.295821248,2.102933963,7.43E-13,2.88E-11
WBGene00013144,12435.99801,4726.167604,20145.82842,4.262614047,2.091738434,2.92E-17,1.69E-15
WBGene00011894,639.8894166,243.8190945,1035.959739,4.248886825,2.087084916,1.34E-05,0.000198487
WBGene00003385,945.103918,361.5445558,1528.66328,4.228146311,2.080025301,1.04E-08,2.43E-07
WBGene00010484,2471.766171,949.3910909,3994.141252,4.207055754,2.072810938,4.48E-12,1.60E-10
WBGene00018400,977.5735957,377.2191969,1577.927994,4.183053268,2.06455637,2.36E-05,0.000331744
WBGene00013103,475.4702429,183.7850058,767.15548,4.174200591,2.061499931,2.80E-13,1.12E-11
WBGene00007586,5942.133906,2298.376987,9585.890824,4.170721722,2.060297056,4.43E-16,2.33E-14
WBGene00009809,364.5103776,141.4471173,587.5736379,4.154016349,2.054506894,2.25E-06,3.75E-05
WBGene00007555,6664.292604,2597.003513,10731.5817,4.13229387,2.046942856,5.54E-15,2.63E-13
WBGene00017582,982.5985423,383.2060336,1581.991051,4.12830413,2.045549257,1.02E-07,2.09E-06
WBGene00010337,4084.386313,1595.751,6573.021626,4.119077241,2.04232118,4.63E-14,1.97E-12
WBGene00020931,5063.781111,1980.488546,8147.073675,4.113668666,2.040425597,1.69E-15,8.49E-14
WBGene00011102,5835.839652,2287.668308,9384.010996,4.101998076,2.036326815,2.18E-15,1.08E-13
WBGene00007682,305.5726913,120.2714688,490.8739138,4.081382881,2.029058058,0.000369545,0.004160094
WBGene00008477,249.3895007,98.18759003,400.5914113,4.079857864,2.028518892,0.000598697,0.006436658
WBGene00018036,1064.82716,421.3997605,1708.25456,4.053762532,2.019261579,3.63E-08,7.95E-07
WBGene00013146,511.6371677,202.5305044,820.7438311,4.0524455,2.018792784,2.07E-05,0.00029525
WBGene00010260,41534.66611,16464.5692,66604.76303,4.045338948,2.016260587,8.02E-18,4.93E-16
WBGene00009140,2082.448661,827.8404161,3337.056907,4.031038884,2.0111517,1.72E-12,6.42E-11
WBGene00003596,6775.079593,2694.580781,10855.5784,4.028670611,2.010303854,8.67E-09,2.05E-07
WBGene00004438,16480.69144,6565.142839,26396.24005,4.020665002,2.007434137,4.07E-16,2.16E-14
WBGene00011060,1050.153558,418.7503001,1681.556817,4.015655192,2.005635396,2.02E-08,4.60E-07
WBGene00007730,3856.688638,1538.428193,6174.949083,4.013803901,2.004970134,7.94E-14,3.33E-12
WBGene00009243,793.0589173,316.81353,1269.304305,4.006471266,2.00233213,3.34E-06,5.40E-05
WBGene00019357,1677.953632,670.655832,2685.251432,4.003918708,2.001412683,1.06E-11,3.66E-10
WBGene00044478,293.4524874,117.3292749,469.5756998,4.002204054,2.000794726,0.000784469,0.008154361
WBGene00021167,1334.738876,533.9545629,2135.523189,3.999447402,1.999800679,5.09E-08,1.10E-06
WBGene00044638,688.7257037,276.0381885,1101.413219,3.990075521,1.996416053,5.40E-12,1.91E-10
WBGene00013866,612.5267685,245.7636162,979.2899208,3.984682257,1.994464687,1.19E-12,4.51E-11
WBGene00011540,192.0027196,77.17842102,306.8270183,3.975554491,1.991156094,2.53E-07,4.83E-06
WBGene00017772,3627.005873,1460.193893,5793.817853,3.96784145,1.988354379,9.79E-14,4.05E-12
WBGene00015811,7814.339409,3154.00558,12474.67324,3.955184263,1.983744908,2.89E-16,1.55E-14
WBGene00021019,487.6948954,197.0537034,778.3360874,3.949867847,1.981804385,5.49E-05,0.000734353
WBGene00013236,6491.363645,2623.71437,10359.01292,3.948224333,1.981203964,1.01E-13,4.15E-12
WBGene00009772,30059.6443,12150.68581,47968.60279,3.947810317,1.981052673,2.18E-17,1.29E-15
WBGene00009393,821.5296958,332.3084838,1310.750908,3.944379911,1.979798515,9.81E-09,2.30E-07
WBGene00006497,7942.57636,3218.290898,12666.86182,3.935897102,1.976692504,6.78E-11,2.10E-09
WBGene00000216,14296.85336,5804.795851,22788.91086,3.92587637,1.973014741,4.30E-13,1.69E-11
WBGene00235324,711.3295016,289.1908279,1133.468175,3.919447182,1.970650184,0.000310893,0.003557888
WBGene00015809,4629.404207,1884.682693,7374.125721,3.912661663,1.968150363,1.08E-13,4.45E-12
WBGene00022867,346.8843092,141.7284503,552.0401681,3.895055418,1.961643855,1.38E-06,2.38E-05
WBGene00004437,8078.059332,3316.469899,12839.64877,3.871480567,1.9528854,1.41E-14,6.46E-13
WBGene00022445,1069.838547,440.0668159,1699.610279,3.862164148,1.949409482,6.78E-07,1.22E-05
WBGene00008886,2365.026901,975.4432593,3754.610543,3.849132696,1.944533408,1.26E-07,2.52E-06
WBGene00021843,7088.053054,2924.562333,11251.54378,3.847257297,1.943830317,2.42E-14,1.08E-12
WBGene00004423,46311.88341,19109.59591,73514.17091,3.846976737,1.943725105,4.29E-15,2.06E-13
WBGene00022354,1498.709257,618.4522591,2378.966254,3.846644942,1.94360067,2.29E-10,6.59E-09
WBGene00009394,17139.12968,7079.277796,27198.98157,3.842055977,1.941878539,3.50E-13,1.39E-11
WBGene00044921,267.9374783,110.8035773,425.0713793,3.836260431,1.939700664,2.26E-06,3.76E-05
WBGene00011495,108.1969041,44.89710374,171.4967045,3.819772107,1.933486567,2.26E-05,0.000319952
WBGene00010872,956.0909806,398.3037969,1513.878164,3.800812787,1.926307965,4.53E-10,1.26E-08
WBGene00008352,461.9793054,192.66482,731.2937907,3.795678893,1.924357948,3.34E-06,5.40E-05
WBGene00011944,7225.84456,3016.619609,11435.06951,3.790689909,1.922460444,2.42E-14,1.08E-12
WBGene00015551,5665.380687,2378.836183,8951.925191,3.763153282,1.911942055,1.19E-11,4.07E-10
WBGene00000560,2446.750548,1028.70095,3864.800147,3.756971496,1.90957017,2.40E-08,5.39E-07
WBGene00015232,15246.32708,6416.243365,24076.4108,3.752415461,1.907819569,3.46E-15,1.68E-13
WBGene00009389,1135.02001,478.5406709,1791.49935,3.743672082,1.904454071,1.25E-09,3.27E-08
WBGene00010610,627.565033,264.8024505,990.3276154,3.739873304,1.902989397,3.17E-06,5.14E-05
WBGene00009069,611.5992511,258.2149312,964.983571,3.737133118,1.901931954,1.94E-11,6.47E-10
WBGene00020374,1654.72272,698.7019392,2610.7435,3.73656255,1.901711673,2.11E-09,5.34E-08
WBGene00007331,1659.918079,705.7646905,2614.071467,3.703885306,1.889039425,3.59E-11,1.16E-09
WBGene00012911,469.6873074,199.7789966,739.5956183,3.702068941,1.888331762,2.85E-07,5.40E-06
WBGene00001692,7785.57197,3313.201373,12257.94257,3.699727601,1.887419053,8.59E-12,2.99E-10
WBGene00014252,1115.744729,476.9022912,1754.587167,3.679133439,1.879366003,2.54E-11,8.42E-10
WBGene00018345,663.8141427,283.9179207,1043.710365,3.67609893,1.878175593,0.000210664,0.002513292
WBGene00015434,232.8550295,99.62026861,366.0897905,3.674852473,1.877686334,1.07E-07,2.19E-06
WBGene00014046,386.2484197,165.4627116,607.0341278,3.668706513,1.875271498,1.11E-08,2.61E-07
WBGene00009266,3688.12239,1588.569981,5787.674798,3.643323786,1.865255215,4.77E-11,1.51E-09
WBGene00011966,5471.751811,2363.090082,8580.41354,3.631014157,1.860372555,1.24E-15,6.28E-14
WBGene00008859,1452.734518,629.0841015,2276.384934,3.618570122,1.855419729,1.21E-08,2.81E-07
WBGene00018101,372.2753901,161.2144946,583.3362856,3.618386094,1.855346357,4.68E-06,7.38E-05
WBGene00020587,249.8733891,108.6665623,391.0802159,3.598901148,1.847556476,0.000124246,0.001548072
WBGene00008583,41.33291571,18.06637271,64.5994587,3.575673973,1.838215199,1.31E-05,0.00019363
WBGene00008939,310.3634578,135.8430585,484.8838571,3.569441549,1.835698378,4.51E-05,0.000611044
WBGene00006979,510.8061888,224.9339336,796.6784441,3.541833068,1.824496217,4.61E-06,7.31E-05
WBGene00020446,6019.958771,2660.823593,9379.093949,3.524883789,1.817575694,2.18E-12,8.07E-11
WBGene00008915,1409.441859,624.6712124,2194.212506,3.512587843,1.812534305,2.14E-08,4.85E-07
WBGene00002069,351.352948,155.8155345,546.8903614,3.509857751,1.811412562,2.95E-06,4.82E-05
WBGene00003063,19286.84213,8591.464896,29982.21936,3.48976801,1.803131133,8.74E-14,3.65E-12
WBGene00001160,3797.267529,1691.927025,5902.608033,3.488689491,1.802685197,1.71E-12,6.38E-11
WBGene00016669,1083.249009,482.7626732,1683.735344,3.487708221,1.80227935,2.13E-05,0.000302987
WBGene00020662,3476.70928,1552.886454,5400.532106,3.47773792,1.798149216,3.35E-11,1.09E-09
WBGene00195185,517.2663454,231.0758494,803.4568414,3.477026455,1.797854044,1.30E-05,0.000192819
WBGene00001395,4286.499394,1920.930091,6652.068697,3.462941586,1.791998052,7.00E-05,0.000917933
WBGene00010141,1377.582676,617.4795967,2137.685755,3.461953669,1.791586417,5.80E-08,1.23E-06
WBGene00023069,173.6255039,77.83113135,269.4198765,3.461595274,1.791437056,0.000363539,0.004100126
WBGene00000787,4383.688433,1967.005759,6800.371108,3.457219724,1.789612297,9.51E-12,3.28E-10
