id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
WBGene00015544,2618.017483,34.4276243,5201.607341,151.0881871,7.239247057,4.99E-17,1.50E-15
WBGene00011649,55.09700936,0.734079608,109.4599391,149.1118102,7.220250719,0.000622998,0.004489704
WBGene00219298,244.0580071,3.303358234,484.812656,146.7635726,7.197350119,4.81E-28,2.60E-26
WBGene00021343,4852.643459,67.28474381,9638.002174,143.2420134,7.162310892,1.53E-92,6.38E-90
WBGene00235317,144.6084695,2.050481751,287.1664573,140.0482873,7.12978053,1.47E-08,2.17E-07
WBGene00000648,4762.875291,67.60766791,9458.142914,139.8974881,7.128226248,4.07E-94,1.76E-91
WBGene00000751,801.8257303,11.54940094,1592.10206,137.851484,7.106970988,5.42E-35,3.99E-33
WBGene00194768,12027.05738,176.2479033,23877.86685,135.4788704,7.081924052,9.33E-128,7.64E-125
WBGene00007344,3079.32143,45.17941997,6113.46344,135.3152263,7.080180378,4.67E-26,2.30E-24
WBGene00016523,329.5343385,4.942684475,654.1259925,132.3422516,7.04812992,2.89E-23,1.23E-21
WBGene00000758,22310.7472,341.5622763,44279.93213,129.6394104,7.018360555,1.35E-121,1.04E-118
WBGene00009339,1769.208907,27.13623973,3511.281574,129.3945517,7.015633062,2.30E-65,4.51E-63
WBGene00007893,78.70413897,1.208760777,156.1995172,129.2228538,7.013717431,1.52E-05,0.000148288
WBGene00019376,1123.810665,18.23905302,2229.382277,122.2312515,6.933469383,3.84E-49,4.41E-47
WBGene00015406,280.4166984,4.575644671,556.2577521,121.5692634,6.925634705,1.15E-16,3.36E-15
WBGene00008592,109.5337406,1.835199019,217.2322822,118.369877,6.887158178,3.99E-08,5.56E-07
WBGene00015355,2163.388615,37.1927757,4289.584453,115.333808,6.849671665,9.00E-68,1.89E-65
WBGene00016164,1018.847609,17.76437185,2019.930847,113.7068545,6.829175416,2.71E-45,2.77E-43
WBGene00012656,81.91730096,1.468159215,162.3664427,110.5918493,6.789101252,5.35E-05,0.000477889
WBGene00000723,19813.47111,358.6508224,39268.2914,109.4889206,6.774641077,2.60E-112,1.51E-109
WBGene00016881,510.6507892,9.258930708,1012.042648,109.3044845,6.772208782,1.17E-42,1.10E-40
WBGene00000657,662.9242676,12.58699469,1313.26154,104.3347973,6.70507659,4.07E-27,2.08E-25
WBGene00013496,3302.152624,62.96320178,6541.342046,103.891509,6.698933938,5.99E-78,1.71E-75
WBGene00017168,343.067779,6.626126422,679.5094315,102.5500252,6.680184036,1.16E-18,3.84E-17
WBGene00004877,206.484037,4.145079208,408.8229949,98.62851212,6.623932865,2.28E-20,8.33E-19
WBGene00001109,536.6293167,11.03060407,1062.228029,96.29826462,6.589437895,1.48E-27,7.77E-26
WBGene00220009,51.33335645,1.101119411,101.5655935,92.23849152,6.527297014,0.000892256,0.006226112
WBGene00077704,331.0787463,7.360206029,654.7972866,88.96453224,6.475158382,2.09E-15,5.50E-14
WBGene00015993,8111.773997,180.4494631,16043.09853,88.90632455,6.474214147,5.11E-98,2.48E-95
WBGene00019489,12539.95182,279.7213772,24800.18227,88.66030376,6.4702164,3.23E-101,1.63E-98
WBGene00022476,91.23514512,2.050481751,180.4198085,87.98898524,6.459251028,3.35E-11,6.32E-10
WBGene00011595,73.7855344,1.683441947,145.8876268,86.66032537,6.437299748,4.53E-07,5.52E-06
WBGene00011462,858.8755632,19.59957087,1698.151555,86.64228245,6.436999344,2.88E-32,1.86E-30
WBGene00012940,756.6932221,17.87201322,1495.514431,83.67912515,6.386795863,1.27E-32,8.30E-31
WBGene00015338,494.1500761,11.80879938,976.4913528,82.69184032,6.369673072,9.24E-23,3.80E-21
WBGene00022071,100.1319997,2.417521554,197.8464778,81.83855794,6.354708819,2.46E-06,2.75E-05
WBGene00001730,3517.080174,87.85838278,6946.301965,79.0624838,6.304921374,1.50E-28,8.28E-27
WBGene00020535,99.27178951,2.52516292,196.0184161,77.62604723,6.278468921,6.79E-17,2.01E-15
WBGene00086565,142.7903853,3.670398038,281.9103726,76.8064852,6.263156226,6.82E-21,2.57E-19
WBGene00020063,1094.448775,28.19324343,2160.704306,76.63908238,6.260008382,5.45E-51,6.54E-49
WBGene00012535,939.8265845,24.2387412,1855.414428,76.54747465,6.258282878,1.71E-45,1.76E-43
WBGene00017806,254.1557391,6.562600762,501.7488774,76.45579788,6.256554005,1.25E-12,2.67E-11
WBGene00013753,371.3590211,9.606560558,733.1114816,76.31362725,6.253868796,7.01E-23,2.90E-21
WBGene00021368,156.0625139,4.037437842,308.08759,76.30769862,6.253756712,5.74E-09,8.85E-08
WBGene00044013,32.22885347,0.841720973,63.61598598,75.57847313,6.239903468,0.000157599,0.001294418
WBGene00017673,272.7961121,7.144923298,538.4473009,75.36082313,6.235742818,4.34E-30,2.53E-28
WBGene00018031,4511.952687,118.4691478,8905.436226,75.17093179,6.232102982,0.000342883,0.002613767
WBGene00017446,360.0463976,9.543034899,710.5497603,74.45742029,6.218343727,1.06E-18,3.52E-17
WBGene00020413,1198.767167,32.87652947,2364.657804,71.92540825,6.1684296,2.08E-24,9.30E-23
WBGene00010217,100.8469734,2.784561358,198.9093855,71.4329332,6.158517458,3.93E-10,6.68E-09
WBGene00013633,4305.964749,121.6454547,8490.284043,69.79532499,6.1250585,3.13E-75,7.98E-73
WBGene00014053,541.9841954,15.49860737,1068.469783,68.93972844,6.107263711,5.87E-26,2.87E-24
WBGene00018973,60.97649721,1.835199019,120.1177954,65.45219028,6.032369566,0.000829523,0.005820878
WBGene00018135,35.55717011,1.101119411,70.01322081,63.58367683,5.99058454,9.72E-11,1.75E-09
WBGene00007262,422.4072176,13.12520152,831.6892337,63.36582582,5.985633077,2.90E-05,0.000271681
WBGene00003092,3900.668192,124.1653218,7677.171063,61.83023529,5.950240591,1.44E-73,3.57E-71
WBGene00015182,653.4588945,21.09243584,1285.825353,60.96144432,5.929825179,3.52E-32,2.27E-30
WBGene00018470,1958.611301,64.81781075,3852.404791,59.43435526,5.893225198,2.10E-60,3.49E-58
WBGene00022013,3183.566552,107.5903008,6259.542803,58.179434,5.862437356,7.55E-88,2.94E-85
WBGene00014050,73.3043669,2.52516292,144.0835709,57.05911873,5.83438556,2.50E-07,3.16E-06
WBGene00195050,795.3369959,27.71856226,1562.95543,56.38659808,5.8172804,2.99E-28,1.63E-26
WBGene00006052,9.99717654,0.367039804,19.62731328,53.47461794,5.740782365,0.000945443,0.006551083
WBGene00016147,1742.165554,64.28489972,3420.046208,53.2013929,5.733392113,6.37E-48,7.14E-46
WBGene00020136,118.6999194,4.404477646,232.9953612,52.89965801,5.725186491,3.86E-13,8.53E-12
WBGene00015679,945.0000918,35.64168087,1854.358503,52.02780725,5.701211,4.27E-30,2.49E-28
WBGene00015578,442.4329576,16.79559956,868.0703156,51.68438986,5.691656707,3.22E-19,1.11E-17
WBGene00006611,1307.116642,49.97034738,2564.262937,51.31569163,5.681328145,7.64E-41,6.79E-39
WBGene00020737,293.4223597,11.29000251,575.5547169,50.97914873,5.671835378,2.67E-15,6.95E-14
WBGene00015592,453.0472576,17.44144776,888.6530674,50.95064812,5.671028593,2.95E-25,1.37E-23
WBGene00043534,150.4616221,5.872636861,295.0506074,50.24158898,5.650810188,5.17E-11,9.58E-10
WBGene00189948,138.4177791,5.417365644,271.4181926,50.10150881,5.646782146,5.15E-08,7.09E-07
WBGene00012091,45.14928721,1.835199019,88.4633754,48.20369589,5.59107186,7.76E-05,0.000673717
WBGene00119204,311.2651044,12.71404601,609.8161628,47.96397324,5.583879269,3.45E-16,9.60E-15
WBGene00019909,1466.583351,60.18923202,2872.97747,47.73241614,5.57689746,8.65E-48,9.60E-46
WBGene00008303,816.7575124,33.90882742,1599.606197,47.17373967,5.559912069,4.19E-28,2.27E-26
WBGene00000487,295.9797647,12.39112192,579.5684075,46.77287589,5.547600232,5.04E-13,1.10E-11
WBGene00022550,135.0344082,5.676764082,264.3920523,46.57443017,5.541466213,8.55E-10,1.41E-08
WBGene00020218,52.3063172,2.202238823,102.4103956,46.50285633,5.539247428,0.001292155,0.008628774
WBGene00009226,1491.753928,62.85556042,2920.652296,46.46609269,5.538106429,1.13E-64,2.16E-62
WBGene00195034,59.02814003,2.569278627,115.4870014,44.94919322,5.490223316,0.000518588,0.003790163
WBGene00018050,288.3399234,12.82168738,563.8581595,43.97690747,5.45867425,1.75E-16,4.99E-15
WBGene00009807,59.88153976,2.676919992,117.0861595,43.73913298,5.450852718,0.000245543,0.0019325
WBGene00018209,164.6326747,7.360206029,321.9051434,43.73588757,5.450745667,2.32E-08,3.34E-07
WBGene00016863,262.4765965,11.76468367,513.1885093,43.62110563,5.446954432,6.65E-12,1.34E-10
WBGene00000683,3136.756335,144.1954581,6129.317212,42.50700605,5.409628742,9.05E-12,1.81E-10
WBGene00022441,1114.180848,52.28552336,2176.076173,41.61909517,5.379173695,1.36E-37,1.06E-35
WBGene00011158,56.07483261,2.676919992,109.4727452,40.89503815,5.353853905,7.64E-06,7.89E-05
WBGene00011427,1434.500078,68.60114596,2800.39901,40.82146108,5.351255915,1.66E-42,1.54E-40
WBGene00014826,12219.80242,589.0035607,23850.60128,40.49313598,5.339605471,8.56E-83,2.90E-80
WBGene00021876,7877.264815,380.0961599,15374.43347,40.44879978,5.33802499,1.22E-76,3.23E-74
WBGene00000614,76905.45287,3749.189697,150061.716,40.02510627,5.322833328,2.52E-83,8.80E-81
WBGene00138724,164.3564567,8.138401343,320.5745121,39.39035427,5.299770487,6.37E-09,9.78E-08
WBGene00021594,53.85507988,2.676919992,105.0332398,39.23660029,5.294128138,0.000189772,0.001532171
WBGene00015694,347.8224682,17.80848756,677.8364489,38.06255004,5.250300314,3.22E-22,1.29E-20
WBGene00008490,3175.114395,162.7045012,6187.524289,38.02921396,5.249036215,2.05E-61,3.50E-59
WBGene00011642,253.7952197,13.01756016,494.5728792,37.99274773,5.24765215,0.001146661,0.007793027
WBGene00006005,54.15201597,2.784561358,105.5194706,37.89446775,5.243915338,0.000959352,0.006637779
WBGene00017507,1474.628452,77.04835724,2872.208546,37.27799851,5.220252497,1.92E-62,3.45E-60
WBGene00008889,27.98090902,1.468159215,54.49365883,37.1169954,5.214008025,2.12E-05,0.000203361
WBGene00012168,2015.159175,107.1350296,3923.183321,36.61905296,5.194522576,2.00E-44,1.98E-42
WBGene00045460,43.16957168,2.417521554,83.92162181,34.71390841,5.117441901,0.000329543,0.002521786
WBGene00020243,129.9661292,7.360206029,252.5720524,34.31589434,5.10080505,5.54E-14,1.30E-12
WBGene00009386,595.2975909,33.82589181,1156.76929,34.19774699,5.095829376,6.89E-26,3.32E-24
WBGene00000593,150308.9694,8560.774153,292057.1645,34.11574226,5.0923657,7.01E-79,2.08E-76
WBGene00008373,166.6838967,9.518329146,323.8494642,34.02377237,5.088471203,2.55E-08,3.64E-07
WBGene00010018,763.3692012,44.48945607,1482.248946,33.31685926,5.058180501,4.93E-39,4.17E-37
WBGene00016521,66.60812469,3.88568077,129.3305686,33.2838893,5.056752121,5.77E-07,6.96E-06
WBGene00015332,28132.0826,1644.509464,54619.65574,33.2133423,5.053691005,2.42E-73,5.74E-71
WBGene00020720,208.6332239,12.28348055,404.9829672,32.9697243,5.043069918,1.22E-05,0.000121849
WBGene00000603,7136.018048,420.777575,13851.25852,32.91824314,5.040815435,3.25E-07,4.04E-06
WBGene00008482,1095.752045,65.35601758,2126.148073,32.53178745,5.023778188,7.22E-39,6.02E-37
WBGene00016119,222.2932108,13.29636855,431.2900531,32.4366801,5.019554262,2.55E-23,1.08E-21
WBGene00015002,827.318037,50.7926584,1603.843416,31.57628418,4.980769503,1.62E-10,2.84E-09
WBGene00018591,384.2505717,23.70053437,744.800609,31.42547747,4.97386276,3.83E-15,9.90E-14
WBGene00012521,108.7585945,6.733767787,210.7834213,31.30244878,4.968203618,3.93E-13,8.69E-12
WBGene00004798,11611.66952,726.2923347,22497.0467,30.97519501,4.95304146,1.74E-77,4.80E-75
WBGene00009600,117.6120649,7.360206029,227.8639238,30.95890562,4.952282569,7.98E-29,4.44E-27
WBGene00219423,3893.974616,245.136676,7542.812555,30.76982472,4.94344432,1.35E-70,3.07E-68
WBGene00001782,172.7249412,11.11883548,334.331047,30.06889054,4.910199732,2.54E-09,4.05E-08
WBGene00011400,1733.498754,112.2294711,3354.768037,29.89204176,4.901689538,1.32E-39,1.12E-37
WBGene00021137,123.1551139,8.030759977,238.2794679,29.67084916,4.890974311,7.12E-08,9.66E-07
WBGene00001841,469.8377658,30.64958489,909.0259468,29.65867074,4.890382035,3.22E-18,1.05E-16
WBGene00014245,197.5119204,12.92932875,382.094512,29.55254054,4.885210255,1.04E-13,2.38E-12
WBGene00016923,138.1926966,9.175995095,267.209398,29.12048179,4.863962319,1.35E-08,1.99E-07
WBGene00019603,473.7132973,31.7118844,915.7147101,28.87607367,4.851802685,1.58E-16,4.52E-15
WBGene00006622,786.5758956,53.06371868,1520.088072,28.64646712,4.840285322,6.43E-21,2.43E-19
WBGene00077439,269.0179457,18.34669439,519.6891971,28.32603989,4.824057015,2.01E-16,5.70E-15
WBGene00020982,214.5471625,14.87216913,414.2221558,27.85216818,4.799717735,3.91E-09,6.13E-08
WBGene00235309,15.6933453,1.101119411,30.28557118,27.50434773,4.781587785,0.000941526,0.006525844
WBGene00006175,71.37708065,5.094441547,137.6597198,27.02155251,4.756038661,0.000637014,0.004578215
WBGene00001852,1571.631687,113.0570779,3030.206296,26.80244662,4.744292796,1.17E-60,1.96E-58
WBGene00077772,190.1181235,13.68811411,366.5481329,26.77857081,4.74300706,6.79E-09,1.04E-07
WBGene00077548,44.49235975,3.259242528,85.72547697,26.30227,4.717115411,0.000286435,0.002224879
WBGene00009241,2133.647227,156.7930444,4110.50141,26.21609539,4.712380922,2.10E-36,1.59E-34
WBGene00018102,62.64370777,4.619760377,120.6676552,26.11989482,4.707077183,9.27E-05,0.000795254
WBGene00007946,613.7040797,45.60998544,1181.798174,25.91095267,4.695490155,2.63E-21,1.02E-19
WBGene00018575,63.58715194,4.727401743,122.4469021,25.9015224,4.694964992,0.000300785,0.002322678
WBGene00022189,34.09720962,2.569278627,65.62514062,25.54224363,4.674813352,1.29E-07,1.70E-06
WBGene00012312,98.64320808,7.511963101,189.7744531,25.26296395,4.658952007,6.48E-10,1.08E-08
WBGene00012398,705.9461255,54.565402,1357.326849,24.87522861,4.636637879,5.25E-33,3.47E-31
WBGene00008926,2249.389458,174.022732,4324.756184,24.85167388,4.635271122,1.61E-55,2.28E-53
WBGene00022547,23.67970043,1.835199019,45.52420184,24.80613894,4.632625293,0.001201654,0.008113388
WBGene00008176,266.0674295,20.76421594,511.3706431,24.6274959,4.622198039,2.43E-12,5.09E-11
WBGene00021499,65.23586775,5.094441547,125.377294,24.61060605,4.62120828,0.000696221,0.004961698
WBGene00235311,185.7880753,14.61277069,356.9633799,24.42817912,4.610474424,7.00E-08,9.50E-07
WBGene00021072,1355.615289,107.0715039,2604.159074,24.32168205,4.604171102,5.09E-29,2.86E-27
WBGene00019939,1225.772097,96.8385051,2354.70569,24.31579967,4.603822133,3.26E-08,4.59E-07
WBGene00019382,945.5278864,75.21315823,1815.842615,24.14261889,4.593510277,5.92E-14,1.39E-12
WBGene00015918,145.2956504,11.6129266,278.9783743,24.02308943,4.586349792,1.11E-07,1.47E-06
WBGene00000617,80200.01357,6510.91884,153889.1083,23.63554393,4.562886161,8.57E-64,1.60E-61
WBGene00050945,368.3309589,30.45900792,706.2029098,23.18535495,4.535141908,6.70E-22,2.66E-20
WBGene00007903,1560.684548,129.5244576,2991.844638,23.09868494,4.529738813,3.89E-05,0.000356287
WBGene00018105,78.53796333,6.518485056,150.5574416,23.09699881,4.529633497,0.000325576,0.002496255
WBGene00009481,68.7605104,5.720879789,131.800141,23.03843917,4.525971074,0.000204795,0.001642305
WBGene00012422,120.574492,10.03712602,231.111858,23.02570053,4.525173144,0.000150355,0.001240709
WBGene00013477,3358.120162,280.0548689,6436.185455,22.98187309,4.522424481,2.95E-58,4.49E-56
WBGene00004764,2383.949548,200.5272377,4567.371859,22.77681532,4.509494137,3.10E-46,3.25E-44
WBGene00010135,18811.1654,1584.224932,36038.10586,22.74809918,4.507674094,8.30E-59,1.30E-56
WBGene00021156,1373.598866,115.786932,2631.4108,22.72631942,4.50629215,1.37E-34,9.76E-33
WBGene00015925,232.0404412,19.59957087,444.4813115,22.67811446,4.503228789,4.15E-10,7.01E-09
