id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
WBGene00086565,519.7946192,3.670398038,1035.91884,282.2361034,8.140758738,3.87E-31,1.73E-29
WBGene00017509,2514.602329,17.96024463,5011.244414,279.018717,8.124218093,3.54E-97,1.02E-94
WBGene00018034,100.9954822,0.734079608,201.2568848,274.1622062,8.098885896,2.11E-16,4.69E-15
WBGene00020946,3504.410825,27.34622666,6981.475424,255.2994061,7.996046371,5.62E-98,1.69E-95
WBGene00010183,542.4089489,4.360361939,1080.457536,247.7907914,7.952978764,1.63E-49,1.34E-47
WBGene00020535,309.5438561,2.52516292,616.5625492,244.1674334,7.931726979,2.27E-23,7.21E-22
WBGene00000171,97.19204092,0.841720973,193.5423609,229.9364837,7.845091584,6.09E-14,1.16E-12
WBGene00019964,558.6935132,5.050325841,1112.336701,220.250482,7.783001366,1.40E-48,1.12E-46
WBGene00022189,282.2857012,2.569278627,562.0021237,218.7392671,7.773068419,2.03E-16,4.51E-15
WBGene00202498,1759.273639,16.29621264,3502.251065,214.9119641,7.747601989,1.27E-90,3.06E-88
WBGene00016092,161.9151083,1.575800581,322.254416,204.5020289,7.675971346,7.22E-30,3.08E-28
WBGene00005005,890.8578273,9.087763682,1772.627891,195.0565566,7.607748683,1.64E-86,3.51E-84
WBGene00235093,355.3362626,3.626282332,707.0462428,194.9782665,7.607169511,1.35E-19,3.55E-18
WBGene00022013,10442.66664,107.5903008,20777.74298,193.1191086,7.593347112,1.13E-125,8.14E-123
WBGene00006052,34.9835502,0.367039804,69.6000606,189.6253755,7.567008227,5.50E-06,4.94E-05
WBGene00006650,362875.2162,3854.796301,721895.6361,187.2720579,7.548991847,5.22E-166,1.06E-162
WBGene00009001,800.3100113,8.676608172,1591.943414,183.4753146,7.519442161,6.06E-95,1.61E-92
WBGene00235309,97.35394831,1.101119411,193.6067772,175.8272311,7.458014714,9.41E-07,9.40E-06
WBGene00007134,95.76378071,1.101119411,190.426442,172.9389565,7.434119079,1.77E-06,1.71E-05
WBGene00008889,124.4643318,1.468159215,247.4605044,168.5515453,7.397046044,4.02E-09,5.16E-08
WBGene00008497,29.59031243,0.367039804,58.81358505,160.2376212,7.324069099,3.51E-05,0.000278287
WBGene00022476,163.8777026,2.050481751,325.7049235,158.8431223,7.311458814,1.29E-13,2.40E-12
WBGene00206520,27.30674001,0.367039804,54.24644021,147.7944344,7.207448132,0.00087949,0.005321208
WBGene00004877,302.1674102,4.145079208,600.1897411,144.7957231,7.177875179,1.88E-22,5.67E-21
WBGene00016929,80.06778368,1.101119411,159.034448,144.4297924,7.174224556,4.70E-10,6.58E-09
WBGene00018135,79.76233425,1.101119411,158.4235491,143.8749943,7.168672061,7.76E-16,1.66E-14
WBGene00011918,26.3817016,0.367039804,52.39636339,142.7538998,7.157386348,0.001657662,0.009411028
WBGene00001852,8029.205394,113.0570779,15945.35371,141.0380845,7.139940976,6.43E-110,2.57E-107
WBGene00000932,1655.268321,24.39049828,3286.146144,134.7305868,7.073933601,1.27E-63,1.49E-61
WBGene00009486,276.2157314,4.100963501,548.3304993,133.7077248,7.062939008,1.98E-30,8.60E-29
WBGene00007473,24.3949656,0.367039804,48.4228914,131.9281748,7.043608892,0.000469408,0.003012629
WBGene00044708,73.118946,1.101119411,145.1367726,131.8083862,7.042298353,0.000155554,0.001107905
WBGene00020832,2668.772074,40.30026116,5297.243888,131.4444059,7.038308934,7.56E-104,2.71E-101
WBGene00017345,71.48949169,1.101119411,141.877864,128.8487538,7.009534774,5.47E-10,7.62E-09
WBGene00016881,539.7193992,9.258930708,1070.179868,115.583527,6.852791989,2.77E-43,1.88E-41
WBGene00020136,255.4855827,4.404477646,506.5666877,115.0117513,6.845637466,4.55E-17,1.05E-15
WBGene00044013,48.52965089,0.841720973,96.21758081,114.3105421,6.83681465,5.50E-05,0.000423332
WBGene00019672,20.86832125,0.367039804,41.3696027,112.7114887,6.816490767,6.53E-05,0.000494698
WBGene00235118,66.1061074,1.208760777,131.003454,108.3783131,6.759932287,4.59E-12,7.62E-11
WBGene00016670,3973.804334,73.48560057,7874.123067,107.1519183,6.743513868,1.97E-79,3.49E-77
WBGene00017507,3989.711374,77.04835724,7902.374391,102.5638271,6.680378191,1.37E-87,3.06E-85
WBGene00017673,360.4933947,7.144923298,713.8418662,99.90896144,6.642542183,8.69E-33,4.10E-31
WBGene00022547,84.38631188,1.835199019,166.9374247,90.96420771,6.507227085,1.01E-05,8.72E-05
WBGene00016119,584.1939157,13.29636855,1155.091463,86.87270201,6.440831005,1.28E-32,6.02E-31
WBGene00012684,15.37849752,0.367039804,30.38995523,82.79743754,6.371514214,0.000346065,0.00228596
WBGene00011919,231.7567275,5.569122716,457.9443323,82.22916887,6.361578342,2.01E-13,3.67E-12
WBGene00021964,65.46117485,1.575800581,129.3465491,82.08306982,6.359012782,1.44E-25,5.13E-24
WBGene00012091,75.63525856,1.835199019,149.4353181,81.42730928,6.347440825,3.65E-06,3.37E-05
WBGene00010217,114.3062472,2.784561358,225.8279331,81.1000025,6.341630054,1.22E-10,1.80E-09
WBGene00011018,2836.34838,69.24699415,5603.449767,80.9197545,6.338420038,1.01E-94,2.63E-92
WBGene00008842,106.6714544,2.676919992,210.6659887,78.69715544,6.298239584,7.23E-06,6.38E-05
WBGene00015549,1928.173512,48.62923948,3807.717784,78.30099389,6.290958715,2.22E-59,2.36E-57
WBGene00019388,476.044692,12.43523762,939.6541463,75.56382715,6.239623868,5.67E-23,1.76E-21
WBGene00044113,44.76797444,1.208760777,88.3271881,73.07251341,6.191256926,5.47E-17,1.26E-15
WBGene00008640,620.2216177,17.03029225,1223.412943,71.8374603,6.166664442,1.15E-53,1.05E-51
WBGene00004742,527.6835765,15.0239262,1040.343227,69.24576257,6.113653884,1.02E-47,8.03E-46
WBGene00012521,235.9214592,6.733767787,465.1091506,69.07115975,6.110011543,9.80E-17,2.22E-15
WBGene00011158,92.50282015,2.676919992,182.3287203,68.11138204,6.089824001,5.10E-07,5.28E-06
WBGene00050906,370.9194698,10.81532134,731.0236184,67.59148394,6.078769583,2.86E-36,1.53E-34
WBGene00009226,2040.573455,62.85556042,4018.29135,63.92897182,5.998397986,4.85E-70,6.58E-68
WBGene00016666,62.9763515,1.942840385,124.0098626,63.82915632,5.996143674,7.68E-05,0.000575213
WBGene00077445,751.6406681,24.97282081,1478.308515,59.19669734,5.887444783,5.06E-33,2.40E-31
WBGene00000682,302.1603926,10.10065168,594.2201336,58.82988072,5.878477206,3.57E-73,5.34E-71
WBGene00021135,498.8075529,16.96676659,980.6483391,57.79818648,5.852952321,5.37E-22,1.59E-20
WBGene00020473,81.50081799,2.784561358,160.2170746,57.53763484,5.846434013,1.44E-16,3.23E-15
WBGene00015700,933.2041835,32.54830957,1833.860057,56.34271277,5.816157123,3.34E-82,6.41E-80
WBGene00016669,856.8183677,29.90139113,1683.735344,56.309599,5.815308972,2.91E-31,1.31E-29
WBGene00007765,865.2010529,30.80134197,1699.600764,55.17943879,5.786058879,6.45E-77,1.07E-74
WBGene00011429,660.1319467,23.85229145,1296.411602,54.35165862,5.764252157,2.70E-54,2.49E-52
WBGene00016521,106.1411078,3.88568077,208.3965349,53.63192378,5.745020099,2.63E-08,3.10E-07
WBGene00018352,82.33961359,3.043959796,161.6352674,53.10032925,5.730648901,3.25E-05,0.000259189
WBGene00012312,201.3990355,7.511963101,395.286108,52.62087987,5.717563467,2.27E-12,3.88E-11
WBGene00020063,754.0729627,28.19324343,1479.952682,52.49316864,5.71405778,3.45E-44,2.42E-42
WBGene00011595,44.92442062,1.683441947,88.1653993,52.37210553,5.710726702,4.74E-06,4.30E-05
WBGene00020140,68.51319309,2.569278627,134.4571076,52.33262993,5.709638857,7.20E-12,1.18E-10
WBGene00010018,1118.198165,44.48945607,2191.906873,49.2680079,5.622579234,9.69E-46,7.12E-44
WBGene00014050,62.62279418,2.52516292,122.7204254,48.59901294,5.602855107,8.00E-07,8.05E-06
WBGene00020243,180.926502,7.360206029,354.4927979,48.16343408,5.589866356,6.70E-16,1.44E-14
WBGene00189932,1779.890113,72.9615079,3486.818717,47.78983902,5.578632003,8.29E-53,7.28E-51
WBGene00219546,799.7539082,32.89593942,1566.611877,47.62326003,5.573594478,6.50E-78,1.10E-75
WBGene00011161,108.5768614,4.468003305,212.6857194,47.60196107,5.572949105,9.71E-06,8.41E-05
WBGene00018803,4257.155807,177.8695929,8336.44202,46.86828078,5.55053997,3.36E-69,4.38E-67
WBGene00012311,103.2225007,4.575644671,201.8693566,44.11823277,5.463303097,1.00E-07,1.12E-06
WBGene00008575,824.7628331,36.61045317,1612.915213,44.05613899,5.46127116,2.19E-26,8.18E-25
WBGene00013935,388.6703806,18.067886,759.2728753,42.02333772,5.393118848,2.82E-15,5.86E-14
WBGene00008591,138.9523435,6.518485056,271.3862019,41.63332424,5.379666851,2.56E-07,2.74E-06
WBGene00011699,2209.929567,106.1274374,4313.731697,40.64671497,5.345066855,5.02E-50,4.19E-48
WBGene00219660,286.2796115,14.13808952,558.4211334,39.49763739,5.303694454,4.76E-13,8.54E-12
WBGene00008680,235.7037508,11.82820933,459.5792922,38.85451121,5.280010208,1.04E-12,1.83E-11
WBGene00015583,29.23309829,1.468159215,56.99803737,38.82279032,5.278831908,4.74E-06,4.29E-05
WBGene00017465,353.0931748,18.04318025,688.1431695,38.13868509,5.2531832,4.55E-16,9.91E-15
WBGene00022597,5674.715282,291.454286,11057.97628,37.9406885,5.245673954,3.56E-73,5.34E-71
WBGene00009339,522.8588385,27.13623973,1018.581437,37.53583575,5.2301967,5.01E-42,3.24E-40
WBGene00008389,723.2653361,38.05920243,1408.47147,37.00738271,5.209741202,1.08E-22,3.30E-21
WBGene00015694,337.1164697,17.80848756,656.4244518,36.86020217,5.203992079,1.88E-21,5.43E-20
WBGene00009963,192.7962917,10.25240875,375.3401745,36.60995026,5.194163909,1.08E-11,1.74E-10
WBGene00004798,13571.11765,726.2923347,26415.94297,36.37095107,5.184714746,9.27E-81,1.71E-78
WBGene00008447,491.8428721,26.44627583,957.2394683,36.19562447,5.177743401,1.32E-21,3.83E-20
WBGene00008592,33.65707796,1.835199019,65.4789569,35.67948556,5.157022909,4.69E-05,0.00036459
WBGene00013753,175.7895273,9.606560558,341.9724941,35.59780756,5.153716485,9.33E-17,2.11E-15
WBGene00022550,103.168415,5.676764082,200.6600659,35.34761406,5.143540932,3.46E-09,4.47E-08
WBGene00018384,903.3177231,49.97034738,1756.665099,35.15415023,5.135623116,4.73E-27,1.82E-25
WBGene00020474,195.0719422,10.878847,379.2650374,34.86261344,5.123608818,1.70E-09,2.26E-08
WBGene00003473,11191.91072,627.9203715,21755.90107,34.64754778,5.114681343,1.18E-71,1.66E-69
WBGene00015592,308.5760958,17.44144776,599.7107438,34.38422958,5.103675115,6.60E-22,1.94E-20
WBGene00012398,943.1086765,54.565402,1831.651951,33.56800984,5.069015101,3.73E-38,2.10E-36
WBGene00013050,43.07114675,2.52516292,83.61713059,33.1135587,5.04935016,3.00E-14,5.79E-13
WBGene00050945,513.9913738,30.45900792,997.5237397,32.74971209,5.033410318,6.15E-25,2.10E-23
WBGene00044237,67.3334918,3.993322135,130.6736615,32.72304538,5.032235114,0.00049922,0.00318137
WBGene00018102,77.49871,4.619760377,150.3776596,32.55096528,5.024628421,1.25E-05,0.000106747
WBGene00008853,84.23409239,5.050325841,163.4178589,32.35788424,5.016045374,1.09E-30,4.78E-29
WBGene00002103,470.6324006,28.33970471,912.9250965,32.21364182,5.009599864,2.61E-18,6.45E-17
WBGene00014698,338.6608342,20.57363897,656.7480294,31.92182144,4.996471068,8.40E-13,1.48E-11
WBGene00012886,228.185757,14.03044816,442.3410658,31.52722286,4.978526188,9.66E-13,1.70E-11
WBGene00010761,5.96703404,0.367039804,11.56702828,31.51437026,4.977937929,0.000304038,0.002033674
WBGene00044293,33.07682004,2.050481751,64.10315832,31.26248663,4.96636063,6.02E-20,1.61E-18
WBGene00007517,702.261616,44.12771207,1360.39552,30.82859854,4.946197401,6.98E-27,2.66E-25
WBGene00000724,40.88738056,2.569278627,79.2054825,30.82790698,4.946165038,1.17E-14,2.32E-13
WBGene00017747,297.4911387,18.95372268,576.0285546,30.39131491,4.925587191,9.44E-15,1.89E-13
WBGene00077548,50.17737426,3.259242528,97.09550599,29.79081954,4.896795907,0.000185585,0.001302033
WBGene00050899,964.7507907,62.66498344,1866.836598,29.79074589,4.896792341,4.24E-29,1.74E-27
WBGene00043534,89.56259589,5.872636861,173.2525549,29.50166323,4.882724387,1.92E-08,2.30E-07
WBGene00021594,40.81240712,2.676919992,78.94789425,29.49206344,4.88225486,0.000394948,0.002576081
WBGene00011244,884.757987,60.07099906,1709.444975,28.45707582,4.830715517,2.21E-33,1.06E-31
WBGene00011124,188.6005838,12.82168738,364.3794803,28.41899584,4.828783674,3.77E-09,4.86E-08
WBGene00077573,69.45874149,4.727401743,134.1900812,28.38558865,4.827086755,2.14E-05,0.00017648
WBGene00011052,702.5192758,48.01339284,1357.025159,28.26347147,4.820866771,2.93E-25,1.02E-23
WBGene00019909,876.271729,60.18923202,1692.354226,28.11722578,4.813382351,1.97E-37,1.09E-35
WBGene00020635,27.83079855,1.942840385,53.71875671,27.64959856,4.789186629,0.000101341,0.000744825
WBGene00001693,484.5770046,33.93353317,935.2204761,27.56036253,4.78452296,2.06E-59,2.19E-57
WBGene00015227,687.5149079,48.17926406,1326.850552,27.53986757,4.783449717,1.98E-23,6.32E-22
WBGene00019597,4667.499619,327.4753716,9007.523866,27.50595815,4.781672254,2.63E-53,2.38E-51
WBGene00008792,642.2980827,45.84997392,1238.746192,27.0173805,4.755815898,4.39E-25,1.52E-23
WBGene00001763,430.5574306,30.93368908,830.1811721,26.83744476,4.746175412,1.36E-15,2.87E-14
WBGene00021167,1107.780399,80.03760973,2135.523189,26.68149631,4.737767671,1.75E-33,8.45E-32
WBGene00016923,126.0739641,9.175995095,242.971933,26.47908271,4.72678124,3.74E-08,4.34E-07
WBGene00010072,56.71712123,4.145079208,109.2891632,26.36600117,4.720606875,0.000355847,0.002340438
WBGene00015042,66.10692116,4.879158815,127.3346835,26.09767141,4.705849181,0.001474412,0.008461224
WBGene00000560,2007.318536,149.8369249,3864.800147,25.79337603,4.688928711,2.14E-49,1.76E-47
WBGene00012969,48.81004899,3.670398038,93.94969994,25.59659715,4.677880124,0.00104106,0.006180754
WBGene00206510,71.95614222,5.417365644,138.4949188,25.56499374,4.676097768,0.000268329,0.001813708
WBGene00077439,241.4931429,18.34669439,464.6395914,25.32552085,4.662520035,2.22E-15,4.66E-14
WBGene00194663,15.89673047,1.208760777,30.58470016,25.30252531,4.661209475,0.000129993,0.000936787
WBGene00021553,289.8730351,22.32060657,557.4254637,24.97358044,4.642330769,7.33E-13,1.30E-11
WBGene00194902,145.0609902,11.2458868,278.8760937,24.79805271,4.632154931,8.11E-08,9.17E-07
WBGene00206485,60.6896371,4.727401743,116.6518724,24.67568419,4.625018182,0.000114416,0.000832896
WBGene00018057,1417.443219,112.2153569,2722.671081,24.26290977,4.600680674,3.15E-30,1.36E-28
WBGene00013060,1701.357682,137.2905233,3265.42484,23.78477961,4.571966752,3.40E-38,1.93E-36
WBGene00015182,257.8513027,21.09243584,494.6101695,23.44964675,4.551494285,3.53E-20,9.65E-19
WBGene00015993,2193.974225,180.4494631,4207.498986,23.31677199,4.543296168,1.40E-56,1.34E-54
WBGene00016866,947.2935932,79.11824895,1815.468937,22.94627297,4.520187939,2.62E-31,1.18E-29
WBGene00017839,74.59305132,6.259086618,142.927016,22.83512352,4.513182688,1.39E-18,3.49E-17
WBGene00016332,6659.943697,560.8103173,12759.07708,22.75114541,4.507867275,8.74E-57,8.42E-55
WBGene00014045,9.881010195,0.841720973,18.92029942,22.47811331,4.490449044,1.23E-06,1.21E-05
WBGene00045338,648.8070159,56.34237116,1241.271661,22.03087366,4.461454803,1.57E-21,4.56E-20
WBGene00016262,1438.044846,125.442904,2750.646788,21.92748015,4.454668125,5.97E-32,2.75E-30
WBGene00020135,1159.374652,101.2235728,2217.525732,21.9072067,4.453333639,3.49E-30,1.50E-28
WBGene00008139,480.1152493,42.20428164,918.0262169,21.75196879,4.443074081,6.00E-16,1.29E-14
WBGene00044728,11840.8044,1058.830373,22622.77842,21.3658193,4.417232735,2.29E-59,2.42E-57
WBGene00086568,196.6870182,17.7008462,375.6731902,21.22345938,4.407587927,8.65E-08,9.73E-07
WBGene00019233,26.54864137,2.417521554,50.67976119,20.96351989,4.389809068,3.93E-08,4.56E-07
WBGene00009099,154.0719568,14.03044816,294.1134655,20.96251397,4.38973984,6.41E-08,7.30E-07
WBGene00012535,265.7230689,24.2387412,507.2073967,20.92548422,4.387189103,3.11E-28,1.24E-26
WBGene00016164,193.5949971,17.76437185,369.4256224,20.79587308,4.37822535,1.00E-22,3.06E-21
WBGene00016782,94.75135787,8.808955291,180.6937605,20.51250738,4.358431948,0.000592406,0.00372655
WBGene00021961,11.82311107,1.101119411,22.54510274,20.47471192,4.355771248,6.66E-05,0.000503729
WBGene00002130,208.3477641,19.4478138,397.2477143,20.42634295,4.352359028,4.69E-16,1.02E-14
WBGene00010789,283.0557725,26.44098003,539.6705649,20.41038435,4.351231445,3.64E-12,6.10E-11
WBGene00002026,559.9748929,52.88725585,1067.06253,20.17617501,4.33458079,5.81E-18,1.42E-16
WBGene00021081,324.1739366,30.6937006,617.6541726,20.12315754,4.330784792,3.58E-14,6.90E-13
WBGene00194738,27.95047466,2.676919992,53.22402933,19.8825626,4.313431808,9.16E-11,1.37E-09
WBGene00003856,332.3515726,31.99069279,632.7124525,19.77801658,4.305825849,2.45E-12,4.18E-11
WBGene00021137,82.89417741,8.030759977,157.7575948,19.64416759,4.29602913,1.59E-06,1.54E-05
WBGene00013485,658.3643487,64.22137406,1252.507323,19.50296676,4.285621696,4.55E-22,1.35E-20
WBGene00015865,1164.870548,114.0152586,2215.725837,19.43359042,4.280480563,5.45E-10,7.60E-09
WBGene00044379,187.4912617,18.73843995,356.2440834,19.01140567,4.248793301,7.82E-06,6.86E-05
WBGene00015262,236.976331,23.78876579,450.1638962,18.92338174,4.242098026,6.50E-12,1.07E-10
WBGene00003740,251.3388129,25.30104071,477.3765851,18.8678636,4.237859172,3.86E-12,6.46E-11
WBGene00045475,69.88102859,7.037281932,132.7247753,18.86023276,4.237275576,0.000633474,0.003959373
WBGene00009028,92.81864402,9.391277827,176.2460102,18.76698927,4.230125317,0.00062403,0.00391226
WBGene00001782,109.7278365,11.11883548,208.3368376,18.73728934,4.227840353,2.90E-07,3.09E-06
WBGene00009476,4946.81824,502.3239371,9391.312543,18.69572969,4.224636875,1.21E-49,1.01E-47
WBGene00008926,1700.89449,174.022732,3227.766248,18.54795756,4.213188426,3.01E-45,2.18E-43
WBGene00000771,38.98131832,3.993322135,73.9693145,18.52325257,4.211265544,0.000511481,0.003252707
WBGene00044536,410.8059075,42.80601413,778.8058008,18.19384067,4.185378219,1.22E-13,2.27E-12
WBGene00004236,368.2674052,38.51447365,698.0203367,18.123585,4.179796456,3.04E-11,4.74E-10
WBGene00009033,151.934157,15.90976288,287.9585511,18.09948729,4.177876925,2.87E-05,0.000231181
WBGene00009903,212.7273565,22.32060657,403.1341065,18.06107308,4.174811706,1.64E-11,2.61E-10
WBGene00021368,37.45481626,4.037437842,70.87219468,17.55375499,4.133707771,0.000123604,0.000893916
WBGene00006660,1316.853372,141.9791052,2491.727639,17.54996016,4.13339585,1.72E-30,7.51E-29
WBGene00014053,143.2453002,15.49860737,270.991993,17.48492535,4.128039732,1.11E-14,2.21E-13
WBGene00005643,258.3706503,28.23735914,488.5039414,17.29991601,4.112693128,6.11E-11,9.28E-10
WBGene00044014,125.0333385,13.77104972,236.2956272,17.15886821,4.100882491,3.78E-06,3.48E-05
WBGene00018614,275.4944961,30.65488069,520.3341116,16.97394019,4.085249594,2.76E-09,3.60E-08
WBGene00018345,552.6565243,61.60268393,1043.710365,16.94261188,4.082584393,4.14E-17,9.59E-16
WBGene00219324,29.6940253,3.366883894,56.02116671,16.63887692,4.056486153,1.29E-18,3.25E-17
WBGene00009750,302.4264115,34.34468868,570.5081343,16.6112478,4.054088544,1.85E-09,2.45E-08
WBGene00000756,2523.831243,286.9562812,4760.706205,16.59035371,4.05227274,1.19E-61,1.33E-59
WBGene00009754,49.47321489,5.676764082,93.26966571,16.43007607,4.038267255,3.30E-08,3.86E-07
WBGene00010765,109.7936495,12.75816172,206.8291374,16.21151557,4.018947066,4.92E-06,4.44E-05
WBGene00015225,601.4659944,70.08871513,1132.843274,16.16299103,4.014622294,8.75E-17,1.99E-15
WBGene00022441,447.2634391,52.28552336,842.2413547,16.10850003,4.009750256,2.12E-23,6.75E-22
WBGene00044385,41.95472742,4.942684475,78.96677037,15.97649431,3.99787897,3.41E-18,8.44E-17
WBGene00007169,44.8332932,5.309724279,84.35686213,15.88723966,3.989796579,1.29E-05,0.000109177
WBGene00008304,481.5039924,57.46290052,905.5450842,15.75877785,3.978083748,7.39E-42,4.76E-40
WBGene00195165,75.56442048,9.043647976,142.085193,15.71104861,3.973707569,0.001058062,0.006272538
WBGene00219985,305.0098845,36.62986312,573.3899059,15.65361858,3.968424292,3.69E-15,7.59E-14
WBGene00018062,860.4935729,103.875787,1617.111359,15.5677411,3.960487717,4.35E-23,1.37E-21
WBGene00007919,1360.868543,166.4525391,2555.284546,15.35143027,3.94030117,7.71E-28,3.05E-26
WBGene00009481,46.77116472,5.720879789,87.82144966,15.35103916,3.940264414,0.000910969,0.0054926
WBGene00003562,68.87494938,8.505441147,129.2444576,15.19550314,3.925572539,0.000405837,0.002641461
WBGene00008625,153.2917217,18.93431273,287.6491306,15.19194991,3.925235149,3.71E-05,0.000292672
WBGene00015202,168.3871408,20.80833165,315.9659499,15.18458833,3.924535891,2.62E-08,3.09E-07
WBGene00019376,145.0505531,18.23905302,271.8620531,14.90549168,3.897772061,2.40E-20,6.65E-19
WBGene00017621,4661.010802,593.0074744,8729.014129,14.71990574,3.879696528,4.01E-45,2.88E-43
WBGene00008388,427.29915,54.46305643,800.1352436,14.69133934,3.876894021,1.65E-16,3.69E-15
WBGene00016003,168.097035,21.8018097,314.3922603,14.42046622,3.850045904,1.86E-07,2.02E-06
