id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
WBGene00019179,22.72911418,0,45.45822836,Inf,Inf,2.33E-19,1.57E-17
WBGene00019202,132.3698967,0,264.7397934,Inf,Inf,2.19E-19,1.48E-17
WBGene00019281,53.79779829,0,107.5955966,Inf,Inf,8.91E-07,1.60E-05
WBGene00019880,58.3593288,0,116.7186576,Inf,Inf,7.16E-09,1.80E-07
WBGene00020982,7.436084565,0,14.87216913,Inf,Inf,6.46E-05,0.0007779
WBGene00021703,25.86130539,0,51.72261078,Inf,Inf,4.84E-12,1.81E-10
WBGene00022758,27.35593164,0,54.71186327,Inf,Inf,8.99E-05,0.001044446
WBGene00044086,26.71273134,0,53.42546268,Inf,Inf,1.55E-06,2.67E-05
WBGene00044194,7.996349248,0,15.9926985,Inf,Inf,5.32E-06,8.22E-05
WBGene00044545,17.20675507,0,34.41351014,Inf,Inf,1.60E-05,0.000222537
WBGene00195182,4.015379989,0,8.030759977,Inf,Inf,3.93E-05,0.000499896
WBGene00206360,174.9085807,0,349.8171613,Inf,Inf,3.64E-16,1.94E-14
WBGene00206478,32.31096899,0,64.62193798,Inf,Inf,9.94E-12,3.61E-10
WBGene00206537,25.09281505,0,50.18563011,Inf,Inf,9.33E-06,0.000135543
WBGene00000617,3256.67219,2.425540255,6510.91884,2684.316959,11.39033932,6.45E-195,2.48E-191
WBGene00017819,1062.704758,0.808513418,2124.601002,2627.786941,11.35963259,2.78E-68,1.17E-65
WBGene00001728,3110.440341,2.425540255,6218.455141,2563.740234,11.32403438,1.56E-131,2.00E-128
WBGene00017228,2035.604771,2.021283546,4069.188259,2013.170427,10.9752536,1.53E-105,1.21E-102
WBGene00010469,290.338251,0.404256709,580.2722452,1435.405355,10.48724249,2.82E-32,3.75E-30
WBGene00000660,279.4841097,0.404256709,558.5639627,1381.706104,10.43223506,8.16E-95,5.53E-92
WBGene00018143,270.5913442,0.404256709,540.7784316,1337.710468,10.38555018,3.01E-26,2.86E-24
WBGene00000613,83147.86367,133.7069466,166162.0204,1242.732892,10.27930053,2.43E-249,5.60E-245
WBGene00000627,730.3176631,1.212770127,1459.422556,1203.379374,10.23287582,9.14E-126,1.00E-122
WBGene00000621,707.5753094,1.212770127,1413.937849,1165.874568,10.18719687,3.58E-122,3.59E-119
WBGene00016369,2549.271245,4.4468238,5094.095666,1145.558245,10.1618351,2.69E-115,2.38E-112
WBGene00077565,328.9488213,0.589381044,657.3082616,1115.251786,10.12315374,2.06E-27,2.10E-25
WBGene00015723,670.0057889,1.212770127,1338.798808,1103.918028,10.10841733,4.26E-48,1.04E-45
WBGene00000659,14266.18094,26.59400282,28505.76787,1071.887074,10.06593721,3.00E-213,1.73E-209
WBGene00000593,4284.429643,8.085134182,8560.774153,1058.828952,10.04825383,9.13E-192,3.00E-188
WBGene00000614,1876.414004,3.638310382,3749.189697,1030.475496,10.00909448,2.09E-167,4.81E-164
WBGene00022403,205.8026364,0.404256709,411.201016,1017.177963,9.990356397,4.98E-19,3.29E-17
WBGene00000731,62331.65939,123.3133804,124540.0054,1009.947217,9.98006418,6.58E-238,6.80E-234
WBGene00000676,1746.303411,3.604302342,3489.00252,968.010502,9.918878889,6.09E-133,8.26E-130
WBGene00000620,74466.53665,156.3113143,148776.762,951.7977805,9.89451128,8.85E-238,6.80E-234
WBGene00001726,6940.22529,15.44485516,13865.00573,897.7103107,9.810106155,2.80E-172,7.18E-169
WBGene00019851,543.7670289,1.212770127,1086.321288,895.7355258,9.806929016,1.00E-42,1.99E-40
WBGene00195016,175.1601205,0.404256709,349.9159843,865.5786693,9.757521137,3.10E-42,5.85E-40
WBGene00001729,3471.64565,8.085134182,6935.206166,857.7725502,9.744451338,1.42E-162,2.97E-159
WBGene00021496,773.1845497,1.802151171,1544.566948,857.0684707,9.743266655,1.58E-68,6.89E-66
WBGene00008908,489.5816643,1.178762088,977.9845664,829.6708697,9.696395323,1.16E-45,2.63E-43
WBGene00012310,926.9910082,2.391532215,1851.590484,774.2276992,9.596614113,1.37E-58,4.45E-56
WBGene00000736,5558.313814,14.38320133,11102.24443,771.8896631,9.592250828,2.34E-157,4.14E-154
WBGene00018211,1984.681418,5.659593927,3963.703243,700.3511725,9.451934694,5.06E-101,3.77E-98
WBGene00020232,772.3685182,2.20640788,1542.530628,699.1139953,9.449383906,3.00E-52,8.04E-50
WBGene00219909,139.6772538,0.404256709,278.9502509,690.0324586,9.430520417,4.18E-33,5.80E-31
WBGene00000737,2799.737992,8.8936476,5590.582336,628.6039865,9.296007611,4.30E-124,4.50E-121
WBGene00000851,3522.274711,11.68943652,7032.859985,601.6423435,9.232762297,2.07E-150,3.41E-147
WBGene00015394,843.2259244,2.829796964,1683.622052,594.9621381,9.216654052,1.09E-53,3.15E-51
WBGene00001732,1695.522288,5.776702183,3385.267874,586.0208415,9.194808164,4.60E-144,7.07E-141
WBGene00000697,18517.37675,64.35991696,36970.39358,574.4319651,9.165992222,2.58E-196,1.19E-192
WBGene00009990,832.4252955,2.980913259,1661.869678,557.5035345,9.122837141,5.93E-56,1.85E-53
WBGene00000622,12669.89061,45.7301003,25294.05111,553.1160208,9.11143832,2.33E-186,6.72E-183
WBGene00009338,273.9882124,0.993637753,546.982787,550.4851093,9.104559729,1.21E-29,1.37E-27
WBGene00001712,3265.513232,12.42993386,6518.596531,524.42729,9.034598952,9.53E-116,9.15E-113
WBGene00017723,104.1546686,0.404256709,207.9050804,514.2897465,9.00643758,7.73E-14,3.34E-12
WBGene00000688,3499.989184,14.14898482,6985.829383,493.7336122,8.947589053,8.89E-131,1.08E-127
WBGene00022713,384.8333412,1.583018797,768.0836637,485.2018594,8.922441269,4.96E-79,2.49E-76
WBGene00021790,271.5073407,1.212770127,541.8019112,446.7474083,8.80331555,3.36E-21,2.45E-19
WBGene00001734,3031.112457,13.92985244,6048.295061,434.1966353,8.762204736,1.98E-157,3.80E-154
WBGene00000758,171.1853949,0.808513418,341.5622763,422.4571524,8.722661214,6.12E-70,2.71E-67
WBGene00019527,2446.885492,11.80654478,4881.96444,413.4964574,8.691731159,9.73E-110,8.31E-107
WBGene00005617,314.4113643,1.617026836,627.2057018,387.8758767,8.599451242,1.73E-25,1.57E-23
WBGene00019178,76.552578,0.404256709,152.7008993,377.7325047,8.561221126,4.39E-47,1.05E-44
WBGene00189995,1607.553593,9.044763895,3206.062421,354.4661263,8.469503956,3.08E-78,1.51E-75
WBGene00021449,215.3546599,1.212770127,429.4965496,354.1450601,8.468196608,7.97E-17,4.49E-15
WBGene00015721,1126.637816,6.468107346,2246.807524,347.3670742,8.440317202,7.18E-65,2.71E-62
WBGene00015725,2302.456464,13.74472811,4591.168199,334.0312128,8.383839108,7.89E-97,5.51E-94
WBGene00185096,133.6379322,0.808513418,266.4673511,329.5769063,8.364471345,2.55E-12,9.78E-11
WBGene00019450,125.3998213,0.808513418,249.9911291,309.1984913,8.27238947,3.43E-15,1.71E-13
WBGene00010253,124.8254424,0.808513418,248.8423714,307.7776643,8.265744728,2.44E-14,1.11E-12
WBGene00189956,293.4028239,2.021283546,584.7843642,289.3133749,8.17648921,1.74E-26,1.68E-24
WBGene00019567,285.8379267,2.021283546,569.6545699,281.828134,8.138671828,6.08E-25,5.37E-23
WBGene00017231,956.0575445,7.208604684,1904.906484,264.2545358,8.045784425,2.06E-62,7.54E-60
WBGene00000612,787.8451996,5.961826517,1569.728573,263.2965867,8.040545009,6.75E-108,5.56E-105
WBGene00009421,51.96796822,0.404256709,103.5316797,256.1038009,8.000584854,2.47E-06,4.11E-05
WBGene00015718,567.0632353,4.4468238,1129.679647,254.0419179,7.988922757,1.71E-39,2.91E-37
WBGene00044024,7480.109109,61.66231239,14898.55591,241.6152643,7.916567791,7.09E-143,1.02E-139
WBGene00019570,862.7090322,7.866001808,1717.552063,218.3513435,7.770507598,2.08E-55,6.30E-53
WBGene00004932,173.9189417,1.617026836,346.2208566,214.1095304,7.742205204,7.79E-35,1.12E-32
WBGene00017634,557.4960317,5.187321139,1109.804742,213.9456402,7.74110047,8.51E-37,1.32E-34
WBGene00018414,425.9098905,4.042567091,847.777214,209.7125898,7.712269664,8.17E-35,1.17E-32
WBGene00017824,83.87051472,0.808513418,166.932516,206.4684547,7.689777566,8.29E-07,1.51E-05
WBGene00015597,41.87526024,0.404256709,83.34626377,206.1716278,7.687702,1.15E-14,5.42E-13
WBGene00019449,82.65557152,0.808513418,164.5026296,203.4630792,7.668623214,8.67E-11,2.82E-09
WBGene00009873,82.05119113,0.808513418,163.2938688,201.9680381,7.657983191,5.93E-08,1.31E-06
WBGene00044548,258.4552808,2.57665655,514.3339051,199.6129073,7.641061201,3.41E-28,3.63E-26
WBGene00001718,540.8834828,5.440461553,1076.326504,197.8373514,7.62817102,4.91E-52,1.30E-49
WBGene00000853,2416.90441,25.24520053,4808.56362,190.4743682,7.573453059,3.26E-101,2.50E-98
WBGene00019524,569.1272611,6.063850637,1132.190672,186.7115039,7.544667009,2.75E-39,4.63E-37
WBGene00010461,928.6232451,10.51067444,1846.735816,175.7009816,7.456978441,7.65E-57,2.45E-54
WBGene00020871,51.50115233,0.589381044,102.4129236,173.763518,7.440981407,3.72E-10,1.12E-08
WBGene00011508,863.4328195,10.07240969,1716.793229,170.445135,7.413163611,6.11E-84,3.35E-81
WBGene00044480,322.6136146,3.823434717,641.4037945,167.7559163,7.390219837,3.71E-25,3.30E-23
WBGene00009849,558.7142836,6.65323168,1110.775336,166.9527515,7.38329606,6.17E-37,9.60E-35
WBGene00077620,142.6778956,1.768143131,283.587648,160.387269,7.325415819,4.34E-11,1.46E-09
WBGene00044589,31.76666486,0.404256709,63.12907301,156.1608542,7.286889039,1.81E-17,1.08E-15
WBGene00013090,30.21292213,0.404256709,60.02158755,148.4739429,7.214065951,1.00E-06,1.79E-05
WBGene00008972,249.0515664,3.351161928,494.7519709,147.6359488,7.205900245,2.99E-18,1.88E-16
WBGene00015682,147.4319279,1.987275506,292.8765802,147.3759322,7.203357129,6.00E-17,3.42E-15
WBGene00013450,203.8478395,3.014921298,404.6807577,134.2259773,7.068520099,2.79E-17,1.64E-15
WBGene00018406,714.6497971,10.59377465,1418.70582,133.9188218,7.06521493,6.88E-45,1.50E-42
WBGene00009874,131.6609126,2.021283546,261.3005416,129.2745603,7.014294587,1.51E-12,5.90E-11
WBGene00086560,1037.347436,16.21936054,2058.475512,126.9147145,6.987715534,7.37E-88,4.36E-85
WBGene00185116,179.2677293,2.829796964,355.7056616,125.7000648,6.973841583,1.89E-15,9.58E-14
WBGene00001242,8614.489433,137.0315051,17091.94736,124.7300564,6.962665346,2.73E-129,3.15E-126
WBGene00021801,72.69505381,1.178762088,144.2113455,122.3413504,6.934768295,1.12E-07,2.36E-06
WBGene00001735,99.29428845,1.617026836,196.9715501,121.8109345,6.928499834,1.36E-11,4.89E-10
WBGene00020715,24.50439522,0.404256709,48.60453373,120.2318542,6.909675364,9.49E-06,0.000137611
WBGene00017225,96.9976358,1.617026836,192.3782448,118.9703476,6.894458228,6.55E-11,2.16E-09
WBGene00008965,283.7901809,4.78306443,562.7972973,117.6645863,6.878536365,2.27E-18,1.44E-16
WBGene00009710,296.9882051,5.440461553,588.5359486,108.177577,6.757257679,2.38E-24,2.07E-22
WBGene00000745,5062.70381,93.50781266,10031.89981,107.2840816,6.745292221,2.07E-115,1.91E-112
WBGene00022156,65.36507933,1.212770127,129.5173885,106.7946725,6.738695869,6.00E-08,1.32E-06
WBGene00019526,93.44338906,1.768143131,185.118635,104.6966344,6.710071256,1.17E-07,2.45E-06
WBGene00010166,1056.302144,20.29593567,2092.308353,103.090017,6.687760822,4.50E-62,1.62E-59
WBGene00016370,30.59664557,0.589381044,60.60391009,102.8263646,6.684066407,7.12E-06,0.000106287
WBGene00009988,2251.990454,43.75406917,4460.226839,101.9385608,6.67155608,1.20E-82,6.46E-80
WBGene00010528,98.29447114,1.987275506,194.6016668,97.92384911,6.613588362,4.42E-08,9.93E-07
WBGene00009077,38.99901807,0.808513418,77.18952272,95.47092352,6.57698951,2.85E-10,8.75E-09
WBGene00011104,1033.7503,22.11317098,2045.387429,92.49634215,6.531324409,2.83E-56,8.95E-54
WBGene00021451,102.6355867,2.20640788,203.0647655,92.0341009,6.524096609,3.50E-09,9.23E-08
WBGene00009303,488.029127,10.51067444,965.5475795,91.86352268,6.521420202,7.30E-31,8.68E-29
WBGene00009032,240.3968396,5.221329179,475.57235,91.08262163,6.509103912,1.74E-23,1.45E-21
WBGene00018459,2718.961255,60.76685899,5377.155651,88.48829346,6.467414702,1.54E-84,8.67E-82
WBGene00194737,54.16154697,1.212770127,107.1103238,88.31873526,6.464647607,6.23E-07,1.16E-05
WBGene00008072,348.317385,8.202242437,688.4325276,83.93223352,6.391153068,5.41E-21,3.90E-19
WBGene00000648,34.20809066,0.808513418,67.60766791,83.6197228,6.385771356,5.91E-23,4.71E-21
WBGene00044547,978.8545618,23.44304936,1934.266074,82.50914992,6.366482212,2.46E-88,1.49E-85
WBGene00001922,105.5102258,2.610664589,208.4097871,79.83016583,6.318862103,2.31E-21,1.70E-19
WBGene00010474,81.57851464,2.021283546,161.1357457,79.71951589,6.316861044,8.70E-09,2.15E-07
WBGene00022495,23.68730158,0.589381044,46.78522211,79.38026273,6.310708432,0.0008035,0.007325582
WBGene00012176,157.3571511,3.974551012,310.7397512,78.18235324,6.288771104,1.11E-15,5.70E-14
WBGene00021337,147.2281076,3.755418637,290.7007965,77.40835964,6.274417472,1.09E-37,1.76E-35
WBGene00001696,216.6352826,5.591577848,427.6789873,76.48627971,6.257129072,5.20E-31,6.24E-29
WBGene00009327,109.3890011,2.829796964,215.9482053,76.31226128,6.253842972,8.59E-10,2.45E-08
WBGene00017200,135.4996863,3.570294303,267.4290782,74.90393105,6.22696953,6.07E-14,2.66E-12
WBGene00018385,45.79110084,1.212770127,90.36943155,74.51488911,6.21945682,4.36E-05,0.000550554
WBGene00003443,108.8195977,2.980913259,214.6582821,72.01091192,6.170143632,5.87E-10,1.72E-08
WBGene00017386,132.469426,3.638310382,261.3005416,71.81920016,6.166297681,3.29E-17,1.92E-15
WBGene00021450,127.206638,3.536286263,250.8769897,70.94363156,6.148601278,1.15E-09,3.24E-08
WBGene00020063,14.29875007,0.404256709,28.19324343,69.74094133,6.123933932,2.14E-12,8.27E-11
WBGene00014103,40.21668232,1.212770127,79.22059451,65.32202,6.0294975,5.66E-05,0.000691891
WBGene00195017,103.4381688,3.536286263,203.3400513,57.50101553,5.845515531,1.67E-25,1.53E-23
WBGene00020741,4628.078366,160.134474,9096.022257,56.80239881,5.827879952,9.17E-94,6.04E-91
WBGene00020983,393.9138923,13.79382029,774.0339643,56.1145461,5.810302892,1.50E-23,1.25E-21
WBGene00008360,123.5251739,4.378807721,242.6715402,55.41954697,5.792323012,1.55E-16,8.54E-15
WBGene00016776,32.59178205,1.212770127,63.97079398,52.74766631,5.721035362,0.000237318,0.002498218
WBGene00017499,47.01839164,1.802151171,92.23463212,51.18029697,5.677516613,0.0002426,0.002541546
WBGene00014192,156.083747,6.029842597,306.1376514,50.7704217,5.665916338,5.15E-31,6.21E-29
WBGene00194704,66.56846732,2.57665655,130.5602781,50.67042331,5.663071976,8.44E-10,2.42E-08
WBGene00044352,72.96118122,2.829796964,143.0925655,50.56637183,5.660106363,5.29E-07,1.00E-05
WBGene00010463,66.48488705,2.610664589,130.3591095,49.93330436,5.641930476,1.56E-07,3.22E-06
WBGene00195025,9.928683155,0.404256709,19.4531096,48.12068461,5.588585263,0.000859178,0.007759536
WBGene00015465,402.0275826,16.41956901,787.6355963,47.9693222,5.584040149,1.01E-23,8.56E-22
WBGene00013469,48.44941381,1.987275506,94.91155211,47.75963465,5.577719895,0.000522716,0.005001063
WBGene00044662,460.9796466,19.2002738,902.7590194,47.01802843,5.55514214,1.04E-31,1.35E-29
WBGene00016371,99.91999451,4.193683386,195.6463056,46.65261719,5.543886113,2.15E-08,5.06E-07
WBGene00008786,27.72497612,1.212770127,54.2371821,44.72173323,5.482904197,0.001068918,0.009413996
WBGene00206507,35.82880988,1.583018797,70.07460097,44.26643646,5.468141333,0.000278692,0.002884282
WBGene00014047,637.7041846,28.26012183,1247.148247,44.1310287,5.463721472,6.94E-36,1.05E-33
WBGene00011665,999.0969382,46.60279003,1951.591086,41.87712978,5.388090659,1.90E-43,3.90E-41
WBGene00018630,509.9767943,23.91532215,996.0382664,41.64854064,5.38019404,2.59E-32,3.48E-30
WBGene00002118,16143.86273,760.5489319,31527.17654,41.45318626,5.373411092,1.37E-98,9.84E-96
WBGene00008293,24.99928927,1.178762088,48.81981646,41.41617462,5.372122401,0.000481673,0.004660621
WBGene00008448,498.7957545,23.57908152,974.0124275,41.30832775,5.368360753,1.82E-46,4.23E-44
WBGene00000930,77.77930017,3.789426677,151.7691737,40.05069542,5.323755388,2.69E-07,5.38E-06
WBGene00044461,130.3563932,6.400091266,254.3126951,39.73579196,5.312367193,1.11E-09,3.14E-08
WBGene00011052,24.61308148,1.212770127,48.01339284,39.58985446,5.307058859,2.09E-15,1.05E-13
WBGene00017212,290.997812,14.34919329,567.6464306,39.55946646,5.305951063,7.48E-20,5.21E-18
WBGene00011948,965.7008884,47.62659606,1883.775181,39.55300896,5.305715546,3.19E-47,7.74E-45
WBGene00019029,953.6462656,49.02833029,1858.264201,37.90184553,5.244196193,1.70E-42,3.26E-40
WBGene00011691,26.9422932,1.397894462,52.48669194,37.54696321,5.230624323,0.000206523,0.002207762
WBGene00019016,22.5941206,1.178762088,44.0094791,37.33533642,5.222469826,3.57E-14,1.60E-12
WBGene00007796,44.29999858,2.391532215,86.20846494,36.04737766,5.171822406,3.12E-08,7.15E-07
WBGene00009791,1932.398029,106.1870472,3758.609011,35.39611574,5.145519147,3.65E-61,1.27E-58
WBGene00015910,801.3734843,44.34728998,1558.399679,35.14080972,5.135075529,2.77E-37,4.40E-35
WBGene00015720,2295.305777,127.3707567,4463.240798,35.04133062,5.130985654,1.48E-60,5.01E-58
WBGene00044530,3855.999896,219.2919857,7492.707805,34.16772291,5.094562198,2.96E-77,1.42E-74
WBGene00001399,576.267455,32.84297779,1119.691932,34.09227809,5.091373101,4.92E-31,5.97E-29
WBGene00007229,169.5548787,9.702161018,329.4075964,33.95198201,5.085423892,1.70E-12,6.61E-11
WBGene00010614,343.3350748,19.80473898,666.8654106,33.6720121,5.073478028,1.19E-42,2.33E-40
WBGene00015781,18136.53736,1051.243514,35221.83122,33.50492132,5.066301114,5.28E-93,3.29E-90
WBGene00021805,264.6612764,15.64506363,513.6774892,32.8331991,5.037083421,3.46E-23,2.81E-21
WBGene00009997,175.69718,10.44265836,340.9517015,32.64989525,5.029006458,1.08E-14,5.11E-13
WBGene00001698,86.75693956,5.187321139,168.326558,32.44961194,5.02012932,2.75E-09,7.36E-08
WBGene00021300,45.76535305,2.761780884,88.76892521,32.14191456,5.006383962,4.77E-05,0.000594054
WBGene00044374,132.3004248,8.017118103,256.5837314,32.00448442,5.000202162,4.72E-10,1.40E-08
WBGene00020386,326.5139641,19.94077114,633.0871571,31.74837887,4.988611022,4.59E-44,9.62E-42
WBGene00194695,129.9705019,8.051126142,251.8898777,31.28629129,4.967458745,6.68E-14,2.90E-12
WBGene00194768,90.95374864,5.659593927,176.2479033,31.14143976,4.960763741,4.52E-27,4.53E-25
WBGene00004998,3896.731829,243.067436,7550.396221,31.06296897,4.957123823,3.22E-67,1.32E-64
WBGene00011952,452.3308903,29.01954307,875.6422375,30.17422553,4.915244837,1.48E-23,1.24E-21
WBGene00045269,1266.54996,81.75419982,2451.345721,29.98433996,4.90613731,1.06E-41,1.95E-39
WBGene00013825,103.0329422,6.770339936,199.2955444,29.43656394,4.879537374,2.70E-07,5.39E-06
WBGene00011548,5349.773792,353.5010985,10346.04649,29.26736729,4.87122107,3.41E-73,1.60E-70
WBGene00001397,3985.344344,266.3064371,7704.38225,28.93051454,4.854520077,1.09E-79,5.57E-77
WBGene00050943,656.3868424,44.06014152,1268.713543,28.79504013,4.847748427,5.99E-44,1.24E-41
WBGene00019285,3957.635651,265.6679639,7649.603339,28.79384939,4.847688768,5.31E-71,2.40E-68
WBGene00009891,68.97427964,4.631948135,133.3166111,28.78197408,4.847093641,2.86E-06,4.69E-05
WBGene00185095,115.9248895,7.831993768,224.0177851,28.60290646,4.838089848,1.15E-08,2.82E-07
WBGene00016398,23.71409043,1.617026836,45.81115402,28.33048468,4.824283379,4.38E-05,0.000552473
WBGene00000675,89.11960366,6.146950852,172.0922565,27.99636122,4.807167423,7.15E-11,2.35E-09
WBGene00000684,401.9953867,27.79168881,776.1990846,27.92918019,4.803701322,2.39E-29,2.65E-27
WBGene00019849,63.06265933,4.41281576,121.7125029,27.58159631,4.785634051,9.99E-05,0.001153437
WBGene00020080,240.3187291,16.99386592,463.6435923,27.28299696,4.769930224,1.78E-16,9.74E-15
WBGene00012070,109.5270433,7.797985728,211.2561009,27.0911115,4.759747681,6.78E-06,0.000102046
WBGene00044074,52.92736022,3.789426677,102.0652938,26.93423108,4.751368974,1.26E-06,2.23E-05
WBGene00022324,103.0852383,7.393729019,198.7767475,26.88450537,4.748703024,1.30E-09,3.62E-08
WBGene00007963,172.7657666,12.54704212,332.9844912,26.53888367,4.730035781,5.22E-14,2.29E-12
WBGene00020105,1005.287953,73.33282501,1937.243082,26.41713423,4.723402064,2.74E-37,4.39E-35
WBGene00004398,51221.29736,3760.504493,98682.09022,26.24171581,4.713790148,2.35E-93,1.50E-90
WBGene00016136,200.0577569,14.70435782,385.4111561,26.21067582,4.712082648,1.66E-13,7.00E-12
WBGene00014905,94.39948466,6.95546427,181.8435051,26.14397803,4.708406771,7.43E-10,2.15E-08
WBGene00009229,401.2443338,30.38342949,772.105238,25.41205028,4.667440874,4.45E-22,3.44E-20
WBGene00013058,730.2365341,55.40949765,1405.063571,25.35781103,4.664358307,2.65E-40,4.66E-38
WBGene00019331,10.63460761,0.808513418,20.4607018,25.30657048,4.661440103,0.000844444,0.00763544
WBGene00019348,105.5017192,8.085134182,202.9183042,25.09770396,4.649483482,1.51E-06,2.61E-05
WBGene00021122,36.86776365,2.829796964,70.90573035,25.05682607,4.647131776,5.11E-07,9.74E-06
WBGene00018062,54.01773119,4.159675346,103.875787,24.97208998,4.642244664,5.87E-20,4.13E-18
WBGene00015300,3372.233608,262.8269225,6481.640293,24.66124943,4.624173989,1.01E-64,3.77E-62
WBGene00010442,2431.784508,193.0531475,4670.515869,24.19290196,4.596511927,4.92E-53,1.38E-50
WBGene00017501,24541.22663,1951.43928,47131.01398,24.15192441,4.594066242,1.92E-80,1.01E-77
WBGene00194952,91.26079347,7.427737059,175.0938499,23.57297364,4.559061855,1.17E-07,2.45E-06
WBGene00194736,45.82631066,3.755418637,87.89720269,23.4054339,4.548771606,0.000300646,0.003078317
WBGene00010706,182.2297156,15.02167455,349.4377567,23.26223721,4.539917947,2.76E-12,1.05E-10
WBGene00016923,4.790125902,0.404256709,9.175995095,22.69843614,4.504520998,0.000299809,0.00307111
WBGene00050939,2124.355667,180.8006584,4067.910677,22.49942402,4.491816164,2.54E-50,6.65E-48
WBGene00017465,9.425846832,0.808513418,18.04318025,22.31648831,4.48003812,0.000963591,0.008588112
WBGene00022040,723.5115229,62.39896996,1384.624076,22.18985468,4.471828315,1.00E-26,9.88E-25
WBGene00020277,124.9678904,10.81290703,239.1228737,22.1145778,4.466925794,4.97E-09,1.28E-07
WBGene00019472,257.3212655,22.36631139,492.2762195,22.00971858,4.460068794,1.52E-16,8.41E-15
WBGene00000882,40138.59967,3549.001723,76728.19763,21.61965634,4.434271686,1.54E-84,8.67E-82
WBGene00008673,89.97679354,7.983110063,171.970477,21.54178956,4.4290662,3.62E-06,5.83E-05
WBGene00019906,637.6786786,57.27582514,1218.081532,21.26693992,4.410540555,1.06E-25,9.73E-24
WBGene00017560,935.7756662,84.91639765,1786.634935,21.0399285,4.395057897,6.07E-40,1.06E-37
WBGene00016132,233.6209596,21.22155734,446.020362,21.01732473,4.393507137,6.34E-14,2.76E-12
WBGene00002116,4152.666873,381.2321758,7924.10157,20.78550047,4.37750558,5.86E-61,2.02E-58
WBGene00008727,55.32386355,5.187321139,105.460406,20.33041779,4.345567958,0.000121935,0.001376951
WBGene00009872,145.9473866,13.75981225,278.134961,20.2135724,4.337252411,6.49E-08,1.42E-06
WBGene00013367,714.5520971,67.79417911,1361.310015,20.08004276,4.327690436,1.69E-22,1.32E-20
WBGene00018931,346.882513,32.97517018,660.7898559,20.03901276,4.324739529,9.54E-38,1.55E-35
WBGene00219316,1895.585073,180.6986343,3610.471511,19.98062424,4.320529752,4.61E-55,1.36E-52
WBGene00219412,165.2484178,16.00022817,314.4966074,19.65575766,4.296880071,2.52E-09,6.77E-08
WBGene00003473,330.001964,32.08355655,627.9203715,19.57140788,4.290675636,1.30E-54,3.79E-52
WBGene00011159,12.02849272,1.178762088,22.87822335,19.40868611,4.278630551,0.000346116,0.003485055
WBGene00010285,1806.942065,177.1812719,3436.702858,19.39653566,4.277727096,3.08E-49,7.81E-47
WBGene00007264,1605.831423,157.9431503,3053.719696,19.33429648,4.273090365,2.76E-43,5.52E-41
WBGene00019699,86.80113798,8.538483067,165.0637929,19.33174682,4.272900101,5.92E-05,0.000720771
