id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
WBGene00020140,422.9069001,3.071736802,842.7420633,274.3536044,8.099892719,2.78E-28,9.29E-26
WBGene00000707,511.5135475,4.369688502,1018.657406,233.1189983,7.864922773,4.94E-20,1.09E-17
WBGene00017673,294.4723007,2.595903399,586.348698,225.8746216,7.819378374,1.80E-36,8.16E-34
WBGene00020707,93.5178535,0.908601427,186.1271056,204.8501137,7.678424883,1.20E-06,4.85E-05
WBGene00010246,60.03196145,0.605734285,119.4581886,197.2121963,7.623604966,8.72E-05,0.002219521
WBGene00016462,55.71106992,0.605734285,110.8164056,182.9455727,7.515270692,0.000349938,0.007293821
WBGene00013854,61.02111067,0.692217415,121.3500039,175.306199,7.453733202,9.64E-05,0.002423241
WBGene00007307,68.98629629,0.908601427,137.0639912,150.8516134,7.236986316,1.08E-05,0.000359504
WBGene00006044,147.7078433,2.076652245,293.3390343,141.2557326,7.142165608,1.41E-10,1.28E-08
WBGene00000753,7363.678669,106.2167125,14621.14063,137.6538615,7.104901271,1.39E-24,3.84E-22
WBGene00000743,1782.182579,26.6085384,3537.756619,132.9556914,7.054801725,1.05E-70,1.27E-67
WBGene00009313,60.69568657,0.908601427,120.4827717,132.6024461,7.050963579,0.000171528,0.003955673
WBGene00016800,140.4715334,2.293036257,278.6500306,121.5201154,6.925051335,1.34E-08,7.97E-07
WBGene00022778,56.95193073,0.995084557,112.9087769,113.4665151,6.826122799,0.000149396,0.003526422
WBGene00022079,55.25730469,0.995084557,109.5195248,110.060521,6.782153253,0.000501886,0.009846552
WBGene00022818,55.12828997,0.995084557,109.2614954,109.801217,6.778750234,0.000119995,0.002906584
WBGene00014997,75.70565041,1.38443483,150.026866,108.3668677,6.759779921,6.76E-06,0.000235521
WBGene00013474,89.21373657,1.687301972,176.7401712,104.7472083,6.710767984,2.04E-06,7.89E-05
WBGene00000653,6505.983767,132.3059997,12879.66153,97.3475244,6.605072386,4.24E-19,8.50E-17
WBGene00021007,81.95147726,1.687301972,162.2156526,96.13907601,6.587051033,1.31E-05,0.000424532
WBGene00016440,200.0462612,4.499589383,395.592933,87.91756298,6.458079491,4.62E-12,5.03E-10
WBGene00015024,85.53516784,1.990169114,169.0801666,84.95768793,6.4086726,5.30E-06,0.000189199
WBGene00000728,2724.328334,66.58559169,5382.071076,80.82936473,6.336807604,1.20E-70,1.38E-67
WBGene00014100,162.4787979,4.02375598,320.9338399,79.75976711,6.317589292,2.11E-09,1.53E-07
WBGene00002206,62.39258234,1.600818842,123.1843458,76.95083456,6.265865068,0.000346358,0.007225451
WBGene00018783,83.01352731,2.206553126,163.8205015,74.24271799,6.214177623,2.10E-05,0.000648794
WBGene00020802,79.94694853,2.293036257,157.6008608,68.73020884,6.102872438,2.85E-05,0.000840224
WBGene00012379,99.04610334,3.201637683,194.890569,60.8721499,5.927710415,4.38E-06,0.00015804
WBGene00020414,167.5996496,5.451256189,329.7480431,60.49028547,5.918631564,4.70E-10,3.98E-08
WBGene00001414,118.3884397,3.893855098,232.8830244,59.80783016,5.902262472,4.00E-07,1.80E-05
WBGene00010265,71.43441684,2.379519387,140.4893143,59.04104629,5.883646383,7.64E-05,0.002007216
WBGene00007169,153.7232408,5.40819081,302.0382907,55.84830516,5.803441594,3.15E-09,2.18E-07
WBGene00015340,3674.461404,132.0034849,7216.919323,54.67218783,5.772735204,2.74E-69,3.00E-66
WBGene00010468,3981.908537,144.2427859,7819.574289,54.21119842,5.760518995,1.05E-07,5.42E-06
WBGene00009079,81.75506015,3.071736802,160.4383835,52.23051122,5.706820919,3.55E-05,0.001020315
WBGene00021579,89.64235019,3.504504826,175.7801956,50.15835455,5.648418116,6.84E-05,0.001823102
WBGene00000771,83.49014058,3.374603944,163.6056772,48.4814455,5.599360809,1.61E-06,6.29E-05
WBGene00010485,282.451098,11.50824666,553.3939493,48.08672993,5.587566916,7.78E-16,1.22E-13
WBGene00008949,83.43677747,3.504504826,163.3690501,46.61687121,5.542780273,6.13E-05,0.001650326
WBGene00008640,171.9316397,7.874193327,335.9890861,42.66965162,5.415138426,6.68E-36,2.98E-33
WBGene00022753,69.10537425,3.461087075,134.7496614,38.93275682,5.2829126,0.000262227,0.005672074
WBGene00020039,4736.597798,250.1167372,9223.078859,36.87509665,5.204574926,0.000277658,0.005957637
WBGene00000742,3578.370264,192.4876113,6964.252916,36.18026568,5.177131097,1.48E-43,8.90E-41
WBGene00008497,68.2898408,3.893855098,132.6858265,34.075697,5.090671262,8.18E-05,0.002113761
WBGene00020966,114.0928708,7.398359924,220.7873817,29.84274677,4.899308424,1.93E-05,0.00060149
WBGene00006416,448.2904313,29.24680243,867.3340602,29.65568842,4.890236957,7.75E-21,1.77E-18
WBGene00007082,68.53900187,4.499589383,132.5784144,29.46455845,4.880908741,7.94E-05,0.00206872
WBGene00013055,210.6607282,14.40736958,406.9140868,28.24346836,4.819845361,8.23E-10,6.45E-08
WBGene00017068,496.8169492,34.04961133,959.5842871,28.18194539,4.816699299,0.00014621,0.003458003
WBGene00010509,236.1154522,16.39718632,455.8337181,27.79950836,4.796987463,0.000173454,0.003984813
WBGene00000631,5192.739287,364.3742666,10021.10431,27.50222841,4.781476615,2.57E-39,1.29E-36
WBGene00020040,6545.149718,472.9750793,12617.32436,26.67650984,4.737498022,5.75E-09,3.70E-07
WBGene00000718,2536.927288,202.7406193,4871.113956,24.02633461,4.586544666,5.41E-17,9.23E-15
WBGene00012547,99.33325137,7.960676458,190.7058263,23.95598255,4.582314081,2.81E-05,0.000831444
WBGene00013622,132.6193277,10.81638162,254.4222738,23.52193948,4.555935116,1.95E-05,0.000607814
WBGene00000727,3433.05014,282.8309694,6583.26931,23.27633824,4.540792211,1.96E-50,1.52E-47
WBGene00019773,47.98681106,4.11023911,91.86338302,22.34988782,4.482195685,0.000186931,0.004245757
WBGene00020990,101.4031357,8.739729374,194.066542,22.20509739,4.472818994,0.000214784,0.004783525
WBGene00045308,84.86634883,8.090577339,161.6421203,19.97905879,4.320416715,0.000391651,0.008003727
WBGene00000678,5636.921414,547.0850557,10726.75777,19.60711166,4.293305121,5.86E-07,2.54E-05
WBGene00020635,94.90303896,9.60491305,180.2011649,18.76135306,4.229691973,7.24E-05,0.001917577
WBGene00013107,88.90743385,9.129079647,168.6857881,18.4778526,4.207725199,0.000161,0.003752457
WBGene00000683,2354.988218,241.9837992,4467.992637,18.46401557,4.206644441,2.14E-08,1.23E-06
WBGene00000603,4569.209679,469.6880156,8668.731342,18.45636051,4.206046185,9.44E-06,0.000320215
WBGene00012886,21.99492302,2.293036257,41.69680979,18.18410401,4.184605936,1.03E-06,4.23E-05
WBGene00015546,437.1585284,46.46575468,827.8513021,17.81637483,4.155131911,2.04E-07,9.80E-06
WBGene00004798,4792.5838,516.2024735,9068.965126,17.56862005,4.134928972,3.38E-62,3.25E-59
WBGene00000740,11207.18797,1217.317708,21197.05822,17.41292193,4.122086406,1.38E-44,8.99E-42
WBGene00000594,269.3516834,30.67571213,508.0276547,16.56123426,4.049738292,4.51E-14,6.03E-12
WBGene00001487,59.16282305,6.79262564,111.5330205,16.41972138,4.037357742,0.000271569,0.005848321
WBGene00011554,249.670575,29.33328556,470.0078644,16.02302147,4.002074318,2.62E-12,2.93E-10
WBGene00012605,216.5213505,25.44013521,407.6025658,16.02202828,4.00198489,4.21E-09,2.80E-07
WBGene00011919,21.96363581,2.595903399,41.33136822,15.92176667,3.992928521,2.28E-05,0.000698496
WBGene00017807,417.4809362,49.40864771,785.5532247,15.89910392,3.990873552,1.28E-12,1.50E-10
WBGene00022101,1035.066621,125.5133741,1944.619868,15.49332796,3.953575163,6.75E-29,2.32E-26
WBGene00000634,661.2816107,81.77201418,1240.791207,15.173788,3.923509381,2.09E-07,1.00E-05
WBGene00012168,376.8171968,47.54767474,706.0867189,14.85007885,3.892398686,1.44E-30,5.42E-28
WBGene00021287,136.7324316,17.60935963,255.8555036,14.52951777,3.860914916,1.37E-05,0.000439002
WBGene00002130,263.3051496,34.43931397,492.1709853,14.29096368,3.8370313,1.46E-12,1.70E-10
WBGene00008079,127.1722485,17.21965699,237.12484,13.77059021,3.78351849,4.66E-05,0.001302873
WBGene00016398,98.66337943,13.67173441,183.6550244,13.43319135,3.747730185,0.000401127,0.008183472
WBGene00017438,3068.633315,432.5589153,5704.707715,13.18827913,3.721184422,3.88E-08,2.16E-06
WBGene00000691,162.402036,22.93106731,301.8730047,13.16436783,3.718566337,7.33E-10,5.82E-08
WBGene00000599,14014.34431,1992.60748,26036.08114,13.06633715,3.707782866,6.59E-06,0.000230809
WBGene00189952,140.0788877,19.9451089,260.2126665,13.04644,3.705584285,3.16E-06,0.000118579
WBGene00011278,4174.624589,620.4954149,7728.753762,12.45577901,3.638743348,7.28E-41,3.89E-38
WBGene00009720,85.29321274,12.84961611,157.7368094,12.27560481,3.617722202,0.000413971,0.008402735
WBGene00000755,964.2531187,146.4083879,1782.097849,12.17210212,3.605506438,2.08E-07,9.96E-06
WBGene00000741,1784.0505,273.2239421,3294.877057,12.05925451,3.592068819,4.68E-08,2.57E-06
WBGene00000770,560.8869888,86.05416244,1035.719815,12.03567365,3.589244988,1.02E-19,2.18E-17
WBGene00000680,125.1441626,19.51234087,230.7759843,11.82718085,3.564034326,1.27E-09,9.63E-08
WBGene00006075,139.2134458,22.67126555,255.7556261,11.28104761,3.495829145,8.00E-05,0.002078053
WBGene00000717,9824.64475,1669.218465,17980.07104,10.77155053,3.429154031,0.000408332,0.008316355
WBGene00019509,580.2898144,99.25076819,1061.328861,10.69340701,3.418649676,5.85E-15,8.58E-13
WBGene00000694,55.45889472,10.47009673,100.4476927,9.593769316,3.26209775,0.000261674,0.005669144
WBGene00016523,117.5534399,22.1947274,212.9121524,9.592915854,3.261969402,6.78E-09,4.27E-07
WBGene00007823,296.7387549,57.0226869,536.4548229,9.40774369,3.233848755,1.14E-05,0.000376427
WBGene00044109,26029.96192,5040.771815,47019.15203,9.327768398,3.221531968,3.17E-48,2.25E-45
WBGene00021690,9722.522925,1883.564033,17561.48182,9.323538522,3.220877599,5.82E-09,3.73E-07
WBGene00000729,8756.685828,1700.265909,15813.10575,9.300372174,3.21728845,1.78E-40,9.30E-38
WBGene00007301,99.79554567,19.38279236,180.208299,9.297334234,3.216817121,0.000113425,0.002776587
WBGene00022072,5442.414796,1066.793444,9818.036148,9.203315044,3.202153615,5.06E-32,1.96E-29
WBGene00018425,99.92920444,19.77179026,180.0866186,9.108260619,3.187175573,0.000157763,0.003692285
WBGene00001937,152.296312,30.19987872,274.3927453,9.085888981,3.183627678,0.000154441,0.003631245
WBGene00001919,311.2933934,62.95259547,559.6341913,8.889771537,3.152146343,3.44E-07,1.56E-05
WBGene00021858,133.9631172,27.9492031,239.9770314,8.586185105,3.102017275,9.58E-08,4.99E-06
WBGene00000878,222.7676701,46.5963603,398.9389799,8.56159102,3.097878921,2.76E-06,0.000104283
WBGene00017524,687.545881,145.672048,1229.419714,8.439640487,3.077181544,3.12E-13,3.85E-11
WBGene00206464,141.4840764,30.5451065,252.4230464,8.263943894,3.046830459,0.000182093,0.004155483
WBGene00235110,502.9509363,108.59447,897.3074025,8.262919858,3.046651675,4.93E-10,4.13E-08
WBGene00011124,31.65806764,6.965591901,56.35054337,8.089842784,3.016111666,0.00022649,0.005011744
WBGene00000625,4445.174536,986.4157306,7903.933341,8.012781119,3.002303068,2.90E-12,3.23E-10
WBGene00010467,338.042146,75.75527012,600.3290219,7.924584269,2.986335252,7.70E-08,4.10E-06
WBGene00018112,434.0135272,97.86598099,770.1610734,7.869548393,2.976280847,1.59E-09,1.19E-07
WBGene00021641,208.3446128,47.02877595,369.6604497,7.860303446,2.974585009,3.91E-06,0.000143057
WBGene00000971,293.2938433,66.71408309,519.8736035,7.792561622,2.962097658,1.02E-11,1.09E-09
WBGene00000692,2338.981061,545.3981061,4132.564016,7.577151388,2.921655573,2.28E-24,6.10E-22
WBGene00001933,787.2442878,185.1326691,1389.355906,7.504650115,2.907784811,1.57E-12,1.82E-10
WBGene00007049,48.77672674,11.50859903,86.04485444,7.476570709,2.902376698,0.000236592,0.005192282
WBGene00008007,165.5695709,39.06845187,292.07069,7.475870581,2.902241594,8.55E-06,0.000292786
WBGene00045146,178.5957674,42.31245019,314.8790847,7.441759655,2.895643797,1.83E-09,1.35E-07
WBGene00014173,614.6579382,146.7977382,1082.518138,7.374215377,2.882489553,4.92E-19,9.79E-17
WBGene00009892,18.79901693,4.543007134,33.05502673,7.276023513,2.863150205,2.29E-07,1.08E-05
WBGene00009706,6535.918326,1587.752842,11484.08381,7.232916553,2.854577507,2.86E-27,9.04E-25
WBGene00000749,204.7721505,50.18875774,359.3555433,7.160080454,2.839975798,4.86E-18,8.92E-16
WBGene00022747,255.7704517,63.25264364,448.2882597,7.087265194,2.825229033,2.66E-05,0.000794997
WBGene00019761,468.0106157,116.3380577,819.6831738,7.045701037,2.81674326,3.33E-09,2.30E-07
WBGene00000730,5913.025988,1472.011004,10354.04097,7.033942642,2.814333571,1.49E-29,5.45E-27
WBGene00000647,787.1022711,197.9399246,1376.264618,6.952941002,2.797623348,1.36E-10,1.25E-08
WBGene00022626,227.5563862,58.66727587,396.4454964,6.757523519,2.756494628,2.39E-05,0.000724909
WBGene00001936,491.9422312,126.8985136,856.9859487,6.753317467,2.755596379,8.74E-09,5.33E-07
WBGene00009226,309.641786,80.34239974,538.9411723,6.708054203,2.745894346,1.03E-20,2.35E-18
WBGene00008448,1488.260181,387.4786525,2589.041709,6.681766059,2.740229472,3.08E-17,5.36E-15
WBGene00043534,37.37807506,9.821297062,64.93485306,6.611637205,2.725007563,0.000322081,0.006777788
WBGene00001386,39025.52845,10269.65631,67781.40058,6.600162508,2.722501547,1.40E-32,5.61E-30
WBGene00009048,6779.619682,1811.13713,11748.10223,6.486589028,2.697460037,1.38E-25,3.96E-23
WBGene00000615,802.4209658,214.7254041,1390.116528,6.473926705,2.694641032,1.25E-10,1.15E-08
WBGene00195068,2477.673474,666.2883325,4289.058615,6.437241064,2.686442496,3.73E-19,7.66E-17
WBGene00000637,207.5427536,57.58570818,357.499799,6.208134107,2.634159723,7.84E-09,4.85E-07
WBGene00022012,521.2673459,145.111141,897.4235508,6.184387669,2.628630758,3.23E-08,1.82E-06
WBGene00001922,387.1734065,108.2961837,666.0506294,6.150268706,2.620649443,1.09E-06,4.42E-05
WBGene00011718,288.1389054,80.68903701,495.5887738,6.141959207,2.618698931,1.09E-13,1.42E-11
WBGene00009069,4147.512571,1161.773339,7133.251804,6.139968583,2.618231274,6.96E-24,1.84E-21
WBGene00011530,2201.992165,617.255645,3786.728684,6.13478178,2.617012027,0.000307329,0.006507203
WBGene00195004,109.1675039,30.63158963,187.7034181,6.127772679,2.615362779,0.000123521,0.002982973
WBGene00016196,662.347032,189.9312496,1134.762815,5.974597741,2.578841582,6.58E-11,6.25E-09
WBGene00016119,51.23916993,15.27255325,87.20578661,5.709967756,2.513482599,3.66E-06,0.000135268
WBGene00010309,551.8573828,164.6665472,939.0482185,5.702726112,2.511651745,8.13E-11,7.61E-09
WBGene00021898,261.1348015,79.34801993,442.921583,5.582011793,2.480785172,3.17E-06,0.000118652
WBGene00001885,481.5750464,147.7963464,815.3537464,5.516738174,2.463815511,1.87E-07,9.19E-06
WBGene00000757,502.405744,155.234248,849.5772399,5.472872453,2.452298235,1.67E-09,1.24E-07
WBGene00019184,4930.922088,1525.588184,8336.255992,5.464289824,2.450034006,7.35E-05,0.001939602
WBGene00001934,550.9011241,170.5939892,931.2082591,5.458622919,2.448537039,3.80E-09,2.55E-07
WBGene00017717,2633.487437,822.8096088,4444.165266,5.401207301,2.433281921,2.53E-20,5.64E-18
WBGene00017509,14.38141443,4.543007134,24.21982172,5.331231276,2.41446877,0.000285686,0.00610267
WBGene00015453,534.4766766,169.3807587,899.5725945,5.310949137,2.408969713,9.97E-08,5.16E-06
WBGene00022680,10189.58,3231.12005,17148.03995,5.307150363,2.407937424,5.02E-09,3.28E-07
WBGene00022627,196.959105,63.25299601,330.665214,5.227660899,2.386165561,0.000482087,0.009535888
WBGene00015339,23970.71437,7707.016351,40234.41238,5.220491374,2.384185606,3.80E-26,1.11E-23
WBGene00000687,750.2241841,241.3339425,1259.114426,5.2173118,2.383306655,5.45E-05,0.001488929
WBGene00019963,4342.410873,1407.597357,7277.22439,5.169961675,2.370153586,2.38E-09,1.71E-07
WBGene00012940,24.08679181,7.831127948,40.34245567,5.151551084,2.36500688,0.000102139,0.002542131
WBGene00020646,108.9790016,35.73620856,182.2217946,5.099080232,2.350237038,1.01E-05,0.000337403
WBGene00001921,528.0547218,174.4874919,881.6219517,5.052636967,2.337036526,2.10E-08,1.21E-06
WBGene00008150,1807.881765,597.5209298,3018.242599,5.051275108,2.336647618,8.54E-16,1.33E-13
WBGene00001935,414.6176805,137.1511692,692.0841917,5.04614139,2.33518063,2.24E-06,8.58E-05
WBGene00001877,776.0000444,259.7668299,1292.233259,4.974589171,2.314577385,8.05E-09,4.96E-07
WBGene00018829,225.9575723,75.75562249,376.1595221,4.965433716,2.311919739,0.000113589,0.002776587
WBGene00007732,245.3599362,82.72332862,407.9965438,4.932061495,2.302190788,4.40E-05,0.001234372
WBGene00012778,51.9413708,17.56558951,86.31715208,4.91399119,2.296895271,0.00011291,0.002774084
WBGene00138711,1440.334221,487.5074165,2393.161026,4.908973576,2.295421401,1.98E-12,2.27E-10
WBGene00018297,96371.99368,32745.58841,159998.3989,4.886105479,2.288685008,4.37E-06,0.00015767
WBGene00044638,3126.68497,1081.243878,5172.126062,4.783496272,2.258065474,7.70E-19,1.49E-16
WBGene00022038,1228.91019,425.5912091,2032.22917,4.775073184,2.255522844,5.84E-06,0.000206697
WBGene00009047,179.337047,62.60454872,296.0695453,4.729201814,2.241596709,7.15E-05,0.001896409
WBGene00010018,19.62690211,6.922526521,32.33127771,4.670444759,2.223559942,3.03E-05,0.000887734
WBGene00016671,237.5375958,84.88540688,390.1897847,4.59666507,2.20058755,2.09E-05,0.000645904
WBGene00009355,742.9149352,269.3646955,1216.465175,4.516052754,2.175062339,5.34E-09,3.46E-07
WBGene00194674,1023.116147,372.0772555,1674.155038,4.499482333,2.169759028,1.38E-13,1.75E-11
WBGene00008482,330.6136174,120.8817696,540.3454652,4.470032719,2.160285392,2.98E-10,2.59E-08
WBGene00044212,163.5575575,60.00899769,267.1061174,4.451101129,2.154162279,5.82E-05,0.001579593
WBGene00044502,170.8896784,62.90776823,278.8715885,4.433023081,2.148290874,0.000144192,0.003420358
WBGene00000252,774.7115417,285.5507834,1263.8723,4.426085914,2.146031455,3.77E-07,1.70E-05
WBGene00023492,55.57008387,20.81029257,90.32987517,4.340634562,2.117905967,3.76E-05,0.001077243
WBGene00077525,114.236492,43.00501997,185.467964,4.312704986,2.108593031,1.21E-06,4.86E-05
WBGene00195164,494.3988735,191.8797628,796.9179842,4.153215392,2.054228694,9.04E-05,0.002287642
WBGene00008655,3750.406423,1471.94292,6028.869926,4.095858503,2.034165876,3.94E-17,6.82E-15
WBGene00009060,180.0969339,70.95316596,289.2407019,4.076501703,2.027331618,0.00034307,0.007169299
WBGene00001854,1703.229946,674.415985,2732.043906,4.05097739,2.018270033,7.69E-14,1.02E-11
WBGene00010678,575.4580323,229.7392127,921.1768519,4.009663136,2.003481037,1.12E-07,5.76E-06
WBGene00010989,442.9922893,176.867716,709.1168625,4.009306381,2.003352669,8.76E-07,3.65E-05
WBGene00001714,15694.07425,6276.841487,25111.30702,4.000627874,2.00022644,2.16E-21,5.00E-19
WBGene00003104,2308.805927,930.4898394,3687.122015,3.962560212,1.986432858,4.22E-14,5.73E-12
WBGene00010698,438.4365575,178.9842623,697.8888526,3.89916322,1.963164548,1.57E-07,7.86E-06
WBGene00015913,12482.36639,5112.687067,19852.04571,3.88289865,1.957134051,2.38E-05,0.000724909
WBGene00018731,2181.212644,896.558777,3465.866511,3.865743775,1.950746018,8.07E-12,8.74E-10
WBGene00001914,247.206245,102.496176,391.916314,3.823716448,1.934975543,0.000389818,0.007973039
WBGene00000664,390.037358,163.9750345,616.0996815,3.757277339,1.909687611,1.80E-12,2.07E-10
WBGene00000656,183.7909525,77.40303042,290.1788747,3.748934287,1.906480538,2.77E-05,0.000821125
WBGene00007988,160.9276656,67.92731351,253.9280178,3.738231422,1.902355885,0.000280752,0.006016212
WBGene00019619,3393.16422,1441.263961,5345.064479,3.708595111,1.890872769,1.39E-10,1.27E-08
WBGene00017600,339.338341,144.8516916,533.8249904,3.685321066,1.881790313,2.42E-06,9.20E-05
WBGene00001912,262.6896232,112.2740553,413.1051911,3.679435912,1.879484606,9.06E-05,0.002291044
WBGene00008176,65.10432867,27.86201523,102.3466421,3.673339536,1.877092254,0.000284716,0.006087356
WBGene00013520,139.5516739,59.74919593,219.3541519,3.6712486,1.876270811,1.92E-08,1.11E-06
WBGene00016219,345.7941416,148.4405653,543.1477178,3.659024855,1.871459215,2.07E-07,9.95E-06
WBGene00021795,218.7034087,94.05896139,343.3478561,3.650347091,1.868033648,8.97E-05,0.002274623
WBGene00006622,47.42252043,20.72380944,74.12123141,3.576621935,1.838597627,4.83E-05,0.001343546
WBGene00007652,407.5665475,178.1663725,636.9667226,3.575123149,1.837992938,8.59E-07,3.60E-05
WBGene00015335,1024.893352,457.1758751,1592.610829,3.483584581,1.800572592,1.10E-08,6.67E-07
WBGene00219609,1279.231898,571.3056178,1987.158177,3.478275227,1.798372094,4.82E-10,4.07E-08
WBGene00020256,734.1551879,328.0361998,1140.274176,3.476062022,1.797453824,2.25E-07,1.07E-05
WBGene00012185,218.3502049,97.99588187,338.7045279,3.456313892,1.789234245,8.96E-07,3.72E-05
WBGene00023401,384.6323889,173.7515044,595.5132735,3.427384849,1.777108196,3.24E-05,0.000939116
WBGene00017841,4582.1418,2079.656451,7084.627149,3.406633411,1.768346707,1.08E-05,0.000359504
WBGene00219849,2713.448708,1233.854386,4193.043031,3.39832891,1.764825492,1.09E-14,1.56E-12
WBGene00045399,155.0049258,71.30156508,238.7082866,3.34786882,1.743243,5.50E-07,2.39E-05
WBGene00009946,157.3627043,72.6849428,242.0404658,3.329994583,1.73551983,0.000455617,0.009084432
WBGene00185078,619.4121036,287.0224061,951.8018012,3.316123693,1.729497821,1.60E-06,6.28E-05
WBGene00011999,602.4360252,279.6614736,925.2105768,3.308323327,1.726100238,1.11E-06,4.51E-05
WBGene00021629,177.8780363,82.8532295,272.9028431,3.293810571,1.719757587,1.50E-05,0.000478632
WBGene00020947,1031.734331,484.0858711,1579.382791,3.262608734,1.706025983,1.73E-07,8.59E-06
WBGene00012728,2109.376231,989.9093119,3228.843151,3.261756518,1.705649093,4.72E-05,0.001316178
WBGene00206502,1691.927747,795.3659144,2588.489579,3.254463804,1.702419869,3.47E-11,3.39E-09
WBGene00016164,25.3609497,12.02749782,38.69440158,3.217161389,1.68578831,0.000248454,0.005418019
WBGene00006952,2012.44224,955.1590262,3069.725453,3.213837035,1.684296776,9.96E-09,6.05E-07
WBGene00020014,378.1682313,179.5035135,576.8329491,3.213491135,1.684141492,0.000224204,0.004979481
WBGene00007836,15204.30078,7217.116177,23191.48538,3.21340059,1.684100842,6.06E-13,7.40E-11
WBGene00008629,1173.711481,560.3706111,1787.05235,3.189054376,1.673128697,6.26E-06,0.000220284
WBGene00012938,252.5513898,120.7529258,384.3498538,3.18294444,1.670361974,0.00028435,0.006084929
WBGene00010125,577.2267299,276.0764759,878.3769838,3.181643712,1.669772288,0.000130952,0.003139226
WBGene00000655,851.1663615,409.0312753,1293.301448,3.161864448,1.660775519,3.96E-05,0.001128109
WBGene00006377,238.1625571,115.1272939,361.1978203,3.137377838,1.649559285,0.000176281,0.004042021
WBGene00000611,4387.201918,2121.597874,6652.805963,3.135752559,1.648811722,4.62E-12,5.03E-10
WBGene00012535,42.05806363,20.37787692,63.73825034,3.127816043,1.645155665,0.000274717,0.005910352
WBGene00219546,16.8361803,8.17706047,25.49530014,3.117905295,1.640577108,0.000410626,0.008348926
WBGene00020616,487.6988296,237.3098341,738.0878251,3.110228566,1.637020606,0.000123211,0.002978487
WBGene00014106,486.5174269,238.9950219,734.0398319,3.071360342,1.618877784,0.000412958,0.008389252
WBGene00195016,674.5308066,331.5092675,1017.552346,3.069453694,1.617981905,5.95E-05,0.001610208
WBGene00000974,796.8119309,391.9856417,1201.63822,3.065515907,1.616129891,2.04E-07,9.80E-06
WBGene00010227,367.6788134,182.4944051,552.8632217,3.029480392,1.599070368,2.54E-05,0.000765019
WBGene00013442,224.5310237,113.0947641,335.9672832,2.970670533,1.57078861,0.000289381,0.006165176
WBGene00010491,1405.376323,709.9358095,2100.816837,2.959164489,1.565189893,1.90E-08,1.10E-06
WBGene00022309,548.5383784,278.0249892,819.0517677,2.94596457,1.55874008,1.57E-05,0.000497993
WBGene00009637,351.2745323,178.1264784,524.4225863,2.944102364,1.557827834,0.000183424,0.004181905
WBGene00018487,3960.823679,2010.597104,5911.050255,2.939947662,1.555790472,3.19E-07,1.46E-05
WBGene00016781,612.3664101,311.5108745,913.2219458,2.931589298,1.551683003,4.34E-09,2.88E-07
