id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
WBGene00021368,154.043795,0,308.08759,Inf,Inf,8.04E-15,2.35E-13
WBGene00021703,178.3791406,0,356.7582812,Inf,Inf,2.16E-22,1.08E-20
WBGene00023483,27.47053483,0,54.94106967,Inf,Inf,2.21E-05,0.000218357
WBGene00044086,68.67638729,0,137.3527746,Inf,Inf,1.44E-08,2.28E-07
WBGene00044113,967.2814913,0,1934.562983,Inf,Inf,3.63E-63,6.69E-61
WBGene00044189,77.28147239,0,154.5629448,Inf,Inf,2.31E-14,6.42E-13
WBGene00044193,12475.11826,0,24950.23653,Inf,Inf,2.36E-230,3.45E-227
WBGene00044194,13212.66445,0,26425.3289,Inf,Inf,1.22E-229,1.68E-226
WBGene00044246,67.42279353,0,134.8455871,Inf,Inf,8.22E-13,2.00E-11
WBGene00044359,349.4162051,0,698.8324101,Inf,Inf,1.12E-52,1.64E-50
WBGene00044518,45.69718482,0,91.39436964,Inf,Inf,4.88E-26,3.09E-24
WBGene00044545,34.40532535,0,68.8106507,Inf,Inf,3.58E-06,4.06E-05
WBGene00045164,5.642577597,0,11.28515519,Inf,Inf,0.00038689,0.002907203
WBGene00045459,1021.005601,0,2042.011202,Inf,Inf,2.56E-134,1.20E-131
WBGene00077548,42.86273848,0,85.72547697,Inf,Inf,8.42E-07,1.05E-05
WBGene00077766,17.12592638,0,34.25185276,Inf,Inf,0.000825395,0.005715979
WBGene00189948,135.7090963,0,271.4181926,Inf,Inf,3.77E-12,8.65E-11
WBGene00195034,57.74350071,0,115.4870014,Inf,Inf,1.13E-06,1.39E-05
WBGene00195181,141.3700798,0,282.7401596,Inf,Inf,3.39E-13,8.47E-12
WBGene00195182,886.671031,0,1773.342062,Inf,Inf,3.67E-57,6.01E-55
WBGene00195232,32.87019784,0,65.74039567,Inf,Inf,1.30E-05,0.000134488
WBGene00206478,333.5868865,0,667.1737731,Inf,Inf,1.30E-27,9.00E-26
WBGene00206495,197.0800185,0,394.160037,Inf,Inf,1.57E-21,7.36E-20
WBGene00206499,153.9744658,0,307.9489317,Inf,Inf,4.30E-45,5.09E-43
WBGene00206510,10.68376974,0,21.36753947,Inf,Inf,0.000280212,0.00217471
WBGene00206520,30.9380807,0,61.8761614,Inf,Inf,0.000102084,0.000874308
WBGene00206537,73.30808491,0,146.6161698,Inf,Inf,6.72E-08,9.71E-07
WBGene00219324,10113.99724,0,20227.99449,Inf,Inf,2.19E-215,2.45E-212
WBGene00219445,77.79971849,0,155.599437,Inf,Inf,2.03E-20,8.85E-19
WBGene00219446,126.2606148,0,252.5212296,Inf,Inf,3.12E-17,1.09E-15
WBGene00219447,420.5508647,0,841.1017295,Inf,Inf,2.19E-55,3.47E-53
WBGene00219624,18.16872124,0,36.33744249,Inf,Inf,0.001207779,0.008026825
WBGene00219691,59.45771305,0,118.9154261,Inf,Inf,1.78E-05,0.000179177
WBGene00219714,28.2704151,0,56.5408302,Inf,Inf,5.18E-11,1.07E-09
WBGene00235317,143.5832287,0,287.1664573,Inf,Inf,2.19E-11,4.68E-10
WBGene00235324,144.5954139,0,289.1908279,Inf,Inf,2.55E-32,2.17E-30
WBGene00000660,104290.3981,0.404256709,208580.3919,515960.2481,18.97690039,0,0
WBGene00019178,35230.33754,0.404256709,70460.27083,174295.8601,17.41117878,3.95E-301,1.32E-297
WBGene00044589,16356.19849,0.404256709,32711.99273,80918.86168,16.3041884,6.35E-239,1.14E-235
WBGene00000617,76945.76692,2.425540255,153889.1083,63445.29142,15.95322548,0,0
WBGene00000758,22140.37032,0.808513418,44279.93213,54767.09617,15.74102177,1.24E-254,2.64E-251
WBGene00000614,75032.67718,3.638310382,150061.716,41244.89125,15.33192781,2.52049565488495e-316,9.83287363233182e-313
WBGene00000593,146032.6248,8.085134182,292057.1645,36122.73562,15.14061953,0,0
WBGene00019016,20808.47248,1.178762088,41615.76621,35304.63581,15.10757001,6.75E-271,1.58E-267
WBGene00000682,37234.56674,2.391532215,74466.74195,31137.67044,14.92637339,9.80E-291,2.55E-287
WBGene00000627,15083.4229,1.212770127,30165.63302,24873.33118,14.60231211,3.77E-228,4.65E-225
WBGene00000621,13479.56312,1.212770127,26957.91347,22228.37854,14.44011509,1.07E-225,1.25E-222
WBGene00044385,7776.813861,1.178762088,15552.44896,13193.88291,13.68758159,5.08E-187,4.40E-184
WBGene00000648,4729.475714,0.808513418,9458.142914,11698.18917,13.5139976,1.86E-156,1.04E-153
WBGene00009892,15192.20849,3.536286263,30380.8807,8591.182513,13.06864101,2.15E-254,4.20E-251
WBGene00004996,2468.197766,0.589381044,4935.806151,8374.558706,13.03179745,2.38E-151,1.29E-148
WBGene00001732,16386.30554,5.776702183,32766.83437,5672.23882,12.46970256,5.66E-235,9.46E-232
WBGene00009001,8150.068947,2.946905219,16297.19099,5530.273211,12.43313504,1.28E-194,1.25E-191
WBGene00020063,1080.554281,0.404256709,2160.704306,5344.881748,12.38394231,2.34E-85,6.53E-83
WBGene00008872,979.5436224,0.404256709,1958.682988,4845.146522,12.24232458,1.14E-59,2.00E-57
WBGene00194768,11941.76322,5.659593927,23877.86685,4219.00708,12.04268779,6.10E-206,6.49E-203
WBGene00019964,740.4156603,0.404256709,1480.427064,3662.096462,11.83845408,1.05E-63,1.98E-61
WBGene00017743,19295.03477,10.89600724,38579.17353,3540.670694,11.78980695,4.65E-229,6.05E-226
WBGene00005005,5262.642029,3.385169968,10521.89889,3108.233556,11.6018792,1.42E-162,8.99E-160
WBGene00001734,21033.90349,13.92985244,42053.87714,3018.975061,11.55984312,1.22E-232,1.91E-229
WBGene00000612,8165.513542,5.961826517,16325.06526,2738.265733,11.41904674,8.76E-186,7.33E-183
WBGene00010182,546.5233608,0.404256709,1092.642465,2702.84312,11.40026206,2.69E-37,2.68E-35
WBGene00189961,6345.134168,4.934180725,12685.33415,2570.909916,11.32806334,7.11E-178,5.37E-175
WBGene00000676,4632.07022,3.604302342,9260.536138,2569.300591,11.32715997,3.02E-162,1.86E-159
WBGene00022713,1951.954186,1.583018797,3902.325353,2465.116245,11.26743996,8.48E-134,3.82E-131
WBGene00235092,2875.493467,2.795788924,5748.191145,2056.017568,11.00563688,4.67E-140,2.28E-137
WBGene00001729,8173.821519,8.085134182,16339.5579,2020.938371,10.98080961,8.20E-192,7.68E-189
WBGene00002013,2245.205896,2.391532215,4488.020259,1876.629648,10.87392825,1.51E-167,1.07E-164
WBGene00014045,1066.74096,1.212770127,2132.26915,1758.180798,10.77986772,8.51E-60,1.50E-57
WBGene00018034,313.6432547,0.404256709,626.8822527,1550.703399,10.59870705,2.12E-26,1.37E-24
WBGene00015700,10134.94722,13.3215475,20256.57289,1520.587071,10.57041271,4.84E-190,4.36E-187
WBGene00004742,1945.491761,2.57665655,3888.406865,1509.09009,10.55946322,3.42E-101,1.16E-98
WBGene00050906,1040.658112,1.397894462,2079.91833,1487.893676,10.53905572,2.00E-70,4.38E-68
WBGene00019376,1115.592214,1.802151171,2229.382277,1237.067296,10.27270827,2.89E-68,5.94E-66
WBGene00045398,478.9534392,0.808513418,957.098365,1183.775487,10.20917977,3.51E-64,6.73E-62
WBGene00000724,1280.027563,2.172399841,2557.882725,1177.445642,10.20144474,2.78E-70,6.02E-68
WBGene00021964,1775.270217,3.014921298,3547.525512,1176.656092,10.200477,1.13E-85,3.18E-83
WBGene00044293,2552.622023,4.344799681,5100.899247,1174.024034,10.19724623,1.87E-108,7.05E-106
WBGene00020832,4459.533092,7.612861394,8911.453322,1170.578691,10.19300621,6.72E-159,3.93E-156
WBGene00202498,2126.393712,3.823434717,4248.96399,1111.295028,10.11802616,1.17E-118,4.74E-116
WBGene00010469,220.9962954,0.404256709,441.588334,1092.346334,10.09321463,3.87E-29,2.89E-27
WBGene00001733,868.0402063,1.617026836,1734.463386,1072.624985,10.06693005,4.56E-49,5.96E-47
WBGene00011052,451.1649793,1.212770127,901.1171885,743.023899,9.537264805,9.41E-52,1.33E-49
WBGene00219909,149.4105328,0.404256709,298.4168088,738.18641,9.527841368,3.05E-32,2.57E-30
WBGene00000851,4071.934219,11.68943652,8132.179002,695.6861424,9.442292773,9.51E-151,5.06E-148
WBGene00011508,3416.846797,10.07240969,6823.621185,677.4566759,9.403984877,1.54E-126,6.55E-124
WBGene00004932,536.5293163,1.617026836,1071.441606,662.5997675,9.371993887,1.48E-50,2.02E-48
WBGene00016923,133.8068274,0.404256709,267.209398,660.9893961,9.368483317,7.25E-17,2.49E-15
WBGene00014037,394.8940816,1.212770127,788.5753932,650.2265973,9.34479876,6.02E-28,4.27E-26
WBGene00021496,575.1587601,1.802151171,1148.515369,637.3024569,9.315834412,1.35E-59,2.33E-57
WBGene00001693,15274.47108,49.02449052,30499.91768,622.1363517,9.281086996,2.30E-184,1.86E-181
WBGene00044547,7273.140602,23.44304936,14522.83816,619.4944153,9.274947466,5.73E-161,3.44E-158
WBGene00195016,118.7922034,0.404256709,237.18015,586.7067748,9.196495841,2.35E-35,2.19E-33
WBGene00017168,340.3611008,1.212770127,679.5094315,560.2953241,9.130043642,9.22E-24,5.10E-22
WBGene00015679,928.9814025,3.604302342,1854.358503,514.4847259,9.006984437,3.06E-53,4.62E-51
WBGene00015597,104.0515052,0.404256709,207.6987536,513.7793608,9.005005126,2.41E-20,1.05E-18
WBGene00000659,6598.64017,26.59400282,13170.68634,495.2502422,8.952013871,6.69E-172,4.89E-169
WBGene00021337,880.4751091,3.755418637,1757.1948,467.9091652,8.870084678,7.38E-72,1.65E-69
WBGene00219546,9606.02989,41.91790996,19170.14187,457.3258039,8.837078513,1.26E-166,8.66E-164
WBGene00009338,218.7831959,0.993637753,436.5727541,439.3681227,8.779286392,9.23E-28,6.45E-26
WBGene00009077,174.4909614,0.808513418,348.1734093,430.6340519,8.750318593,5.27E-18,1.96E-16
WBGene00020871,110.983314,0.589381044,221.377247,375.6097168,8.553090575,1.72E-12,4.08E-11
WBGene00235118,225.5401179,1.212770127,449.8674656,370.9420734,8.535050102,2.11E-18,8.16E-17
WBGene00000723,19688.42553,108.5596555,39268.2914,361.720855,8.498732969,2.13E-178,1.66E-175
WBGene00000751,798.3499999,4.597940095,1592.10206,346.2642024,8.435729436,3.14E-45,3.74E-43
WBGene00189932,676.3107547,3.974551012,1348.646958,339.320581,8.406505127,9.71E-77,2.44E-74
WBGene00017228,333.3368287,2.021283546,664.6523738,328.8268859,8.361184453,7.33E-60,1.30E-57
WBGene00086560,2603.283703,16.21936054,5190.348045,320.009413,8.321970532,1.70E-118,6.75E-116
WBGene00010183,733.1288544,4.597940095,1461.659769,317.8944785,8.312404148,7.71E-56,1.25E-53
WBGene00019331,128.5830781,0.808513418,256.3576427,317.0728363,8.308670476,5.82E-15,1.73E-13
WBGene00016092,754.6933977,4.851080509,1504.535715,310.1444538,8.276796516,4.07E-46,4.88E-44
WBGene00077439,260.7286701,1.768143131,519.6891971,293.9180589,8.199270194,1.39E-27,9.60E-26
WBGene00001728,349.0849345,2.425540255,695.7443287,286.8409738,8.16410731,2.31E-66,4.59E-64
WBGene00008908,163.6978757,1.178762088,326.2169893,276.7454033,8.112415544,8.23E-31,6.57E-29
WBGene00021478,634.4435327,4.597940095,1264.289125,274.9685944,8.10312304,1.47E-72,3.35E-70
WBGene00014192,805.5465261,6.029842597,1605.06321,266.1865851,8.056294056,1.64E-53,2.49E-51
WBGene00021072,1306.972168,9.785261234,2604.159074,266.1307667,8.055991496,1.87E-63,3.48E-61
WBGene00018477,77.12114414,0.589381044,153.6529072,260.7021533,8.026258689,2.17E-06,2.56E-05
WBGene00003473,4192.800369,32.08355655,8353.517182,260.3675553,8.024405873,2.81E-144,1.40E-141
WBGene00018062,539.943155,4.159675346,1075.726635,258.6083156,8.014624856,9.59E-55,1.50E-52
WBGene00194663,152.4839574,1.178762088,303.7891527,257.7188017,8.009653981,5.91E-12,1.33E-10
WBGene00008640,1421.552768,11.08113158,2832.024404,255.5717694,7.997584674,2.47E-78,6.29E-76
WBGene00001718,692.9192326,5.440461553,1380.398004,253.7281056,7.987139526,2.06E-55,3.28E-53
WBGene00017509,1484.200782,11.67051262,2956.731052,253.3505723,7.984991278,7.10E-103,2.48E-100
WBGene00019851,152.7943976,1.212770127,304.3760251,250.9758595,7.971404793,2.13E-27,1.45E-25
WBGene00000731,14956.79065,123.3133804,29790.26791,241.581796,7.916367937,2.99E-164,1.94E-161
WBGene00016370,70.84536661,0.589381044,141.1013522,239.4059898,7.903315438,5.75E-09,9.53E-08
WBGene00021961,308.1318211,2.610664589,613.6529775,235.0562305,7.876862112,3.61E-19,1.46E-17
WBGene00022013,3143.253527,26.96425149,6259.542803,232.1422794,7.85886549,1.21E-135,5.77E-133
WBGene00020473,479.3299988,4.125667307,954.5343303,231.3648337,7.854025788,1.03E-31,8.40E-30
WBGene00000613,15163.14926,133.7069466,30192.59156,225.8116899,7.818976364,2.43E-164,1.63E-161
WBGene00000598,45.82227566,0.404256709,91.24029462,225.6989001,7.818255578,0.000537134,0.003908204
WBGene00016929,130.4999208,1.212770127,259.7870714,214.2096557,7.742879702,1.03E-12,2.48E-11
WBGene00003529,1488.136869,13.86183636,2962.411901,213.7099172,7.739510047,6.50E-69,1.37E-66
WBGene00001696,594.769686,5.591577848,1183.947794,211.7376931,7.726134307,1.55E-43,1.79E-41
WBGene00022403,41.23499783,0.404256709,82.06573894,203.0040247,7.66536452,3.91E-10,7.35E-09
WBGene00000620,15150.37687,156.3113143,30144.44242,192.8487554,7.591326025,7.45E-157,4.25E-154
WBGene00017673,270.6215449,2.795788924,538.4473009,192.5922577,7.589405897,2.01E-37,2.02E-35
WBGene00044548,246.5202898,2.57665655,490.463923,190.3489711,7.572502961,3.18E-26,2.05E-24
WBGene00008792,378.2383091,4.008559051,752.4680591,187.7153485,7.552402806,1.96E-42,2.22E-40
WBGene00195025,37.38417211,0.404256709,74.36408751,183.9526366,7.523190545,1.82E-05,0.000182219
WBGene00020941,319.4922977,3.604302342,635.3802931,176.2838499,7.461756499,3.00E-24,1.71E-22
WBGene00018135,35.20873876,0.404256709,70.01322081,173.1900034,7.436211849,2.07E-13,5.31E-12
WBGene00011429,2105.18365,24.2024706,4186.16483,172.9643597,7.434330982,5.85E-86,1.67E-83
WBGene00077445,140.5356178,1.617026836,279.4542087,172.8197717,7.433124471,8.98E-32,7.35E-30
WBGene00005165,34.80594852,0.404256709,69.20764032,171.1972585,7.419515789,4.88E-05,0.000449432
WBGene00000737,759.6992868,8.8936476,1510.504926,169.840879,7.408039933,2.58E-79,6.70E-77
WBGene00007796,202.7204883,2.391532215,403.0494443,168.5318901,7.396877798,1.77E-15,5.46E-14
WBGene00015578,436.6118144,5.153313099,868.0703156,168.4489762,7.39616785,7.25E-29,5.35E-27
WBGene00011018,6349.529536,75.55431703,12623.50475,167.078537,7.384382606,1.87E-126,7.80E-124
WBGene00012672,816.1286836,9.936377529,1622.32099,163.2708686,7.351123592,1.03E-39,1.10E-37
WBGene00022189,33.01469867,0.404256709,65.62514062,162.335316,7.342833082,1.05E-11,2.31E-10
WBGene00012940,752.4307137,9.346996485,1495.514431,159.9994644,7.321923265,2.70E-39,2.85E-37
WBGene00011159,94.49103861,1.178762088,187.8033151,159.3224936,7.315806155,6.70E-14,1.78E-12
WBGene00015993,8072.991754,102.8849774,16043.09853,155.9323716,7.284776653,3.40E-129,1.50E-126
WBGene00021122,219.3232943,2.829796964,435.8167916,154.0099156,7.266879429,1.44E-15,4.46E-14
WBGene00016669,242.9643554,3.166037593,482.7626732,152.4816617,7.252491936,4.16E-39,4.35E-37
WBGene00219423,3796.670402,50.52824887,7542.812555,149.2791206,7.221868582,1.44E-103,5.20E-101
WBGene00016369,325.6765893,4.4468238,646.9063548,145.4760485,7.184637834,5.77E-59,9.71E-57
WBGene00019233,392.8073394,5.406453513,780.2082253,144.3105399,7.173032862,1.43E-23,7.74E-22
WBGene00006416,114.4653446,1.617026836,227.3136624,140.575071,7.135196966,1.07E-23,5.90E-22
WBGene00004877,205.9019541,2.980913259,408.8229949,137.1468941,7.09957814,1.58E-24,9.15E-23
WBGene00010614,1358.721083,19.80473898,2697.637427,136.2117133,7.08970696,4.16E-67,8.32E-65
WBGene00009486,489.8176445,7.32571294,972.3095761,132.7255906,7.05230275,5.56E-36,5.37E-34
WBGene00011903,38.57695585,0.589381044,76.56453066,129.9066732,7.021331733,0.000144347,0.001201543
WBGene00007893,78.70614365,1.212770127,156.1995172,128.7956503,7.008940061,9.88E-06,0.000103861
WBGene00003092,3868.657266,60.14346991,7677.171063,127.6476245,6.996022879,5.05E-98,1.66E-95
WBGene00000622,2911.02157,45.7301003,5776.313039,126.3131504,6.980861035,2.44E-117,9.50E-115
WBGene00009339,1770.099546,28.91751895,3511.281574,121.424026,6.923910104,5.58E-73,1.28E-70
WBGene00194902,60.60053798,0.993637753,120.2074382,120.9771246,6.918590465,4.23E-10,7.93E-09
WBGene00012398,684.3305605,11.33427199,1357.326849,119.7542154,6.90393263,4.94E-53,7.41E-51
WBGene00010432,119.389215,2.021283546,236.7571465,117.1320803,6.871992447,2.93E-17,1.03E-15
WBGene00022546,105.3195213,1.802151171,208.8368915,115.8820053,6.856512745,4.11E-10,7.71E-09
WBGene00000688,812.6238225,14.14898482,1611.09866,113.8667318,6.83120249,7.81E-79,2.01E-76
WBGene00018143,23.1880351,0.404256709,45.97181349,113.7193582,6.829334051,1.04E-09,1.87E-08
WBGene00022476,91.01841767,1.617026836,180.4198085,111.5750243,6.80187031,8.88E-12,1.96E-10
WBGene00001735,90.93557953,1.617026836,180.2541322,111.4725669,6.8005449,1.00E-10,2.02E-09
WBGene00015682,110.3129104,1.987275506,218.6385453,110.0192422,6.781612061,2.55E-14,7.08E-13
WBGene00012312,95.77129809,1.768143131,189.7744531,107.3298025,6.745906918,4.35E-15,1.30E-13
WBGene00020386,1054.123754,19.94077114,2088.306738,104.7254754,6.710468623,1.08E-71,2.38E-69
WBGene00044676,63.9537438,1.212770127,126.6947175,104.4672149,6.70690644,3.91E-05,0.000369924
WBGene00045338,299.9682222,5.742694143,594.1937503,103.4695102,6.693061895,3.65E-36,3.56E-34
WBGene00086565,142.3360767,2.761780884,281.9103726,102.0755753,6.673493888,6.12E-26,3.83E-24
WBGene00021479,271.345705,5.406453513,537.2849565,99.37844747,6.634861099,6.04E-32,4.99E-30
WBGene00044659,140.8404567,2.829796964,278.8511164,98.54103314,6.622652692,5.80E-14,1.55E-12
WBGene00011462,857.7918431,17.43213067,1698.151555,97.41503135,6.606072495,7.19E-35,6.57E-33
WBGene00019909,1451.444313,29.91115671,2872.97747,96.05036336,6.585719166,7.32E-68,1.48E-65
WBGene00019567,95.22534636,2.021283546,188.4294092,93.22265032,6.542608624,6.92E-16,2.20E-14
WBGene00001726,726.5368064,15.44485516,1437.628758,93.08140107,6.540421021,7.52E-85,2.07E-82
WBGene00000610,3408.165154,73.39316156,6742.937147,91.87418833,6.521587694,7.48E-88,2.25E-85
WBGene00008592,109.8289112,2.425540255,217.2322822,89.5603698,6.48478858,1.21E-08,1.93E-07
WBGene00015694,342.7246551,7.612861394,677.8364489,89.03832788,6.476354594,2.98E-29,2.26E-27
WBGene00012091,44.72850658,0.993637753,88.4633754,89.02980502,6.476216491,2.14E-06,2.53E-05
WBGene00017806,253.7042357,5.659593927,501.7488774,88.65457201,6.470123129,4.74E-14,1.28E-12
WBGene00009805,302.7466192,6.770339936,598.7228985,88.43321077,6.466516365,7.12E-30,5.54E-28
WBGene00020737,291.0359582,6.517199522,575.5547169,88.31319572,6.464557116,8.36E-20,3.51E-18
WBGene00017819,35.66028517,0.808513418,70.51205692,87.21198107,6.446454439,2.45E-15,7.50E-14
WBGene00021594,53.12300494,1.212770127,105.0332398,86.60605782,6.436396035,1.18E-05,0.000122748
WBGene00044014,52.67499167,1.212770127,104.1372132,85.86723145,6.424035772,1.97E-08,3.06E-07
WBGene00189933,52.18886126,1.212770127,103.1649524,85.06554546,6.410503003,0.000486426,0.003578183
WBGene00012176,167.3152217,3.974551012,330.6558923,83.19326921,6.378394906,1.65E-15,5.14E-14
WBGene00017465,33.77329066,0.808513418,66.73806791,82.5441686,6.367094393,1.09E-11,2.39E-10
WBGene00189981,16.52847569,0.404256709,32.65269466,80.7721775,6.335786528,0.001460443,0.00946417
WBGene00005362,73.39667492,1.802151171,144.9911987,80.45451514,6.330101483,8.05E-10,1.46E-08
WBGene00018209,162.9568512,4.008559051,321.9051434,80.30445336,6.327408091,9.96E-10,1.79E-08
WBGene00007765,7623.097288,188.9008767,15057.2937,79.71002551,6.316689285,3.05E-105,1.11E-102
WBGene00020497,31993.80254,799.6666633,63187.93842,79.01784746,6.304106641,1.12E-126,4.85E-124
WBGene00044013,32.2122497,0.808513418,63.61598598,78.68265949,6.297973817,0.000168013,0.00137266
WBGene00189956,78.60485996,2.021283546,155.1884364,76.77717296,6.262605534,1.39E-15,4.33E-14
WBGene00009999,45.70208402,1.212770127,90.19139791,74.36808995,6.216611814,0.000746819,0.005232202
WBGene00050943,1658.073919,44.06014152,3272.087697,74.26412134,6.214593476,1.97E-75,4.72E-73
WBGene00077565,22.14825999,0.589381044,43.70713894,74.15769374,6.212524473,1.34E-09,2.37E-08
WBGene00012682,43.61839823,1.178762088,86.05803438,73.0071278,6.189965418,0.000198857,0.001588874
WBGene00195017,127.7089062,3.536286263,251.8815262,71.22769693,6.154366438,3.48E-26,2.23E-24
WBGene00000694,96.93293057,2.761780884,191.1040803,69.19596024,6.112615909,2.89E-09,4.91E-08
WBGene00009820,2027.770743,58.10326246,3997.438224,68.79886008,6.104312756,4.29E-64,8.17E-62
WBGene00000487,294.0118952,8.455382851,579.5684075,68.54431286,6.098965065,1.16E-15,3.62E-14
WBGene00008889,27.65108612,0.808513418,54.49365883,67.39981997,6.074672833,9.28E-07,1.15E-05
WBGene00007288,494.1450868,14.82146608,973.4687076,65.67965021,6.037374539,4.84E-27,3.22E-25
WBGene00015723,38.61341929,1.212770127,76.01406845,62.67805146,5.969888425,6.66E-15,1.97E-13
WBGene00013060,734.1137961,23.22391699,1445.003675,62.22049778,5.959318032,1.50E-59,2.57E-57
WBGene00010018,753.2842626,24.31957886,1482.248946,60.94879171,5.929525715,3.62E-51,5.04E-49
WBGene00016697,176.4983368,5.742694143,347.2539795,60.46882714,5.918119692,1.36E-12,3.25E-11
WBGene00009061,221.6348812,7.32571294,435.9440495,59.50875404,5.895030007,2.31E-19,9.46E-18
WBGene00012959,235.0258888,7.915093984,462.1366837,58.38675884,5.867569322,3.87E-16,1.25E-14
WBGene00000712,1128.429035,38.41563173,2218.442439,57.7484305,5.851709832,5.25E-39,5.44E-37
WBGene00219493,111.3271363,3.823434717,218.8308378,57.23409815,5.838803007,1.23E-11,2.68E-10
