id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
WBGene00044113,44.16359405,0,88.3271881,Inf,Inf,1.81E-16,4.13E-15
WBGene00044189,155.1780111,0,310.3560221,Inf,Inf,2.45E-14,4.83E-13
WBGene00044194,37.61600525,0,75.23201051,Inf,Inf,7.70E-23,2.49E-21
WBGene00044359,796.4114563,0,1592.822913,Inf,Inf,6.45E-56,6.40E-54
WBGene00044518,1075.206501,0,2150.413003,Inf,Inf,1.85E-60,2.07E-58
WBGene00044545,41.58633123,0,83.17266245,Inf,Inf,1.05E-05,9.06E-05
WBGene00045459,8201.573201,0,16403.1464,Inf,Inf,1.34E-187,1.74E-184
WBGene00077766,33.03395536,0,66.06791072,Inf,Inf,0.000633295,0.003979598
WBGene00086565,517.9594202,0,1035.91884,Inf,Inf,1.86E-37,1.06E-35
WBGene00194663,15.29235008,0,30.58470016,Inf,Inf,3.38E-05,0.000268475
WBGene00195232,42.33939481,0,84.67878963,Inf,Inf,4.04E-05,0.0003168
WBGene00206460,51.43518429,0,102.8703686,Inf,Inf,2.72E-06,2.55E-05
WBGene00206478,28.38202214,0,56.76404427,Inf,Inf,3.20E-09,4.19E-08
WBGene00206495,109.8993142,0,219.7986283,Inf,Inf,1.39E-15,2.98E-14
WBGene00206499,1207.674321,0,2415.348641,Inf,Inf,7.58E-69,1.06E-66
WBGene00206510,69.2474594,0,138.4949188,Inf,Inf,3.95E-06,3.62E-05
WBGene00219296,54.30141848,0,108.602837,Inf,Inf,9.53E-05,0.000699324
WBGene00219445,342.8810159,0,685.7620318,Inf,Inf,2.42E-26,9.24E-25
WBGene00219446,124.832771,0,249.665542,Inf,Inf,1.30E-14,2.62E-13
WBGene00219447,685.0050357,0,1370.010071,Inf,Inf,7.82E-54,7.15E-52
WBGene00219624,31.17050795,0,62.3410159,Inf,Inf,0.001245754,0.007334701
WBGene00235118,65.50172701,0,131.003454,Inf,Inf,1.44E-12,2.47E-11
WBGene00235309,96.8033886,0,193.6067772,Inf,Inf,4.04E-08,4.70E-07
WBGene00235324,566.7340877,0,1133.468175,Inf,Inf,4.44E-40,2.73E-38
WBGene00019178,28096.00304,4.915625835,56187.09045,11430.30254,13.48057597,2.35E-258,5.77E-254
WBGene00002013,20043.98351,4.277886626,40083.68914,9369.974627,13.19382943,2.14E-232,5.27E-229
WBGene00019016,26712.7899,8.283475607,53417.29633,6448.657407,12.65478311,1.63E-248,1.33E-244
WBGene00235092,2550.009775,1.547776063,5098.471774,3294.062943,11.68565241,7.14E-124,3.66E-121
WBGene00013351,5629.348449,3.826435253,11254.87046,2941.346114,11.52226084,2.63E-155,2.15E-152
WBGene00045398,1131.733925,0.910036854,2262.557813,2486.226577,11.27974206,1.08E-69,1.53E-67
WBGene00004996,3941.682582,4.005588981,7879.359575,1967.091385,10.94184827,2.78E-142,1.96E-139
WBGene00009892,27217.32373,33.05502673,54401.59243,1645.78879,10.68456349,2.82E-225,5.33E-222
WBGene00015830,836.7290591,1.547776063,1671.910342,1080.201705,10.07708502,2.65E-55,2.56E-53
WBGene00011699,2159.323661,4.915625835,4313.731697,877.5549323,9.777345626,4.11E-97,1.04E-94
WBGene00000676,388.325089,0.910036854,775.7401412,852.427171,9.735432769,9.40E-72,1.38E-69
WBGene00000627,754.1688347,1.913217627,1506.424452,787.3774686,9.620911619,1.35E-100,3.61E-98
WBGene00009464,245.8162332,0.637739209,490.9947272,769.8989185,9.588525234,3.50E-18,8.79E-17
WBGene00017465,344.5266032,0.910036854,688.1431695,756.1706608,9.562568064,2.21E-23,7.31E-22
WBGene00020946,3495.470617,9.465810106,6981.475424,737.5465328,9.526590264,2.66E-111,9.76E-109
WBGene00219714,231.004492,0.637739209,461.3712447,723.4481403,9.498745792,2.57E-16,5.80E-15
WBGene00009599,220.0122989,0.637739209,439.3868587,688.975764,9.428309424,7.26E-18,1.79E-16
WBGene00011427,399.9074666,1.275478418,798.5394548,626.0705346,9.290181393,2.46E-53,2.21E-51
WBGene00009600,1666.39105,5.553365044,3327.228734,599.1374073,9.226743101,2.04E-73,3.06E-71
WBGene00022013,10407.03636,36.32973258,20777.74298,571.921165,9.159672486,7.28E-165,7.17E-162
WBGene00010183,541.1853767,1.913217627,1080.457536,564.7332121,9.141425669,7.12E-50,5.76E-48
WBGene00007466,173.9609144,0.637739209,347.2840895,544.5550229,9.088934019,1.40E-15,3.00E-14
WBGene00202498,1754.586526,6.92198738,3502.251065,505.9603367,8.982880483,8.77E-97,2.20E-94
WBGene00000756,2385.3153,9.924395588,4760.706205,479.6973441,8.905980642,1.27E-144,9.22E-142
WBGene00004742,521.264371,2.185515272,1040.343227,476.0173676,8.894870401,2.42E-60,2.70E-58
WBGene00001852,7989.659387,33.96506358,15945.35371,469.4633847,8.874868831,6.99E-150,5.37E-147
WBGene00000628,1261.479263,5.553365044,2517.405162,453.3116663,8.82435948,2.36E-119,1.12E-116
WBGene00003473,10902.39608,48.89109481,21755.90107,444.9869891,8.797619344,1.52E-162,1.38E-159
WBGene00044659,140.290892,0.637739209,279.9440447,438.9632013,8.777956192,4.05E-15,8.50E-14
WBGene00189961,1522.70132,7.373438752,3038.029201,412.0233859,8.686582415,6.66E-110,2.41E-107
WBGene00006650,361824.042,1752.447945,721895.6361,411.935566,8.686274882,1.54E-205,2.38E-202
WBGene00008889,124.0491218,0.637739209,247.4605044,388.0277408,8.600015987,7.29E-10,1.02E-08
WBGene00008680,230.4273853,1.275478418,459.5792922,360.3191444,8.493131496,2.15E-17,5.17E-16
WBGene00020832,2656.18167,15.11945318,5297.243888,350.3594889,8.452692159,1.72E-118,7.83E-116
WBGene00005005,889.0010511,5.374211317,1772.627891,329.8396335,8.365620953,4.63E-88,9.35E-86
WBGene00009001,798.4295201,4.915625835,1591.943414,323.8536593,8.339198235,2.58E-93,5.93E-91
WBGene00018034,100.947312,0.637739209,201.2568848,315.5786597,8.301855839,6.08E-16,1.33E-14
WBGene00019964,557.988424,3.640147417,1112.336701,305.5746301,8.255380961,5.96E-48,4.59E-46
WBGene00000648,189.1261315,1.275478418,376.9767845,295.5571645,8.207293383,6.08E-48,4.66E-46
WBGene00022189,281.9576707,1.913217627,562.0021237,293.747097,8.198430784,1.00E-17,2.45E-16
WBGene00235093,354.7520279,2.457812917,707.0462428,287.6729298,8.168285659,1.21E-20,3.54E-19
WBGene00000621,274.5041957,2.185515272,546.8228762,250.2031824,7.966956329,2.18E-63,2.59E-61
WBGene00020136,254.3761015,2.185515272,506.5666877,231.7836412,7.856634937,7.82E-20,2.19E-18
WBGene00001729,524.0692494,4.64332819,1043.495171,224.7300057,7.812048954,7.00E-82,1.31E-79
WBGene00015224,71.78552364,0.637739209,142.9333081,224.1250123,7.808159852,4.23E-06,3.86E-05
WBGene00000614,823.2920452,7.373438752,1639.210652,222.3129135,7.796447942,2.63E-101,7.36E-99
WBGene00194768,101.1297875,0.910036854,201.3495382,221.2542682,7.789561476,3.92E-39,2.34E-37
WBGene00013961,69.55535648,0.637739209,138.4729737,217.1310338,7.76242213,3.98E-14,7.69E-13
WBGene00015597,298.503643,2.823254481,594.1840314,210.4606706,7.717406848,7.25E-22,2.23E-20
WBGene00011429,651.3013531,6.191104253,1296.411602,209.3990909,7.710111368,6.61E-66,8.39E-64
WBGene00017509,2517.732118,24.21982172,5011.244414,206.9067424,7.692836848,5.34E-95,1.30E-92
WBGene00000851,378.1694042,3.640147417,752.698661,206.7769721,7.691931717,2.25E-70,3.28E-68
WBGene00021478,1778.127,17.11868061,3539.13532,206.7411268,7.691681601,2.46E-74,3.74E-72
WBGene00010432,253.2738974,2.457812917,504.0899819,205.0969699,7.680162367,2.99E-19,7.95E-18
WBGene00011158,91.61937858,0.910036854,182.3287203,200.353117,7.646401144,1.49E-08,1.81E-07
WBGene00020063,743.8923531,7.832024234,1479.952682,188.9617087,7.561950105,3.31E-57,3.42E-55
WBGene00004877,301.6892186,3.188696044,600.1897411,188.2241934,7.556308267,2.18E-23,7.20E-22
WBGene00044379,179.0786505,1.913217627,356.2440834,186.2015478,7.540721255,2.49E-11,3.92E-10
WBGene00219298,490.4446626,5.281067398,975.6082578,184.736945,7.529328606,1.20E-33,6.03E-32
WBGene00219297,117.6178312,1.275478418,233.960184,183.4293554,7.519080731,1.01E-07,1.13E-06
WBGene00010447,58.46575246,0.637739209,116.2937657,182.353169,7.510591461,6.87E-05,0.000518074
WBGene00014049,173.4105599,1.913217627,344.9079022,180.2763561,7.494066385,2.04E-10,2.98E-09
WBGene00010217,113.5517058,1.275478418,225.8279331,177.0535118,7.468041649,3.78E-11,5.86E-10
WBGene00219308,1614.270034,18.67359079,3209.866478,171.8933715,7.425370103,5.00E-66,6.37E-64
WBGene00001734,1096.155946,12.74765007,2179.564243,170.9777277,7.417664596,7.14E-104,2.17E-101
WBGene00000660,1025.500603,12.56849634,2038.432711,162.1858857,7.341504463,7.05E-101,1.93E-98
WBGene00009339,512.4328427,6.284248171,1018.581437,162.0848524,7.34060546,2.38E-56,2.38E-54
WBGene00013935,382.0046737,4.736472108,759.2728753,160.3034617,7.32466177,9.16E-21,2.69E-19
WBGene00044708,73.02340472,0.910036854,145.1367726,159.4844999,7.317272407,4.70E-05,0.000364724
WBGene00044246,143.0902428,1.820073709,284.3604119,156.2356571,7.287579942,1.24E-11,1.99E-10
WBGene00000932,1654.315951,22.48575782,3286.146144,146.1434465,7.191241325,3.01E-64,3.69E-62
WBGene00015825,93.25718078,1.275478418,185.2388831,145.2309036,7.182204666,1.37E-09,1.86E-08
WBGene00004932,319.3356648,4.371030544,634.3002991,145.1145886,7.181048753,5.83E-35,3.06E-33
WBGene00015549,1917.333858,26.94993228,3807.717784,141.2885845,7.142501096,2.77E-66,3.57E-64
WBGene00022713,2665.900864,39.59730433,5292.204423,133.6506238,7.062322761,2.43E-96,6.04E-94
WBGene00008625,144.9173229,2.185515272,287.6491306,131.6161613,7.04019284,7.83E-11,1.18E-09
WBGene00022547,84.10645158,1.275478418,166.9374247,130.8822026,7.032125123,2.66E-06,2.50E-05
WBGene00012398,922.8375398,14.02312849,1831.651951,130.6164992,7.029193337,3.47E-52,3.04E-50
WBGene00016670,3967.38645,60.64983233,7874.123067,129.8292636,7.020471794,1.80E-90,3.96E-88
WBGene00007659,55.32733965,0.910036854,109.7446424,120.5936242,6.914009824,0.000211689,0.001456901
WBGene00189932,1757.934077,29.04943775,3486.818717,120.0305062,6.907257308,2.19E-68,3.02E-66
WBGene00022476,164.217517,2.730110563,325.7049235,119.3010012,6.89846234,6.15E-13,1.09E-11
WBGene00015694,330.9889084,5.553365044,656.4244518,118.2030078,6.885122937,1.14E-27,4.62E-26
WBGene00001728,75.97813325,1.275478418,150.6807881,118.1366819,6.884313186,8.88E-26,3.27E-24
WBGene00011052,684.2952372,11.56531557,1357.025159,117.3357658,6.874499026,2.30E-41,1.49E-39
WBGene00008792,624.6541632,10.5621348,1238.746192,117.281801,6.873835353,1.29E-38,7.57E-37
WBGene00015993,2121.778211,36.05743493,4207.498986,116.6888048,6.866522344,8.20E-102,2.40E-99
WBGene00019861,36.88182883,0.637739209,73.12591845,114.6642976,6.841272447,0.000886515,0.005390848
WBGene00016521,105.1083043,1.820073709,208.3965349,114.4989535,6.839190602,7.74E-10,1.08E-08
WBGene00007517,686.2527154,12.10991086,1360.39552,112.3373686,6.811694104,1.97E-42,1.30E-40
WBGene00001693,471.7985478,8.376619525,935.2204761,111.6465268,6.802794561,4.38E-76,7.04E-74
WBGene00011018,2827.582058,51.71434929,5603.449767,108.3538678,6.759606843,1.85E-103,5.56E-101
WBGene00018803,4206.739825,77.03762981,8336.44202,108.2125974,6.757724648,5.42E-91,1.20E-88
WBGene00018114,34.20876655,0.637739209,67.77979389,106.2813654,6.731744857,0.000363434,0.002397983
WBGene00009955,63.58969253,1.275478418,125.9039066,98.71112273,6.625140751,3.42E-06,3.16E-05
WBGene00018102,75.96271784,1.547776063,150.3776596,97.15724594,6.60224969,2.02E-07,2.19E-06
WBGene00011595,44.53771808,0.910036854,88.1653993,96.88113057,6.598143796,5.80E-06,5.19E-05
WBGene00000612,244.5704394,5.101913671,484.0389652,94.87400147,6.567940891,1.34E-51,1.15E-49
WBGene00000560,1952.840032,40.87991685,3864.800147,94.5403133,6.562857741,4.44E-69,6.24E-67
WBGene00021135,495.5156601,10.38298107,980.6483391,94.44766706,6.561443256,1.41E-24,4.94E-23
WBGene00020474,191.6818852,4.098732899,379.2650374,92.53226467,6.531884595,1.35E-11,2.17E-10
WBGene00000593,1839.564238,39.59730433,3639.531172,91.91360963,6.522206592,2.23E-107,7.32E-105
WBGene00119204,59.2526468,1.275478418,117.2298152,91.91046556,6.522157241,2.12E-12,3.62E-11
WBGene00015040,101.296356,2.185515272,200.4071967,91.69791638,6.518817047,3.12E-09,4.09E-08
WBGene00015700,927.08015,20.30024255,1833.860057,90.3368545,6.497242775,4.55E-85,8.89E-83
WBGene00015583,28.81788829,0.637739209,56.99803737,89.37514987,6.481801851,1.37E-06,1.34E-05
WBGene00005362,126.6323536,2.823254481,250.4414528,88.706652,6.470970389,3.62E-10,5.17E-09
WBGene00002103,461.6970437,10.46899088,912.9250965,87.20277886,6.446302205,6.99E-23,2.26E-21
WBGene00020141,40.10329989,0.910036854,79.29656292,87.13555121,6.445189552,0.000247344,0.001679279
WBGene00016881,541.2380332,12.2961987,1070.179868,87.0333909,6.443497101,3.00E-36,1.64E-34
WBGene00017507,3998.276052,94.17771275,7902.374391,83.90917723,6.390756703,6.39E-88,1.28E-85
WBGene00012312,200.01129,4.736472108,395.286108,83.45580824,6.382940555,1.92E-13,3.54E-12
WBGene00219660,282.6249884,6.828843462,558.4211334,81.77389576,6.353568468,5.75E-15,1.19E-13
WBGene00021479,521.4640331,12.84079399,1030.087272,80.21990488,6.32588835,6.32E-30,2.79E-28
WBGene00012521,235.4674066,5.825662689,465.1091506,79.8379816,6.319003343,6.32E-16,1.39E-14
WBGene00015223,76.97310457,1.913217627,152.0329915,79.46455719,6.312239627,4.83E-07,5.00E-06
WBGene00077445,748.487486,18.66645668,1478.308515,79.19598995,6.307355477,8.12E-34,4.09E-32
WBGene00000659,579.9337262,14.6608677,1145.206585,78.11315186,6.287493569,2.10E-75,3.32E-73
WBGene00016369,35.23306513,0.910036854,69.5560934,76.43217203,6.256108124,9.14E-16,1.99E-14
WBGene00010717,98.37570344,2.550956836,194.2004501,76.12847358,6.250364246,1.34E-09,1.82E-08
WBGene00014037,24.52874229,0.637739209,48.41974537,75.92405281,6.2464851,1.11E-08,1.37E-07
WBGene00001789,248.6947807,6.556545816,490.8330155,74.86152454,6.226152524,3.06E-23,1.00E-21
WBGene00015578,71.84292204,1.913217627,141.7726264,74.10167274,6.211434205,1.30E-14,2.62E-13
WBGene00016929,80.60998161,2.185515272,159.034448,72.76748417,6.185222027,4.32E-09,5.60E-08
WBGene00000171,98.13623571,2.730110563,193.5423609,70.89176662,6.147546177,2.01E-11,3.17E-10
WBGene00001718,90.5818967,2.550956836,178.6128366,70.01797681,6.12965347,5.20E-22,1.61E-20
WBGene00003529,294.1348861,8.283475607,579.9862965,70.01726377,6.129638778,2.49E-39,1.49E-37
WBGene00007134,96.57827629,2.730110563,190.426442,69.75045063,6.124130632,3.51E-06,3.24E-05
WBGene00017836,111.4975947,3.188696044,219.8064934,68.93303416,6.107123613,2.88E-13,5.21E-12
WBGene00077439,235.7342174,6.828843462,464.6395914,68.04074423,6.088327016,5.44E-19,1.43E-17
WBGene00010018,1112.119075,32.33127771,2191.906873,67.79524438,6.083112171,6.94E-50,5.63E-48
WBGene00017747,292.3853079,8.742061088,576.0285546,65.89161856,6.04202306,4.26E-19,1.12E-17
WBGene00019597,4574.379166,141.2344656,9007.523866,63.77709453,5.99496647,4.75E-81,8.66E-79
WBGene00001763,421.6471319,13.11309163,830.1811721,63.30933966,5.984346443,8.53E-21,2.51E-19
WBGene00019909,859.5660694,26.77791266,1692.354226,63.199632,5.981844253,1.23E-51,1.06E-49
WBGene00044013,48.88267844,1.547776063,96.21758081,62.16505288,5.958031868,0.000261906,0.001769359
WBGene00016280,48.38401854,1.547776063,95.22026101,61.52069622,5.942999925,0.000876809,0.005342694
WBGene00219546,796.0535885,25.49530014,1566.611877,61.44708509,5.941272669,5.94E-77,9.75E-75
WBGene00015402,735.4671888,24.31296564,1446.621412,59.49999821,5.89481772,1.52E-33,7.57E-32
WBGene00001692,6234.194886,210.4472053,12257.94257,58.24711498,5.864114689,2.00E-93,4.65E-91
WBGene00011508,308.8722695,10.65527872,607.0892602,56.9754463,5.832268415,8.11E-47,6.01E-45
WBGene00019388,478.2036927,16.75323905,939.6541463,56.08790894,5.809617893,4.67E-23,1.52E-21
WBGene00012091,76.08271433,2.730110563,149.4353181,54.73599499,5.774417972,2.77E-06,2.59E-05
WBGene00013633,733.2086991,26.77077856,1439.64662,53.77679311,5.74891182,2.95E-62,3.47E-60
WBGene00004236,355.5201422,13.01994771,698.0203367,53.61160828,5.74447351,1.61E-19,4.43E-18
WBGene00016667,138.7317066,5.101913671,272.3614995,53.38418427,5.738340484,8.97E-17,2.08E-15
WBGene00001732,1227.365379,45.41583291,2409.314926,53.05010988,5.729283834,2.15E-89,4.52E-87
WBGene00021964,65.90218102,2.457812917,129.3465491,52.62668619,5.717722649,5.89E-21,1.75E-19
WBGene00003856,322.3681768,12.02390105,632.7124525,52.62122915,5.717573043,1.14E-16,2.63E-15
WBGene00001782,106.1712133,4.005588981,208.3368376,52.01153652,5.700759753,4.52E-11,6.95E-10
WBGene00045183,98.64490465,3.733291335,193.556518,51.84607912,5.696162984,9.17E-09,1.15E-07
WBGene00008388,407.942651,15.75005828,800.1352436,50.80204972,5.666814802,8.90E-28,3.62E-26
WBGene00005106,46.78315456,1.820073709,91.74623542,50.40797798,5.655580179,0.001662443,0.00950834
WBGene00018062,824.9004719,32.68958516,1617.111359,49.46870236,5.628444151,1.22E-38,7.18E-37
WBGene00016467,254.9972108,10.19669323,499.7977284,49.01566782,5.615171074,1.11E-17,2.70E-16
WBGene00015044,1375.304498,55.08933317,2695.519662,48.9299744,5.612646623,3.10E-47,2.32E-45
WBGene00016923,124.0369233,5.101913671,242.971933,47.62368568,5.573607372,3.56E-10,5.10E-09
WBGene00018057,1390.43155,58.19201941,2722.671081,46.78770574,5.548057582,5.96E-43,3.98E-41
WBGene00017361,281.9333851,11.83761321,552.029157,46.63348489,5.54329434,2.73E-18,6.91E-17
WBGene00007929,287.064837,12.20305478,561.9266192,46.04802891,5.525067498,1.29E-30,5.84E-29
WBGene00015225,578.7572734,24.67127309,1132.843274,45.91750371,5.520972307,1.92E-26,7.35E-25
WBGene00009481,44.86733364,1.913217627,87.82144966,45.90248826,5.520500456,5.05E-05,0.00038938
WBGene00009476,4798.382824,205.4531043,9391.312543,45.71024894,5.514445771,1.32E-79,2.28E-77
WBGene00008447,489.135297,21.03112568,957.2394683,45.51537008,5.508281906,8.97E-26,3.30E-24
WBGene00008853,83.52900318,3.640147417,163.4178589,44.89319805,5.488424968,1.29E-26,5.01E-25
WBGene00044547,514.0867509,22.66491155,1005.50859,44.36410828,5.471321066,1.27E-60,1.44E-58
WBGene00016694,61.27565356,2.730110563,119.8211966,43.88877073,5.455779958,1.33E-05,0.000112804
WBGene00013515,1562.48463,69.64992284,3055.319336,43.86680145,5.455057611,1.58E-56,1.60E-54
WBGene00008389,720.3046628,32.13785576,1408.47147,43.82593164,5.453712855,1.16E-26,4.49E-25
WBGene00044479,155.1304115,6.92198738,303.3388356,43.8225063,5.453600092,2.65E-07,2.83E-06
WBGene00016894,1722.587628,77.59649332,3367.578764,43.3985947,5.439576422,1.73E-60,1.95E-58
WBGene00050945,510.2806135,23.03748722,997.5237397,43.30002357,5.436295905,1.17E-27,4.73E-26
WBGene00019851,20.11033036,0.910036854,39.31062386,43.19673832,5.432850477,2.61E-08,3.09E-07
WBGene00016092,164.8604993,7.466582671,322.254416,43.15955909,5.431608221,4.76E-22,1.48E-20
WBGene00000731,1342.155826,61.53133275,2622.780319,42.625118,5.413631923,7.31E-86,1.44E-83
WBGene00195165,72.72652138,3.367849772,142.085193,42.18869683,5.39878462,0.000121415,0.000877577
WBGene00022441,431.1847888,20.12822293,842.2413547,41.843801,5.386942004,1.30E-34,6.73E-33
WBGene00017755,368.7504692,17.39097826,720.1099602,41.4070991,5.371806229,5.30E-18,1.32E-16
WBGene00010019,421.3035209,20.03507901,822.5719628,41.05658692,5.359541794,3.18E-25,1.14E-23
WBGene00007919,1308.776948,62.26934998,2555.284546,41.03599197,5.358817923,1.69E-45,1.20E-43
WBGene00043053,70.6180698,3.367849772,137.8682898,40.93659135,5.355319074,5.12E-06,4.62E-05
WBGene00086568,192.4369184,9.20064657,375.6731902,40.83117283,5.351599103,1.74E-09,2.34E-08
WBGene00007655,75.19728837,3.640147417,146.7544293,40.31551816,5.33326336,0.00011584,0.000839251
WBGene00044536,399.1015703,19.3973398,778.8058008,40.15013443,5.327332913,2.80E-19,7.46E-18
WBGene00050906,374.6157448,18.20787119,731.0236184,40.14876921,5.327283856,1.66E-32,8.10E-31
WBGene00020473,82.1113318,4.005588981,160.2170746,39.99838111,5.321869705,2.94E-14,5.75E-13
WBGene00011394,36.25584028,1.820073709,70.69160685,38.83996923,5.279470153,0.001539722,0.008866192
WBGene00022550,102.9705666,5.281067398,200.6600659,37.99611911,5.247780165,7.71E-09,9.73E-08
WBGene00013516,1371.730013,70.38794008,2673.072086,37.9762795,5.247026668,1.61E-20,4.68E-19
WBGene00015592,307.823545,15.93634611,599.7107438,37.63163397,5.233874028,6.57E-22,2.03E-20
WBGene00195181,34.65544811,1.820073709,67.49082252,37.08136775,5.212622554,5.56E-06,4.99E-05
WBGene00016147,224.0105546,11.93075713,436.090352,36.55177514,5.191869567,6.89E-31,3.15E-29
WBGene00012816,1152.863556,61.45959115,2244.26752,36.51614789,5.190462678,5.76E-46,4.17E-44
WBGene00018614,267.3147688,14.29542613,520.3341116,36.39864295,5.185812758,6.89E-14,1.31E-12
WBGene00045188,309.8800381,16.66009513,603.099981,36.20027234,5.177928646,1.15E-18,2.98E-17
WBGene00016262,1413.530473,76.41415882,2750.646788,35.99655915,5.169787103,5.85E-40,3.58E-38
WBGene00020748,84.00364569,4.550184271,163.4571071,35.92318407,5.166843324,2.92E-06,2.72E-05
WBGene00011424,277.0445221,15.02630926,539.062735,35.8745934,5.164890575,9.37E-18,2.29E-16
WBGene00007132,89.43039953,4.915625835,173.9451732,35.38617036,5.145113731,9.46E-07,9.40E-06
WBGene00018345,537.3759479,31.04153107,1043.710365,33.6230311,5.071377884,2.00E-22,6.30E-21
WBGene00007658,62.8394828,3.640147417,122.0388182,33.52579008,5.067199427,0.000443025,0.002861755
WBGene00014698,338.2124005,19.67677156,656.7480294,33.37681832,5.06077453,1.93E-13,3.56E-12
WBGene00002026,549.7363417,32.41015341,1067.06253,32.92371118,5.041055061,1.26E-22,4.01E-21
WBGene00019153,69.49071623,4.098732899,134.8826996,32.90838971,5.040383529,5.33E-07,5.48E-06
WBGene00021553,287.1824953,16.93952689,557.4254637,32.90679058,5.040313421,4.82E-14,9.23E-13
WBGene00010614,347.9452629,20.85197195,675.0385538,32.37288806,5.016714172,9.58E-35,4.97E-33
WBGene00044728,11663.28927,703.8001246,22622.77842,32.14375449,5.006466545,4.51E-78,7.60E-76
WBGene00021594,40.70285358,2.457812917,78.94789425,32.12119754,5.005453775,0.000273532,0.001841835
WBGene00045338,640.3950446,39.51842862,1241.271661,31.40994477,4.973149501,3.62E-26,1.36E-24
WBGene00044433,400.554217,24.77155112,776.3368829,31.33985753,4.969926716,2.97E-19,7.92E-18
WBGene00023483,49.976173,3.095552126,96.85679387,31.28902048,4.96758459,0.000976716,0.005881179
WBGene00015666,75.27192043,4.736472108,145.8073688,30.78396018,4.944106933,3.56E-05,0.000281254
WBGene00007989,75.22795323,4.736472108,145.7194344,30.7653948,4.943236601,0.000326259,0.002171328
WBGene00235311,19.92397187,1.275478418,38.57246533,30.24156645,4.918460965,5.76E-05,0.0004414
WBGene00015202,163.2174704,10.46899088,315.9659499,30.18112763,4.915574804,1.64E-10,2.41E-09
WBGene00003643,102.6222424,6.649689734,198.594795,29.86527236,4.900396974,4.56E-08,5.28E-07
WBGene00007765,878.6169598,57.6331559,1699.600764,29.48998258,4.882153065,3.29E-60,3.65E-58
WBGene00050899,965.1978473,63.55909662,1866.836598,29.37166664,4.876353226,1.93E-29,8.38E-28
WBGene00010789,279.032362,18.39415903,539.6705649,29.33923557,4.874759377,5.89E-13,1.04E-11
WBGene00000613,1490.242643,98.57054613,2881.914739,29.23707793,4.869727225,4.16E-78,7.10E-76
